Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Location 1,Firearm Used Flag  ,Neighborhood Census,Council Districts,County Boundary,Zip Codes
140000006,01/01/2014 12:00:00 AM,0:17,01/01/2014 12:00:00 AM,0:15,,,401,13A,Aggravated Assault (,232,1200  E 76 ST,KANSAS CITY,64131,PJ5701,MPD,U,1,SUS,U,U,,"1200 E 76 ST
KANSAS CITY 64131
(38.989433324, -94.574166504)",Y,98,2,7,163
140000006,01/01/2014 12:00:00 AM,0:17,01/01/2014 12:00:00 AM,0:15,,,401,13A,Aggravated Assault (,232,1200  E 76 ST,KANSAS CITY,64131,PJ5701,MPD,U,4,VIC,B,M,,"1200 E 76 ST
KANSAS CITY 64131
(38.989433324, -94.574166504)",Y,98,2,7,163
140000006,01/01/2014 12:00:00 AM,0:17,01/01/2014 12:00:00 AM,0:15,,,401,13A,Aggravated Assault (,232,1200  E 76 ST,KANSAS CITY,64131,PJ5701,MPD,U,1,VIC,B,F,42,"1200 E 76 ST
KANSAS CITY 64131
(38.989433324, -94.574166504)",Y,98,2,7,163
140000006,01/01/2014 12:00:00 AM,0:17,01/01/2014 12:00:00 AM,0:15,,,401,13A,Aggravated Assault (,232,1200  E 76 ST,KANSAS CITY,64131,PJ5701,MPD,U,2,VIC,B,M,,"1200 E 76 ST
KANSAS CITY 64131
(38.989433324, -94.574166504)",Y,98,2,7,163
140000006,01/01/2014 12:00:00 AM,0:17,01/01/2014 12:00:00 AM,0:15,,,401,13A,Aggravated Assault (,232,1200  E 76 ST,KANSAS CITY,64131,PJ5701,MPD,U,3,VIC,B,M,,"1200 E 76 ST
KANSAS CITY 64131
(38.989433324, -94.574166504)",Y,98,2,7,163
140000008,01/01/2014 12:00:00 AM,0:19,01/01/2014 12:00:00 AM,0:15,,,1401,290,Property Damage,411,5200  N MAIN ST,KANSAS CITY,64118,PC0863,NPD,U,1,VIC,W,M,68,"5200 N MAIN ST
KANSAS CITY 64118
(39.188954531, -94.580411368)",N,82,6,4,154
140000008,01/01/2014 12:00:00 AM,0:19,01/01/2014 12:00:00 AM,0:15,,,1401,290,Property Damage,411,5200  N MAIN ST,KANSAS CITY,64118,PC0863,NPD,U,1,SUS,U,U,,"5200 N MAIN ST
KANSAS CITY 64118
(39.188954531, -94.580411368)",N,82,6,4,154
140000013,01/01/2014 12:00:00 AM,0:21,01/01/2014 12:00:00 AM,0:07,,,1401,290,Property Damage,224,2000  E 61 ST,KANSAS CITY,64130,PJ4811,MPD,U,1,SUS,U,U,,"2000 E 61 ST
KANSAS CITY 64130
(39.015307647, -94.562338052)",N,64,2,7,157
140000013,01/01/2014 12:00:00 AM,0:21,01/01/2014 12:00:00 AM,0:07,,,1401,290,Property Damage,224,2000  E 61 ST,KANSAS CITY,64130,PJ4811,MPD,U,1,VIC,B,F,61,"2000 E 61 ST
KANSAS CITY 64130
(39.015307647, -94.562338052)",N,64,2,7,157
140000016,01/01/2014 12:00:00 AM,0:26,12/07/2013 12:00:00 AM,9:00,12/07/2013 12:00:00 AM,10:00,201,11A,Rape,636,3200  N AMERISTAR DR,KANSAS CITY,64119,PC1444,SCP,U,1,VIC,W,F,,"3200 N AMERISTAR DR
KANSAS CITY 64119
(39.151010784, -94.477261436)",N,138,6,4,89
140000016,01/01/2014 12:00:00 AM,0:26,12/07/2013 12:00:00 AM,9:00,12/07/2013 12:00:00 AM,10:00,201,11A,Rape,636,3200  N AMERISTAR DR,KANSAS CITY,64119,PC1444,SCP,U,1,SUS,W,M,,"3200 N AMERISTAR DR
KANSAS CITY 64119
(39.151010784, -94.477261436)",N,138,6,4,89
140000010,01/01/2014 12:00:00 AM,0:31,01/01/2014 12:00:00 AM,0:31,,,1849,35A,Possession/Sale/Dist,421,NW 77 TE/N CONGRESS AV,KANSAS CITY,64152,PP0435,NPD,U,1,VIC,,,,"77 TE N CONGRESS AV
KANSAS CITY 64152
(39.219068707, -94.697028052)",N,,,3,77
