Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Location 1,Firearm Used Flag  ,Neighborhood Census,Council Districts,County Boundary,Zip Codes
140012801,02/25/2014 12:00:00 AM,13:13,02/25/2014 12:00:00 AM,13:10,,,802,13B,Non Agg Assault Dome,144,4200  PASEO,KANSAS CITY,64110,PJ3410,CPD,Y,1,VIC,W,F,19,"4200 PASEO
KANSAS CITY 64110
(39.035987555, -94.57321712)",N,1,2,7,165
140057590,08/14/2014 12:00:00 AM,10:27,08/10/2014 12:00:00 AM,1:00,,,801,13B,Non Aggravated Assau,112,W 11 ST/WYANDOTTE ST,KANSAS CITY,64110,PJ0945,CPD,U,1,SUS,W,M,35,"11 ST WYANDOTTE ST
KANSAS CITY 64110
(39.035987555, -94.57321712)",N,1,2,7,165
140057424,08/13/2014 12:00:00 AM,19:23,08/13/2014 12:00:00 AM,19:15,,,801,13B,Non Aggravated Assau,143,4200  TROOST AV,KANSAS CITY,64110,PJ3393,CPD,N,1,SUS,B,M,,"4200 TROOST AV
KANSAS CITY 64110
(39.050522532, -94.572505787)",N,191,4,7,165
140051743,07/24/2014 12:00:00 AM,8:40,07/24/2014 12:00:00 AM,8:40,,,401,13A,Aggravated Assault (,221,4800  ROCKHILL RD,KANSAS CITY,64110,PJ3849,MPD,N,1,VIC,W,M,22,"4800 ROCKHILL RD
KANSAS CITY 64110
(39.039857633, -94.5785262)",N,157,4,7,165
140004522,01/20/2014 12:00:00 AM,10:21,01/19/2014 12:00:00 AM,22:00,,,802,13B,Non Agg Assault Dome,999,8000  W 127 ST,OVERLAND PARK,64110,PJCX01,OSPD,U,1,SUS,W,F,41,"8000 W 127 ST OVERLAND PARK64110
(38.898330991, -94.679951424)",N,,,8,22
140078721,10/30/2014 12:00:00 AM,15:19,10/30/2014 12:00:00 AM,15:00,,,801,13B,Non Aggravated Assau,132,3700  BROADWAY,KANSAS CITY,64110,PJ2968,CPD,N,1,VIC,W,F,47,"3700 BROADWAY
KANSAS CITY 64110
(39.035987555, -94.57321712)",N,1,2,7,165
140003969,01/17/2014 12:00:00 AM,20:39,01/17/2014 12:00:00 AM,20:35,,,801,13B,Non Aggravated Assau,141,E 39 ST/TROOST AV,KANSAS CITY,64110,PJ3070,CPD,U,1,ARR,B,F,21,"39 ST TROOST AV
KANSAS CITY 64110
(39.035987555, -94.57321712)",N,1,2,7,165
140077267,10/25/2014 12:00:00 AM,2:18,10/25/2014 12:00:00 AM,2:18,,,802,13B,Non Agg Assault Dome,143,800  E 40 ST,KANSAS CITY,64110,PJ3143,CPD,U,1,SUS,W,M,31,"800 E 40 ST
KANSAS CITY 64110
(39.054437986, -94.575539745)",N,191,4,7,165
140077140,10/24/2014 12:00:00 AM,17:19,10/24/2014 12:00:00 AM,17:00,,,801,13B,Non Aggravated Assau,133,W 39 ST/BROADWAY,KANSAS CITY,64110,PJ3062,CPD,U,1,ARR,B,M,23,"39 ST
BROADWAY KANSAS CITY 64110
(39.035987555, -94.57321712)",N,1,2,7,165
140067688,09/20/2014 12:00:00 AM,2:48,09/20/2014 12:00:00 AM,2:48,,,802,13B,Non Agg Assault Dome,141,700  E 40 ST,KANSAS CITY,64110,PJ3227,CPD,Y,1,VIC,W,F,24,"700 E 40 ST
KANSAS CITY 64110
(39.054486383, -94.576771219)",N,191,4,7,165
140002514,01/12/2014 12:00:00 AM,4:00,01/12/2014 12:00:00 AM,3:50,,,403,13A,Agg Assault - Domest,222,5000  WOODLAND AV,KANSAS CITY,64110,PJ4039,MPD,U,1,VIC,B,F,51,"5000 WOODLAND AV
KANSAS CITY 64110
(39.035682294, -94.563996186)",N,58,3,7,165
140068011,09/21/2014 12:00:00 AM,11:37,09/21/2014 12:00:00 AM,11:37,,,403,13A,Agg Assault - Domest,224,6000  BLUE HILLS RD,KANSAS CITY,64110,PJ4734,MPD,U,1,ARR,B,M,30,"6000 BLUE HILLS RD
KANSAS CITY 64110
(39.018107333, -94.568500541)",N,64,2,7,165
140068115,09/21/2014 12:00:00 AM,20:32,09/21/2014 12:00:00 AM,20:20,,,403,13A,Agg Assault - Domest,143,4100  TROOST AV,KANSAS CITY,64110,PJ3315,CPD,U,1,SUS,B,M,40,"4100 TROOST AV
KANSAS CITY 64110
(39.052413226, -94.572368212)",N,191,4,7,165
140043598,06/23/2014 12:00:00 AM,18:31,06/23/2014 12:00:00 AM,18:31,,,401,13A,Aggravated Assault (,142,4000  EUCLID AV,KANSAS CITY,64110,PJ3260,CPD,N,1,SUS,W,M,22,"4000 EUCLID AV
KANSAS CITY 64110
(39.053772293, -94.560675516)",N,13,3,7,157
140033971,05/18/2014 12:00:00 AM,21:00,05/18/2014 12:00:00 AM,21:00,,,801,13B,Non Aggravated Assau,131,W 39 ST/MAIN ST,KANSAS CITY,64110,PJ3053,CPD,N,1,VIC,W,M,58,"39 ST MAIN ST
KANSAS CITY 64110
(39.035987555, -94.57321712)",N,1,2,7,165
140053817,07/31/2014 12:00:00 AM,22:24,07/31/2014 12:00:00 AM,22:24,,,802,13B,Non Agg Assault Dome,132,3600  WARWICK BL,KANSAS CITY,64110,PJ2908,CPD,U,1,SUS,W,M,24,"3600 WARWICK
BL KANSAS CITY 64110
(39.061823315, -94.58348689)",N,32,4,7,50
140065320,09/11/2014 12:00:00 AM,12:36,08/29/2014 12:00:00 AM,7:00,,,401,13A,Aggravated Assault (,143,4000  TROOST AV,KANSAS CITY,64110,PJ3231,CPD,U,1,SUS,B,M,,"4000 TROOST AV
KANSAS CITY 64110
(39.054201768, -94.572285701)",N,191,4,7,165
140053817,07/31/2014 12:00:00 AM,22:24,07/31/2014 12:00:00 AM,22:24,,,802,13B,Non Agg Assault Dome,132,3600  WARWICK BL,KANSAS CITY,64110,PJ2908,CPD,U,1,SUS,W,M,24,"3600 WARWICK
BL KANSAS CITY 64110
(39.061823315, -94.58348689)",N,32,4,7,50
140028137,04/26/2014 12:00:00 AM,23:58,04/26/2014 12:00:00 AM,23:00,,,401,13A,Aggravated Assault (,134,4400  WORNALL RD,KANSAS CITY,64110,PJ3485,CPD,U,1,VIC,W,M,,"4400 WORNALL RD
KANSAS CITY 64110
(39.046353974, -94.5901837)",N,44,4,7,50
140017475,03/16/2014 12:00:00 AM,3:34,03/16/2014 12:00:00 AM,3:00,,,403,13A,Agg Assault - Domest,221,5600  PASEO,KANSAS CITY,64110,PJ4494,MPD,Y,1,SUS,B,F,61,"5600 PASEO
KANSAS CITY 64110
(39.035987555, -94.57321712)",N,1,2,7,165
140029949,05/04/2014 12:00:00 AM,2:06,05/04/2014 12:00:00 AM,2:06,,,802,13B,Non Agg Assault Dome,124,2400  E 46 ST,KANSAS CITY,64110,PJ3721,CPD,Y,2,VIC,B,F,,"2400 E 46 ST
KANSAS CITY 64110
(39.042996781, -94.55644737)",N,13,3,7,157
140089417,12/13/2014 12:00:00 AM,19:50,12/13/2014 12:00:00 AM,19:45,,,401,13A,Aggravated Assault (,133,100  W 39 ST,KANSAS CITY,64110,PJ3132,CPD,U,2,SUS,U,U,,"100 W 39 ST
KANSAS CITY 64110
(39.056642115, -94.587422626)",N,32,4,7,50
140076194,10/21/2014 12:00:00 AM,10:18,10/20/2014 12:00:00 AM,14:30,,,801,13B,Non Aggravated Assau,222,E 50 ST/MICHIGAN AV,KANSAS CITY,64110,PJ3958,MPD,N,1,VIC,B,F,17,"50 ST MICHIGAN AV
KANSAS CITY 64110
(39.035987555, -94.57321712)",N,1,2,7,165
140068011,09/21/2014 12:00:00 AM,11:37,09/21/2014 12:00:00 AM,11:37,,,403,13A,Agg Assault - Domest,224,6000  BLUE HILLS RD,KANSAS CITY,64110,PJ4734,MPD,U,1,VIC,B,M,42,"6000 BLUE HILLS RD
KANSAS CITY 64110
(39.018107333, -94.568500541)",N,64,2,7,165
140057590,08/14/2014 12:00:00 AM,10:27,08/10/2014 12:00:00 AM,1:00,,,801,13B,Non Aggravated Assau,112,W 11 ST/WYANDOTTE ST,KANSAS CITY,64110,PJ0945,CPD,U,1,VIC,W,M,24,"11 ST WYANDOTTE ST
KANSAS CITY 64110
(39.035987555, -94.57321712)",N,1,2,7,165
140052575,07/27/2014 12:00:00 AM,8:07,07/26/2014 12:00:00 AM,20:00,,,801,13B,Non Aggravated Assau,131,W 34 ST/BROADWAY,KANSAS CITY,64110,PJ2652,CPD,U,2,SUS,B,M,,"34 ST
BROADWAY KANSAS CITY 64110
(39.035987555, -94.57321712)",N,1,2,7,165
140057266,08/13/2014 12:00:00 AM,10:32,08/13/2014 12:00:00 AM,10:32,,,401,13A,Aggravated Assault (,144,1100  E EMANUEL CLEAVER II BL,KANSAS CITY,64110,PJ3710,CPD,U,2,VIC,,,,"1100 E EMANUEL
CLEAVER II BL KANSAS CITY 64110
(39.041699784, -94.572853016)",N,204,3,7,165
140044903,06/28/2014 12:00:00 AM,13:03,06/28/2014 12:00:00 AM,12:03,,,802,13B,Non Agg Assault Dome,221,5800  TRACY AV,KANSAS CITY,64110,PJ4630,MPD,Y,1,ARR,B,M,46,"5800 TRACY AV
KANSAS CITY 64110
(39.021553015, -94.57181557)",N,1,2,7,165
140045586,07/01/2014 12:00:00 AM,8:38,07/01/2014 12:00:00 AM,8:38,,,802,13B,Non Agg Assault Dome,124,3000  BROOKLYN AV,KANSAS CITY,64110,PJ2476,CPD,U,1,VIC,B,F,33,"3000 BROOKLYN AV
KANSAS CITY 64110
(39.071751659, -94.557416164)",N,26,3,7,19
140018967,03/21/2014 12:00:00 AM,22:45,03/21/2014 12:00:00 AM,22:40,,,802,13B,Non Agg Assault Dome,114,2700  HOLLY ST,KANSAS CITY,64110,PJ2179,CPD,Y,2,SUS,W,F,26,"2700 HOLLY ST
KANSAS CITY 64110
(39.07865564, -94.598777884)",N,238,4,7,92
140061128,08/26/2014 12:00:00 AM,21:48,08/26/2014 12:00:00 AM,21:48,,,802,13B,Non Agg Assault Dome,143,3900  PASEO,KANSAS CITY,64110,PJ3156,CPD,Y,1,SUS,B,F,20,"3900 PASEO
KANSAS CITY 64110
(39.035987555, -94.57321712)",N,1,2,7,165
140001644,01/08/2014 12:00:00 AM,13:54,01/08/2014 12:00:00 AM,13:54,,,801,13B,Non Aggravated Assau,134,4600  MADISON AV,KANSAS CITY,64110,PJ3670,CPD,U,1,VIC,W,M,41,"4600 MADISON AV
KANSAS CITY 64110
(39.044210797, -94.597345162)",N,148,4,7,44
140091196,12/21/2014 12:00:00 AM,1:40,12/21/2014 12:00:00 AM,1:30,,,801,13B,Non Aggravated Assau,133,4100  BROADWAY,KANSAS CITY,64110,PJ3306,CPD,N,1,VIC,B,M,45,"4100 BROADWAY
KANSAS CITY 64110
(39.035987555, -94.57321712)",N,1,2,7,165
140021382,03/31/2014 12:00:00 AM,23:47,03/31/2014 12:00:00 AM,23:35,03/31/2014 12:00:00 AM,23:45,802,13B,Non Agg Assault Dome,144,1100  BRUSH CREEK BL,KANSAS CITY,64110,PJ3710,CPD,U,1,SUS,B,M,43,"1100 BRUSH CREEK
BL KANSAS CITY 64110
(39.043596545, -94.572741261)",N,204,3,7,165
140017728,03/17/2014 12:00:00 AM,10:46,03/17/2014 12:00:00 AM,10:45,,,801,13B,Non Aggravated Assau,221,5800  ROCKHILL RD,KANSAS CITY,64110,PJ4626,MPD,U,1,SUS,W,F,26,"5800 ROCKHILL RD
KANSAS CITY 64110
(39.021593345, -94.576475398)",N,235,4,7,165
140052299,07/26/2014 12:00:00 AM,3:23,07/26/2014 12:00:00 AM,3:23,,,801,13B,Non Aggravated Assau,132,W 38 ST/BALTIMORE AV,KANSAS CITY,64110,PJ2972,CPD,N,1,VIC,B,F,34,"38 ST BALTIMORE AV
KANSAS CITY 64110
(39.035987555, -94.57321712)",N,1,2,7,165
140047093,07/07/2014 12:00:00 AM,3:01,07/07/2014 12:00:00 AM,2:45,07/07/2014 12:00:00 AM,3:00,802,13B,Non Agg Assault Dome,142,1400  E 40 ST,KANSAS CITY,64110,PJ3244,CPD,Y,1,VIC,B,F,24,"1400 E 40 ST
KANSAS CITY 64110
(39.054136493, -94.567480383)",N,25,3,7,165
140061540,08/28/2014 12:00:00 AM,10:55,08/28/2014 12:00:00 AM,10:55,,,801,13B,Non Aggravated Assau,134,4500  BELL ST,KANSAS CITY,64110,PJ3585,CPD,U,1,VIC,W,F,25,"4500 BELL ST
KANSAS CITY 64110
(39.046353786, -94.60664336)",N,148,4,7,50
140052856,07/28/2014 12:00:00 AM,12:01,07/28/2014 12:00:00 AM,12:00,,,802,13B,Non Agg Assault Dome,122,1600  MARY LOU WILLIAMS LN,KANSAS CITY,64110,PJ0910,CPD,Y,1,SUS,B,M,32,"1600 MARY LOU WILLIAMS LN
KANSAS CITY 64110
(39.101938724, -94.562371212)",N,134,3,7,75
140041254,06/15/2014 12:00:00 AM,8:39,06/15/2014 12:00:00 AM,8:39,,,403,13A,Agg Assault - Domest,142,3900  PASEO,KANSAS CITY,64110,PJ3158,CPD,Y,1,VIC,W,F,24,"3900 PASEO
KANSAS CITY 64110
(39.035987555, -94.57321712)",Y,1,2,7,165
140027200,04/23/2014 12:00:00 AM,12:36,04/23/2014 12:00:00 AM,12:30,,,802,13B,Non Agg Assault Dome,123,1200  E TRUMAN RD,KANSAS CITY,64110,PJ1443,CPD,Y,1,VIC,B,F,17,"1200 E TRUMAN RD
KANSAS CITY 64110
(39.095347403, -94.568649433)",N,117,3,7,92
140047451,07/08/2014 12:00:00 AM,11:12,07/08/2014 12:00:00 AM,11:00,,,802,13B,Non Agg Assault Dome,142,4000  PASEO,KANSAS CITY,64110,PJ3244,CPD,U,1,ARR,W,F,40,"4000 PASEO
KANSAS CITY 64110
(39.035987555, -94.57321712)",N,1,2,7,165
140020267,03/27/2014 12:00:00 AM,15:34,03/27/2014 12:00:00 AM,15:34,,,402,13A,Agg Assault - Drive-,142,E 41 ST/WOODLAND AV,KANSAS CITY,64110,PJ3251,CPD,U,2,VIC,B,F,35,"41 ST WOODLAND AV
KANSAS CITY 64110
(39.035987555, -94.57321712)",Y,1,2,7,165
140049759,07/16/2014 12:00:00 AM,20:37,07/16/2014 12:00:00 AM,20:37,,,401,13A,Aggravated Assault (,124,1900  E 23 ST,KANSAS CITY,64110,PJ1909,CPD,U,1,VIC,B,F,,"1900 E 23 ST
KANSAS CITY 64110
(39.084626615, -94.560120453)",N,234,3,7,95
140080012,11/04/2014 12:00:00 AM,18:47,11/04/2014 12:00:00 AM,18:00,,,802,13B,Non Agg Assault Dome,142,4000  WOODLAND AV,KANSAS CITY,64110,PJ3253,CPD,U,1,VIC,B,F,33,"4000 WOODLAND AV
KANSAS CITY 64110
(39.053852122, -94.562987589)",N,25,3,7,165
140035394,05/23/2014 12:00:00 AM,22:21,05/23/2014 12:00:00 AM,22:21,,,802,13B,Non Agg Assault Dome,131,3900  ROANOKE RD,KANSAS CITY,64110,PJ3121,CPD,U,1,ARR,W,M,38,"3900 ROANOKE RD
KANSAS CITY 64110
(39.056978067, -94.599787106)",N,232,4,7,50
140000269,01/02/2014 12:00:00 AM,9:06,01/02/2014 12:00:00 AM,9:06,,,802,13B,Non Agg Assault Dome,222,4900  OLIVE ST,KANSAS CITY,64110,PJ3970,MPD,Y,1,VIC,B,F,56,"4900 OLIVE ST
KANSAS CITY 64110
(39.037373667, -94.556915055)",N,58,3,7,157
140035607,05/24/2014 12:00:00 AM,17:58,05/24/2014 12:00:00 AM,17:50,,,401,13A,Aggravated Assault (,142,E 39 ST/PARK AV,KANSAS CITY,64110,PJ3087,CPD,U,2,VIC,B,M,27,"39 ST PARK AV
KANSAS CITY 64110
(39.035987555, -94.57321712)",N,1,2,7,165
140080881,11/07/2014 12:00:00 AM,23:08,11/07/2014 12:00:00 AM,23:00,,,401,13A,Aggravated Assault (,143,E 43 ST/FOREST AV,KANSAS CITY,64110,PJ3396,CPD,N,1,ARR,B,F,32,"43 ST FOREST AV
KANSAS CITY 64110
(39.035987555, -94.57321712)",N,1,2,7,165
140061540,08/28/2014 12:00:00 AM,10:55,08/28/2014 12:00:00 AM,10:55,,,801,13B,Non Aggravated Assau,134,4500  BELL ST,KANSAS CITY,64110,PJ3585,CPD,U,1,SUS,W,F,50,"4500 BELL ST
KANSAS CITY 64110
(39.046353786, -94.60664336)",N,148,4,7,50
140017728,03/17/2014 12:00:00 AM,10:46,03/17/2014 12:00:00 AM,10:45,,,801,13B,Non Aggravated Assau,221,5800  ROCKHILL RD,KANSAS CITY,64110,PJ4626,MPD,U,2,SUS,W,M,24,"5800 ROCKHILL RD
KANSAS CITY 64110
(39.021593345, -94.576475398)",N,235,4,7,165
140045524,06/30/2014 12:00:00 AM,23:35,06/30/2014 12:00:00 AM,23:30,06/30/2014 12:00:00 AM,23:35,801,13B,Non Aggravated Assau,141,3400  TROOST AV,KANSAS CITY,64110,PJ2776,CPD,U,2,VIC,,,,"3400 TROOST AV
KANSAS CITY 64110
(39.064812329, -94.571675675)",N,41,4,7,19
140029718,05/03/2014 12:00:00 AM,8:04,05/03/2014 12:00:00 AM,7:30,05/03/2014 12:00:00 AM,8:04,801,13B,Non Aggravated Assau,233,8300  JARBOE ST,KANSAS CITY,64110,PJ5973,MPD,U,1,VIC,W,M,36,"8300 JARBOE ST
KANSAS CITY 64110
(38.978121797, -94.603056086)",N,141,1,7,162
140071548,10/04/2014 12:00:00 AM,1:48,10/04/2014 12:00:00 AM,1:48,,,802,13B,Non Agg Assault Dome,144,4400  FLORA AV,KANSAS CITY,64110,PJ3561,CPD,Y,1,SUS,W,F,40,"4400 FLORA AV
KANSAS CITY 64110
(39.046801999, -94.566888721)",N,25,3,7,165
140007566,02/01/2014 12:00:00 AM,22:51,02/01/2014 12:00:00 AM,22:00,,,801,13B,Non Aggravated Assau,142,E 40 ST/PARK AV,KANSAS CITY,64110,PJ3177,CPD,U,2,SUS,B,M,25,"40 ST PARK AV
KANSAS CITY 64110
(39.035987555, -94.57321712)",N,1,2,7,165
140012673,02/24/2014 12:00:00 AM,23:46,02/24/2014 12:00:00 AM,23:46,,,802,13B,Non Agg Assault Dome,143,4000  VIRGINIA AV,KANSAS CITY,64110,PJ3240,CPD,Y,1,VIC,B,F,35,"4000 VIRGINIA AV
KANSAS CITY 64110
(39.054095786, -94.56872719)",N,204,3,7,165
140084138,11/21/2014 12:00:00 AM,16:35,11/21/2014 12:00:00 AM,0:30,,,801,13B,Non Aggravated Assau,221,5000  VIRGINIA AV,KANSAS CITY,64110,PJ3997,MPD,U,1,SUS,W,F,21,"5000 VIRGINIA AV
KANSAS CITY 64110
(39.035632746, -94.56984632)",N,1,2,7,165
140077267,10/25/2014 12:00:00 AM,2:18,10/25/2014 12:00:00 AM,2:18,,,802,13B,Non Agg Assault Dome,143,800  E 40 ST,KANSAS CITY,64110,PJ3143,CPD,U,1,VIC,W,M,31,"800 E 40 ST
KANSAS CITY 64110
(39.054437986, -94.575539745)",N,191,4,7,165
140029718,05/03/2014 12:00:00 AM,8:04,05/03/2014 12:00:00 AM,7:30,05/03/2014 12:00:00 AM,8:04,801,13B,Non Aggravated Assau,233,8300  JARBOE ST,KANSAS CITY,64110,PJ5973,MPD,U,2,VIC,W,F,37,"8300 JARBOE ST
KANSAS CITY 64110
(38.978121797, -94.603056086)",N,141,1,7,162
140002792,01/13/2014 12:00:00 AM,10:25,01/13/2014 12:00:00 AM,10:25,,,403,13A,Agg Assault - Domest,222,5400  HIGHLAND AV,KANSAS CITY,64110,PJ4353,MPD,Y,1,VIC,B,F,21,"5400 HIGHLAND AV
KANSAS CITY 64110
(39.028592304, -94.565575964)",N,58,2,7,165
140042379,06/19/2014 12:00:00 AM,11:28,06/19/2014 12:00:00 AM,11:28,,,801,13B,Non Aggravated Assau,144,4300  PASEO,KANSAS CITY,64110,PJ3486,CPD,U,1,VIC,W,M,47,"4300 PASEO
KANSAS CITY 64110
(39.035987555, -94.57321712)",N,1,2,7,165
140080012,11/04/2014 12:00:00 AM,18:47,11/04/2014 12:00:00 AM,18:00,,,802,13B,Non Agg Assault Dome,142,4000  WOODLAND AV,KANSAS CITY,64110,PJ3253,CPD,U,1,SUS,B,M,50,"4000 WOODLAND AV
KANSAS CITY 64110
(39.053852122, -94.562987589)",N,25,3,7,165
140080315,11/05/2014 12:00:00 AM,20:25,11/05/2014 12:00:00 AM,20:25,,,403,13A,Agg Assault - Domest,144,4400  WOODLAND AV,KANSAS CITY,64110,PJ3568,CPD,U,1,SUS,B,M,53,"4400 WOODLAND AV
KANSAS CITY 64110
(39.046652017, -94.563406217)",N,25,3,7,165
140012410,02/23/2014 12:00:00 AM,20:40,02/23/2014 12:00:00 AM,20:40,,,401,13A,Aggravated Assault (,125,1300  E ARMOUR BL,KANSAS CITY,64110,PJ2779,CPD,N,4,VIC,B,M,18,"1300 E ARMOUR
BL KANSAS CITY 64110
(39.063196466, -94.569291408)",Y,123,3,7,19
140067688,09/20/2014 12:00:00 AM,2:48,09/20/2014 12:00:00 AM,2:48,,,802,13B,Non Agg Assault Dome,141,700  E 40 ST,KANSAS CITY,64110,PJ3227,CPD,Y,2,SUS,W,F,24,"700 E 40 ST
KANSAS CITY 64110
(39.054486383, -94.576771219)",N,191,4,7,165
140054740,08/04/2014 12:00:00 AM,14:26,08/04/2014 12:00:00 AM,14:26,,,802,13B,Non Agg Assault Dome,144,4300  PASEO,KANSAS CITY,64110,PJ3486,CPD,U,1,SUS,B,M,47,"4300 PASEO
KANSAS CITY 64110
(39.035987555, -94.57321712)",N,1,2,7,165
140035394,05/23/2014 12:00:00 AM,22:21,05/23/2014 12:00:00 AM,22:21,,,802,13B,Non Agg Assault Dome,131,3900  ROANOKE RD,KANSAS CITY,64110,PJ3121,CPD,Y,1,VIC,W,F,39,"3900 ROANOKE RD
KANSAS CITY 64110
(39.056978067, -94.599787106)",N,232,4,7,50
140027822,04/25/2014 12:00:00 AM,21:15,04/25/2014 12:00:00 AM,21:00,,,403,13A,Agg Assault - Domest,141,3400  HOLMES ST,KANSAS CITY,64110,PJ2760,CPD,U,1,ARR,B,F,52,"3400 HOLMES ST
KANSAS CITY 64110
(39.065671814, -94.576234612)",N,41,4,7,19
140063380,09/03/2014 12:00:00 AM,23:24,09/03/2014 12:00:00 AM,23:15,,,802,13B,Non Agg Assault Dome,141,4000  KENWOOD AV,KANSAS CITY,64110,PJ3224,CPD,U,1,VIC,W,F,29,"4000 KENWOOD AV
KANSAS CITY 64110
(39.054414639, -94.57809775)",N,191,4,7,165
140077716,10/26/2014 12:00:00 AM,23:33,10/26/2014 12:00:00 AM,23:25,,,801,13B,Non Aggravated Assau,134,600  WARD PK S,KANSAS CITY,64110,PJ3812,CPD,U,1,VIC,W,M,38,"600 WARD PK S
KANSAS CITY 64110
(39.035987555, -94.57321712)",N,1,2,7,165
140082954,11/17/2014 12:00:00 AM,8:38,11/17/2014 12:00:00 AM,8:37,,,403,13A,Agg Assault - Domest,144,4500  VIRGINIA AV,KANSAS CITY,64110,PJ3641,CPD,Y,1,VIC,B,F,22,"4500 VIRGINIA AV
KANSAS CITY 64110
(39.045083824, -94.569249259)",N,204,3,7,165
140043283,06/22/2014 12:00:00 AM,17:41,06/22/2014 12:00:00 AM,17:40,,,801,13B,Non Aggravated Assau,141,E 39 ST/TROOST AV,KANSAS CITY,64110,PJ3070,CPD,U,1,ARR,B,M,22,"39 ST TROOST AV
KANSAS CITY 64110
(39.035987555, -94.57321712)",N,1,2,7,165
140041692,06/16/2014 12:00:00 AM,23:13,06/16/2014 12:00:00 AM,23:13,,,802,13B,Non Agg Assault Dome,122,1000  PASEO,KANSAS CITY,64110,PJ0982,CPD,N,2,VIC,W,F,42,"1000 PASEO
KANSAS CITY 64110
(39.035987555, -94.57321712)",N,1,2,7,165
140035894,05/25/2014 12:00:00 AM,23:04,05/25/2014 12:00:00 AM,23:04,,,801,13B,Non Aggravated Assau,144,4600  TRACY AV,KANSAS CITY,64110,PJ3712,CPD,N,1,SUS,W,M,21,"4600 TRACY AV
KANSAS CITY 64110
(39.043386789, -94.570518007)",N,204,3,7,165
