Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
150076761,10/24/2015 12:00:00 AM,23:54,10/24/2015 12:00:00 AM,21:00,,,640,23F,Stealing From Auto,111,SANTA FE ST and UNION AV,KANSAS CITY,99999,PJ0866,CPD,U,2,VIC,W,F,26,N,"SANTA ST KANSAS CITY, FE 99999
(39.1024, -94.5982)",241,4,7,56
150031572,05/09/2015 12:00:00 AM,23:16,05/09/2015 12:00:00 AM,21:00,05/09/2015 12:00:00 AM,23:00,640,23F,Stealing From Auto,111,MULBERRY ST and UNION AV,KANSAS CITY,64111,PJ0881,CPD,U,1,VIC,W,F,36,N,"MULBERRY KANSAS CITY, ST 64111
(39.1025, -94.5998)",241,4,7,56
150041607,06/17/2015 12:00:00 AM,19:26,06/17/2015 12:00:00 AM,16:00,06/17/2015 12:00:00 AM,18:30,640,23F,Stealing From Auto,111,GRAND BLVD and E MISSOURI AVE,KANSAS CITY,64101,PJ0513,CPD,U,1,SUS,U,U,,N,"E GRAND BLVD KANSAS CITY64101
(39.1015, -94.6006)",241,4,7,56
150049895,07/18/2015 12:00:00 AM,15:29,07/17/2015 12:00:00 AM,22:00,,,702,240,Auto Theft,133,BROADWAY and WESTPORT RD,KANSAS CITY,64108,PJ3229,CPD,U,1,VIC,W,F,24,N,"BROADWAY KANSAS CITY64108
(39.0891, -94.5855)",125,4,7,92
150031577,05/09/2015 12:00:00 AM,23:51,05/09/2015 12:00:00 AM,21:00,05/09/2015 12:00:00 AM,22:00,1401,290,Property Damage,111,MULBERRY ST and UNION AV,KANSAS CITY,64111,PJ0881,CPD,U,1,VIC,W,M,65,N,"MULBERRY KANSAS CITY, ST 64111
(39.1025, -94.5998)",241,4,7,56
150028898,04/29/2015 12:00:00 AM,16:48,04/29/2015 12:00:00 AM,16:15,,,501,220,Burglary - Residence,541,E BANNISTER RD and MARION RIDGE RD,KANSAS CITY,64137,PJ6336,SPD,U,1,ARR,B,M,,N,"E BANNISTER KANSAS CITY, RD 64137
(38.9214, -94.5351)",226,1,7,149
150015041,03/04/2015 12:00:00 AM,10:35,03/02/2015 12:00:00 AM,16:00,03/03/2015 12:00:00 AM,20:00,301,120,Strong Arm Robbery,241,E GREGORY BL and INDIANA AV,KANSAS CITY,64132,PJ5394,MPD,N,1,VIC,B,F,45,N,"E GREGORY KANSAS CITY, BL 64132
(38.9976, -94.5476)",131,2,7,151
150053739,08/01/2015 12:00:00 AM,10:40,08/01/2015 12:00:00 AM,9:15,08/01/2015 12:00:00 AM,9:30,302,120,Armed Robbery,243,E GREGORY BL and OLDHAM RD,KANSAS CITY,64132,PJ5603,MPD,U,1,SUS,B,M,20,Y,"E GREGORY KANSAS CITY, BL 64132
(38.9945, -94.5223)",52,2,7,151
150029649,05/02/2015 12:00:00 AM,20:48,05/02/2015 12:00:00 AM,20:48,,,301,120,Strong Arm Robbery,314,BUDD PARK ESPLANADE and COLORADO AV,KANSAS CITY,64123,PJ0373,EPD,N,1,VIC,B,M,,N,"BUDD PARK ESPLANADE KANSAS CITY64123
(39.1129, -94.534)",202,4,7,76
150055914,08/09/2015 12:00:00 AM,9:17,08/07/2015 12:00:00 AM,14:00,08/09/2015 12:00:00 AM,8:54,670,23D,Stealing from Buildi,125,E LINWOOD BL and WAYNE AV,KANSAS CITY,64109,PJ2549,CPD,U,1,VIC,,,,N,"E LINWOOD KANSAS CITY, BL 64109
(39.0684, -94.5644)",78,3,7,19
150034077,05/19/2015 12:00:00 AM,19:34,05/19/2015 12:00:00 AM,19:22,,,1401,290,Property Damage,125,BRUCE R WATKINS DR and E EMANUEL CLEAVER II,KANSAS CITY,64109,PJ3649,CPD,U,1,VIC,B,M,42,N,"E BRUCE R WATKINS CLEAVER II KANSAS CITY, DR 64109
(39.0633, -94.573)",41,4,7,19
150036795,05/30/2015 12:00:00 AM,14:51,05/28/2015 12:00:00 AM,16:00,05/30/2015 12:00:00 AM,14:45,1401,290,Property Damage,134,J C NICHOLS PK and WARD PK S,KANSAS CITY,64112,PJ3754,CPD,U,1,VIC,W,M,24,N,"J C NICHOLS S KANSAS CITY, PK 64112
(39.04, -94.5882)",36,4,7,44
150076707,10/24/2015 12:00:00 AM,18:39,10/24/2015 12:00:00 AM,18:39,,,302,120,Armed Robbery,123,BROOKLYN AV and E TRUMAN RD,KANSAS CITY,64108,PJ1330,CPD,Y,1,SUS,B,F,27,N,"E BROOKLYN KANSAS CITY, AV 64108
(39.0949, -94.5562)",54,3,7,95
150057705,08/16/2015 12:00:00 AM,2:34,08/15/2015 12:00:00 AM,23:40,08/16/2015 12:00:00 AM,2:10,640,23F,Stealing From Auto,133,BROADWAY and WESTPORT RD,KANSAS CITY,64109,PJ3229,CPD,U,1,SUS,U,U,,N,"BROADWAY KANSAS CITY64109
(39.0633, -94.573)",41,4,7,19
150034435,05/21/2015 12:00:00 AM,13:33,05/21/2015 12:00:00 AM,13:25,,,1401,290,Property Damage,241,BELLEFONTAINE AV and E MEYER BL,KANSAS CITY,64133,PJ5055,MPD,U,1,SUS,B,M,,N,"E BELLEFONTAINE BL KANSAS CITY, AV 64133
(39.0076, -94.5506)",168,2,7,151
150093992,12/31/2015 12:00:00 AM,13:15,12/22/2015 12:00:00 AM,21:30,12/23/2015 12:00:00 AM,13:30,702,240,Auto Theft,131,W ARMOUR BL and CENTRAL ST,KANSAS CITY,64111,PJ2749,CPD,U,1,VIC,B,M,23,N,"W ARMOUR KANSAS CITY, BL 64111
(39.0639, -94.5891)",32,4,7,50
150062837,09/03/2015 12:00:00 AM,19:39,09/03/2015 12:00:00 AM,19:20,,,1401,290,Property Damage,422,NW BARRY RD and N ST CLAIR AV,KANSAS CITY,64154,PP0347,NPD,N,1,SUS,W,F,27,N,"BARRY RD CLAIR AV KANSAS CITY, NW 64154
(39.2468, -94.6472)",14,5,3,66
150078234,10/30/2015 12:00:00 AM,11:08,10/30/2015 12:00:00 AM,10:58,,,301,120,Strong Arm Robbery,314,LAWN AV and THOMPSON AV,KANSAS CITY,64123,PJ0512,EPD,U,4,SUS,B,M,,N,"LAWN KANSAS CITY, AV 64123
(39.1073, -94.5271)",192,4,7,70
150007067,01/29/2015 12:00:00 AM,23:19,01/29/2015 12:00:00 AM,20:00,01/29/2015 12:00:00 AM,23:00,640,23F,Stealing From Auto,134,NICHOLS RD and PENNSYLVANIA AV,KANSAS CITY,64111,PJ3736,CPD,U,1,VIC,W,F,36,N,"NICHOLS KANSAS CITY, RD 64111
(39.0413, -94.5935)",103,4,7,44
150061624,08/30/2015 12:00:00 AM,14:00,08/29/2015 12:00:00 AM,8:15,,,690,23H,Stealing All Other,241,E GREGORY BL and PROSPECT AV,KANSAS CITY,64111,PJ5393,MPD,U,1,SUS,U,U,,N,"E GREGORY KANSAS CITY, BL 64111
(38.9981, -94.5569)",72,2,7,151
150049509,07/17/2015 12:00:00 AM,8:16,07/17/2015 12:00:00 AM,8:16,,,302,120,Armed Robbery,313,INDEPENDENCE AV and INDIANA AV,KANSAS CITY,64124,PJ0613,EPD,N,3,SUS,W,M,,N,"INDEPENDENCE KANSAS CITY, AV 64124
(39.106, -94.5423)",215,3,7,70
150091281,12/19/2015 12:00:00 AM,1:27,12/19/2015 12:00:00 AM,0:01,12/19/2015 12:00:00 AM,1:27,1401,290,Property Damage,131,BROADWAY and VALENTINE RD,KANSAS CITY,64111,PJ2874,CPD,U,1,VIC,U,U,,N,"BROADWAY KANSAS CITY64111
(39.0613, -94.5905)",32,4,7,50
150056490,08/11/2015 12:00:00 AM,13:40,08/11/2015 12:00:00 AM,13:40,,,1352,280,Stolen Property OFFE,422,NW BARRY RD and N BEAMAN AV,KANSAS CITY,64154,PP0336,NPD,N,3,VIC,W,F,42,N,"N BARRY RD KANSAS CITY, NW 64154
(39.2466, -94.6364)",144,5,3,66
150017672,03/14/2015 12:00:00 AM,18:56,03/14/2015 12:00:00 AM,18:56,,,302,120,Armed Robbery,121,INDEPENDENCE AV and PASEO,KANSAS CITY,64106,PJ0561,CPD,U,1,ARR,W,M,30,N,"INDEPENDENCE KANSAS CITY, AV 64106
(39.1068, -94.5639)",135,3,7,75
150000959,01/05/2015 12:00:00 AM,8:58,01/03/2015 12:00:00 AM,16:00,01/05/2015 12:00:00 AM,8:50,502,220,Burglary - Non Resid,542,E BANNISTER RD and JAMES A REED RD,KANSAS CITY,64138,PJ6514,SPD,U,1,VIC,,,,N,"E BANNISTER KANSAS CITY, RD 64138
(38.9517, -94.494)",195,2,7,143
150055914,08/09/2015 12:00:00 AM,9:17,08/07/2015 12:00:00 AM,14:00,08/09/2015 12:00:00 AM,8:54,670,23D,Stealing from Buildi,125,E LINWOOD BL and WAYNE AV,KANSAS CITY,64109,PJ2549,CPD,U,1,SUS,B,M,,N,"E LINWOOD KANSAS CITY, BL 64109
(39.0684, -94.5644)",78,3,7,19
150059325,08/21/2015 12:00:00 AM,21:45,08/21/2015 12:00:00 AM,21:43,,,702,240,Auto Theft,123,BROOKLYN AV and E TRUMAN RD,KANSAS CITY,64106,PJ1330,CPD,U,1,SUS,W,F,42,N,"E BROOKLYN KANSAS CITY, AV 64106
(39.0949, -94.5562)",54,3,7,95
150065678,09/14/2015 12:00:00 AM,12:42,09/14/2015 12:00:00 AM,12:42,,,640,23F,Stealing From Auto,113,MAIN ST and E TRUMAN RD,KANSAS CITY,64108,PJ1298,CPD,U,1,SUS,U,M,,N,"E MAIN KANSAS CITY, ST 64108
(39.0958, -94.5834)",125,4,7,92
150052174,07/26/2015 12:00:00 AM,23:34,07/26/2015 12:00:00 AM,22:34,07/26/2015 12:00:00 AM,23:34,301,120,Strong Arm Robbery,313,INDEPENDENCE AV and MONROE AV,KANSAS CITY,64123,PJ0623,EPD,U,3,SUS,U,U,,N,"INDEPENDENCE KANSAS CITY, AV 64123
(39.1059, -94.5387)",202,4,7,70
150042715,06/22/2015 12:00:00 AM,10:09,06/22/2015 12:00:00 AM,0:01,06/22/2015 12:00:00 AM,9:30,702,240,Auto Theft,314,BUDD PARK ESPLANADE and VAN BRUNT BL,KANSAS CITY,64127,PJ0344,EPD,U,1,SUS,U,U,,N,"BUDD PARK ESPLANADE BRUNT KANSAS CITY, BL 64127
(39.0956, -94.5483)",54,3,7,95
150014425,03/01/2015 12:00:00 AM,21:10,03/01/2015 12:00:00 AM,21:10,,,302,120,Armed Robbery,313,3200  E 8 1W,KANSAS CITY,64124,PJ0810,EPD,U,3,VIC,W,M,33,Y,"3200 E 8
W KANSAS CITY 64124
(39.1033, -94.5441)",215,3,7,70
150010567,02/13/2015 12:00:00 AM,9:55,02/13/2015 12:00:00 AM,9:55,,,640,23F,Stealing From Auto,315,DRURY AV and THOMPSON AV,KANSAS CITY,64123,PJ0541,EPD,U,1,VIC,W,F,59,N,"DRURY KANSAS CITY, AV 64123
(39.107, -94.5178)",192,4,7,76
150065267,09/12/2015 12:00:00 AM,22:29,09/12/2015 12:00:00 AM,22:29,,,302,120,Armed Robbery,315,ST JOHN AV and TOPPING AV,KANSAS CITY,64124,PJ0305,EPD,N,1,SUS,W,M,,Y,"JOHN AV KANSAS CITY, ST 64124
(39.1123, -94.514)",192,4,7,76
150001692,01/08/2015 12:00:00 AM,9:29,01/02/2015 12:00:00 AM,22:30,01/05/2015 12:00:00 AM,4:12,1401,290,Property Damage,134,CENTRAL ST and NICHOLS RD,KANSAS CITY,64111,PJ3742,CPD,U,1,SUS,U,U,,N,"CENTRAL KANSAS CITY, ST 64111
(39.0414, -94.5904)",103,4,7,44
150049814,07/21/2015 12:00:00 AM,22:36,07/21/2015 12:00:00 AM,22:36,,,702,240,Auto Theft,211,6TH ST and GRAND AVE.,KANSAS CITY,64130,PJ4149,MPD,U,1,VIC,B,F,33,N,"6TH KANSAS CITY, ST 64130
(39.037, -94.5474)",175,3,7,157
150035535,05/26/2015 12:00:00 AM,7:41,05/26/2015 12:00:00 AM,7:15,05/26/2015 12:00:00 AM,7:19,640,23F,Stealing From Auto,141,GILLHAM RD and E LINWOOD BL,KANSAS CITY,64106,PJ2537,CPD,U,1,SUS,U,U,,N,"E GILLHAM BL KANSAS CITY, RD 64106
(39.0689, -94.5778)",41,4,7,19
150070302,09/30/2015 12:00:00 AM,17:15,09/28/2015 12:00:00 AM,15:30,09/29/2015 12:00:00 AM,11:00,1401,290,Property Damage,115,GRAND BLVD and PERSHING RD E,KANSAS CITY,64108,PJ2011,CPD,U,1,SUS,U,U,,N,"GRAND BLVD E KANSAS CITY64108
(39.084, -94.5817)",97,4,7,92
150044480,06/28/2015 12:00:00 AM,16:20,06/28/2015 12:00:00 AM,15:00,06/28/2015 12:00:00 AM,16:20,640,23F,Stealing From Auto,243,E GREGORY BL and OLDHAM RD,KANSAS CITY,64132,PJ5603,MPD,U,4,VIC,W,F,30,N,"E GREGORY KANSAS CITY, BL 64132
(38.9945, -94.5223)",52,2,7,151
150078148,10/29/2015 12:00:00 AM,22:37,10/29/2015 12:00:00 AM,22:30,,,302,120,Armed Robbery,313,BENTON BL and INDEPENDENCE AV,KANSAS CITY,64124,PJ0609,EPD,U,3,VIC,W,M,36,Y,"BENTON KANSAS CITY, BL 64124
(39.1061, -94.5446)",109,3,7,70
150034388,05/21/2015 12:00:00 AM,4:30,05/21/2015 12:00:00 AM,4:30,,,1352,280,Stolen Property OFFE,313,ASKEW AV and THOMPSON AV,KANSAS CITY,64124,PJ0515,EPD,U,1,SUS,B,M,22,N,"ASKEW KANSAS CITY, AV 64124
(39.1077, -94.539)",202,4,7,70
150022735,04/04/2015 12:00:00 AM,22:01,04/04/2015 12:00:00 AM,21:40,,,1401,290,Property Damage,134,WARD PK S and WYANDOTTE ST,KANSAS CITY,64112,PJ3771,CPD,U,2,VIC,W,F,32,N,"WARD S KANSAS CITY, PK 64112
(39.0408, -94.5888)",103,4,7,44
150004326,01/19/2015 12:00:00 AM,13:27,01/17/2015 12:00:00 AM,18:15,,,301,120,Strong Arm Robbery,315,N LAWNDALE AV and SCARRITT AV,KANSAS CITY,64124,PJ0246,EPD,Y,1,VIC,W,F,51,N,"N LAWNDALE KANSAS CITY, AV 64124
(39.1141, -94.5151)",174,4,7,76
150023832,04/09/2015 12:00:00 AM,13:49,04/09/2015 12:00:00 AM,13:30,,,302,120,Armed Robbery,121,ADMIRAL BL and VIRGINIA AV,KANSAS CITY,64106,PJ0641,CPD,U,2,SUS,B,M,,Y,"ADMIRAL KANSAS CITY, BL 64106
(39.1054, -94.566)",183,3,7,75
150022735,04/04/2015 12:00:00 AM,22:01,04/04/2015 12:00:00 AM,21:40,,,1401,290,Property Damage,134,WARD PK S and WYANDOTTE ST,KANSAS CITY,64112,PJ3771,CPD,U,1,VIC,,,,N,"WARD S KANSAS CITY, PK 64112
(39.0408, -94.5888)",103,4,7,44
150091531,12/20/2015 12:00:00 AM,5:01,12/20/2015 12:00:00 AM,4:55,,,301,120,Strong Arm Robbery,132,E ARMOUR BL and WALNUT ST,KANSAS CITY,64111,PJ2753,CPD,N,1,VIC,W,F,30,N,"E ARMOUR KANSAS CITY, BL 64111
(39.0637, -94.5845)",32,4,7,50
150087497,12/04/2015 12:00:00 AM,18:40,12/04/2015 12:00:00 AM,16:45,12/04/2015 12:00:00 AM,17:05,640,23F,Stealing From Auto,533,HOLMES RD and E RED BRIDGE RD,KANSAS CITY,64137,PJ6959,SPD,U,1,VIC,W,F,48,N,"E HOLMES KANSAS CITY, RD 64137
(38.9257, -94.5834)",136,1,7,163
150035385,05/25/2015 12:00:00 AM,15:20,05/25/2015 12:00:00 AM,15:20,05/25/2015 12:00:00 AM,15:20,610,23A,Stealing Pickpocket,313,ASKEW AV and INDEPENDENCE AV,KANSAS CITY,64124,PJ0619,EPD,U,1,VIC,W,F,24,N,"ASKEW KANSAS CITY, AV 64124
(39.1059, -94.5391)",215,3,7,70
150063974,09/08/2015 12:00:00 AM,10:42,09/08/2015 12:00:00 AM,9:45,09/08/2015 12:00:00 AM,10:15,640,23F,Stealing From Auto,421,NW BARRY RD and N CONGRESS AV,KANSAS CITY,64153,PP0342,NPD,N,1,SUS,U,U,,N,"N BARRY RD KANSAS CITY, NW 64153
(39.247, -94.6684)",184,5,3,130
150051713,07/24/2015 12:00:00 AM,19:59,07/24/2015 12:00:00 AM,18:00,07/24/2015 12:00:00 AM,18:40,640,23F,Stealing From Auto,111,ST LOUIS AV and WYOMING ST,KANSAS CITY,64101,PJ0838,CPD,U,1,VIC,W,M,44,N,"LOUIS AV KANSAS CITY, ST 64101
(39.1026, -94.6042)",241,4,7,56
150000959,01/05/2015 12:00:00 AM,8:58,01/03/2015 12:00:00 AM,16:00,01/05/2015 12:00:00 AM,8:50,502,220,Burglary - Non Resid,542,E BANNISTER RD and JAMES A REED RD,KANSAS CITY,64138,PJ6514,SPD,U,1,SUS,W,M,,N,"E BANNISTER KANSAS CITY, RD 64138
(38.9517, -94.494)",195,2,7,143
150003779,01/16/2015 12:00:00 AM,23:33,01/16/2015 12:00:00 AM,23:33,,,1352,280,Stolen Property OFFE,633,N ANTIOCH RD and NE VIVION RD,KANSAS CITY,64118,PC0844,SCP,U,1,ARR,W,F,18,N,"N ANTIOCH RD KANSAS CITY, NE 64118
(39.1863, -94.5488)",89,6,4,135
150008341,02/04/2015 12:00:00 AM,10:41,02/02/2015 12:00:00 AM,21:35,02/04/2015 12:00:00 AM,10:15,702,240,Auto Theft,242,BRUCE R WATKINS DR and E GREGORY BL,KANSAS CITY,64132,PJ5548,MPD,U,1,VIC,W,M,34,N,"E BRUCE R WATKINS BL KANSAS CITY, DR 64132
(38.998, -94.556)",131,2,7,151
150027479,04/24/2015 12:00:00 AM,2:59,04/24/2015 12:00:00 AM,2:55,04/24/2015 12:00:00 AM,3:05,702,240,Auto Theft,121,HARRISON ST and PACIFIC ST,KANSAS CITY,64151,PJ0481,CPD,U,1,VIC,W,M,27,N,"HARRISON KANSAS CITY, ST 64151
(39.1086, -94.5716)",102,4,7,75
150000992,01/05/2015 12:00:00 AM,11:38,01/03/2015 12:00:00 AM,13:00,01/03/2015 12:00:00 AM,23:00,1401,290,Property Damage,133,BROADWAY and J C NICHOLS PK,KANSAS CITY,64114,PJ3402,CPD,U,1,VIC,B,M,28,N,"BROADWAY KANSAS CITY64114
(38.9454, -94.5976)",210,1,7,162
150093086,12/27/2015 12:00:00 AM,19:36,12/27/2015 12:00:00 AM,17:30,12/27/2015 12:00:00 AM,18:30,650,23G,Stealing Auto Parts/,341,TOPPING AV and E TRUMAN RD,KANSAS CITY,64127,PJ1314,EPD,U,1,SUS,U,U,,N,"E TOPPING KANSAS CITY, AV 64127
(39.094, -94.5147)",140,3,7,94
150067394,09/20/2015 12:00:00 AM,9:54,09/18/2015 12:00:00 AM,16:00,09/20/2015 12:00:00 AM,9:54,702,240,Auto Theft,141,E ARMOUR BL and KENWOOD AV,KANSAS CITY,64109,PJ2764,CPD,U,1,VIC,W,M,25,N,"E ARMOUR KANSAS CITY, BL 64109
(39.0635, -94.5775)",41,4,7,19
150005902,01/25/2015 12:00:00 AM,16:00,01/25/2015 12:00:00 AM,14:00,01/25/2015 12:00:00 AM,15:45,640,23F,Stealing From Auto,534,BLUE RIVER RD and MARTHA TRUMAN RD,KANSAS CITY,64137,PJ7217,SPD,U,2,VIC,W,M,27,N,"BLUE RIVER KANSAS CITY, RD 64137
(38.9109, -94.5677)",95,1,7,163
