Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Location 1,Firearm Used Flag  ,Neighborhood Census,Council Districts,County Boundary,Zip Codes
140076481,10/22/2014 12:00:00 AM,12:46,10/22/2014 12:00:00 AM,7:05,10/22/2014 12:00:00 AM,12:22,640,23F,Stealing From Auto,111,HICKORY ST/ST LOUIS AV,KANSAS CITY,64101,PJ0814,CPD,U,1,SUS,U,U,,"HICKORY ST/ST LOUIS KANSAS CITY, AV 64101
(39.103309071, -94.600386439)",N,241,4,7,56
140039421,06/08/2014 12:00:00 AM,15:28,06/08/2014 12:00:00 AM,1:00,,,690,23H,Stealing All Other,133,4100  PENNSYLVANIA AV,KANSAS CITY,64101,PJ3275,CPD,U,1,VIC,W,F,24,"4100 PENNSYLVANIA AV
KANSAS CITY 64101
(39.052760833, -94.591403817)",N,42,4,7,50
140012281,03/04/2014 12:00:00 AM,13:47,03/04/2014 12:00:00 AM,10:15,03/04/2014 12:00:00 AM,15:13,2201,90G,Liquor Law Violaton,111,800  MULBERRY ST,KANSAS CITY,64101,PJ0750,CPD,U,1,ARR,W,M,47,"800 MULBERRY ST
KANSAS CITY 64101
(39.105004152, -94.599696796)",N,241,4,7,56
140066586,09/16/2014 12:00:00 AM,10:10,09/11/2014 12:00:00 AM,9:00,09/15/2014 12:00:00 AM,10:00,690,23H,Stealing All Other,111,700  WYOMING ST,KANSAS CITY,64101,PJ0629,CPD,U,1,VIC,,,,"700 WYOMING ST
KANSAS CITY 64101
(39.107867566, -94.604484284)",N,241,4,7,56
140017996,03/18/2014 12:00:00 AM,10:22,01/04/2013 12:00:00 AM,12:00,,,1352,280,Stolen Property OFFE,341,1200  BELLAIRE AV,KANSAS CITY,64101,PJ1250,EPD,U,1,VIC,U,U,,"1200 BELLAIRE AV
KANSAS CITY 64101
(39.097485137, -94.513437326)",N,140,3,7,94
140040262,06/11/2014 12:00:00 AM,17:10,06/11/2014 12:00:00 AM,9:00,06/11/2014 12:00:00 AM,17:05,1401,290,Property Damage,111,1000  HICKORY ST,KANSAS CITY,64101,PJ0916,CPD,U,1,SUS,U,U,,"1000 HICKORY ST
KANSAS CITY 64101
(39.102445161, -94.601386448)",N,241,4,7,56
140034883,05/22/2014 12:00:00 AM,7:42,05/20/2014 12:00:00 AM,17:00,05/22/2014 12:00:00 AM,7:00,690,23H,Stealing All Other,111,1300  W 13 ST,KANSAS CITY,64101,PJ1085,CPD,U,1,VIC,,,,"1300 W 13 ST
KANSAS CITY 64101
(39.099640555, -94.600040202)",N,241,4,7,56
140013445,02/28/2014 12:00:00 AM,3:44,02/28/2014 12:00:00 AM,3:44,,,1850,35B,Possession of Drug E,112,1100  LOCUST ST,KANSAS CITY,64101,PJ1029,CPD,U,1,VIC,,,,"1100 LOCUST ST
KANSAS CITY 64101
(39.100855311, -94.577375383)",N,5,4,7,75
140058479,08/17/2014 12:00:00 AM,15:19,08/16/2014 12:00:00 AM,22:00,08/17/2014 12:00:00 AM,14:00,702,240,Auto Theft,111,100  W 5 ST,KANSAS CITY,64101,PJ0556,CPD,U,1,SUS,U,U,,"100 W 5 ST
KANSAS CITY 64101
(39.108078043, -94.584138127)",N,71,4,7,72
140082822,11/16/2014 12:00:00 AM,14:07,11/16/2014 12:00:00 AM,12:45,11/16/2014 12:00:00 AM,13:15,690,23H,Stealing All Other,111,W 11 ST/SANTA FE ST,KANSAS CITY,64101,PJ0978,CPD,U,1,SUS,U,U,,"11 ST SANTA FE ST
KANSAS CITY 64101
(39.103309071, -94.600386439)",N,241,4,7,56
140033217,05/15/2014 12:00:00 AM,21:23,05/15/2014 12:00:00 AM,11:30,05/15/2014 12:00:00 AM,21:00,650,23G,Stealing Auto Parts/,111,700  MULBERRY ST,KANSAS CITY,64101,PJ0685,CPD,U,1,SUS,U,U,,"700 MULBERRY ST
KANSAS CITY 64101
(39.105851648, -94.599666221)",N,241,4,7,56
140012256,02/23/2014 12:00:00 AM,1:11,02/23/2014 12:00:00 AM,1:11,,,401,13A,Aggravated Assault (,111,800  MULBERRY ST,KANSAS CITY,64101,PJ0750,CPD,N,1,VIC,B,M,,"800 MULBERRY ST
KANSAS CITY 64101
(39.105004152, -94.599696796)",Y,241,4,7,56
140026358,04/20/2014 12:00:00 AM,1:47,04/20/2014 12:00:00 AM,1:47,,,901,200,Arson,111,W 11 ST/HICKORY ST,KANSAS CITY,64101,PJ0973,CPD,U,1,VIC,U,U,,"11 ST HICKORY ST
KANSAS CITY 64101
(39.103309071, -94.600386439)",N,241,4,7,56
140011684,02/20/2014 12:00:00 AM,16:54,02/12/2014 12:00:00 AM,12:00,,,670,23D,Stealing from Buildi,112,00  W 10 ST,KANSAS CITY,64101,PJ0865,CPD,U,1,SUS,U,U,,"00 W 10 ST
KANSAS CITY 64101
(39.102376692, -94.588134068)",N,5,4,7,72
140090124,12/16/2014 12:00:00 AM,19:10,12/16/2014 12:00:00 AM,17:00,12/16/2014 12:00:00 AM,19:00,640,23F,Stealing From Auto,111,1600  GENESEE ST,KANSAS CITY,64101,PJ1325,CPD,U,1,SUS,U,U,,"1600 GENESEE ST
KANSAS CITY 64101
(39.094555128, -94.604942898)",N,241,4,7,20
140001029,01/05/2014 12:00:00 AM,17:30,01/05/2014 12:00:00 AM,17:30,,,650,23G,Stealing Auto Parts/,111,1300  ST LOUIS AV,KANSAS CITY,64101,PJ0847,CPD,U,1,VIC,W,M,61,"1300 ST LOUIS AV
KANSAS CITY 64101
(39.103388069, -94.599979642)",N,241,4,7,56
140043757,06/24/2014 12:00:00 AM,10:20,01/20/2014 12:00:00 AM,13:00,06/20/2014 12:00:00 AM,13:00,670,23D,Stealing from Buildi,111,1400  ST LOUIS AV,KANSAS CITY,64101,PJ0814,CPD,U,1,SUS,U,U,,"1400 ST LOUIS AV
KANSAS CITY 64101
(39.103428399, -94.601449954)",N,241,4,7,56
140069216,09/25/2014 12:00:00 AM,21:30,09/25/2014 12:00:00 AM,18:30,09/25/2014 12:00:00 AM,21:00,640,23F,Stealing From Auto,111,W 11 ST/HICKORY ST,KANSAS CITY,64101,PJ0973,CPD,U,1,SUS,U,U,,"11 ST HICKORY ST
KANSAS CITY 64101
(39.103309071, -94.600386439)",N,241,4,7,56
140040002,06/10/2014 12:00:00 AM,18:58,06/10/2014 12:00:00 AM,18:58,,,2601,90Z,Misc Violation,111,200  W 2 ST,KANSAS CITY,64101,PJ0375,CPD,U,1,SUS,A,F,46,"200 W 2 ST
KANSAS CITY 64101
(39.110709307, -94.584465521)",N,71,4,7,72
140027708,04/25/2014 12:00:00 AM,13:19,04/25/2014 12:00:00 AM,11:00,04/25/2014 12:00:00 AM,12:15,640,23F,Stealing From Auto,111,1200  W 12 ST,KANSAS CITY,64101,PJ1085,CPD,U,4,VIC,W,F,62,"1200 W 12 ST
KANSAS CITY 64101
(39.100598395, -94.598707523)",N,241,4,7,56
140031411,05/09/2014 12:00:00 AM,11:19,05/09/2014 12:00:00 AM,11:19,,,502,220,Burglary - Non Resid,111,800  WOODSWETHER RD,KANSAS CITY,64101,PJ0521,CPD,U,1,VIC,,,,"800 WOODSWETHER RD
KANSAS CITY 64101
(39.108194492, -94.593233558)",N,241,4,7,72
140019039,03/22/2014 12:00:00 AM,6:51,03/21/2014 12:00:00 AM,17:00,03/22/2014 12:00:00 AM,6:45,502,220,Burglary - Non Resid,111,800  WOODSWETHER RD,KANSAS CITY,64101,PJ0521,CPD,U,1,SUS,U,U,,"800 WOODSWETHER RD
KANSAS CITY 64101
(39.108194492, -94.593233558)",N,241,4,7,72
140068653,09/23/2014 12:00:00 AM,18:08,09/23/2014 12:00:00 AM,8:30,09/23/2014 12:00:00 AM,17:45,702,240,Auto Theft,111,300  WYANDOTTE ST,KANSAS CITY,64101,PJ0487,CPD,U,1,VIC,W,M,33,"300 WYANDOTTE ST
KANSAS CITY 64101
(39.109277459, -94.585811692)",N,71,4,7,72
140077145,10/24/2014 12:00:00 AM,17:19,10/24/2014 12:00:00 AM,17:19,,,640,23F,Stealing From Auto,111,W 9 ST/LIBERTY ST,KANSAS CITY,64101,PJ0687,CPD,N,2,VIC,W,M,31,"9 ST LIBERTY ST
KANSAS CITY 64101
(39.103309071, -94.600386439)",N,241,4,7,56
140077171,10/24/2014 12:00:00 AM,17:35,10/24/2014 12:00:00 AM,17:00,10/24/2014 12:00:00 AM,17:30,640,23F,Stealing From Auto,111,LIBERTY ST/ST LOUIS AV,KANSAS CITY,64101,PJ0814,CPD,U,1,VIC,W,F,37,"LIBERTY ST/ST LOUIS KANSAS CITY, AV 64101
(39.103309071, -94.600386439)",N,241,4,7,56
140006763,01/29/2014 12:00:00 AM,17:58,01/29/2014 12:00:00 AM,8:00,01/29/2014 12:00:00 AM,16:30,650,23G,Stealing Auto Parts/,111,1400  ST LOUIS AV,KANSAS CITY,64101,PJ0858,CPD,U,1,SUS,U,U,,"1400 ST LOUIS AV
KANSAS CITY 64101
(39.103428399, -94.601449954)",N,241,4,7,56
140065011,09/10/2014 12:00:00 AM,10:25,09/06/2014 12:00:00 AM,19:30,09/09/2014 12:00:00 AM,9:00,702,240,Auto Theft,113,I 35 HIGHWAY OFF RA/I 670 HWY ON RA,KANSAS CITY,64101,PJ1257,CPD,U,1,SUS,U,U,,"670 HWY
ON RA KANSAS CITY 64101
(39.103309071, -94.600386439)",N,241,4,7,56
140086556,12/02/2014 12:00:00 AM,15:49,12/01/2014 12:00:00 AM,20:00,12/02/2014 12:00:00 AM,9:00,660,23H,Stealing Bicycles,111,600  MULBERRY ST,KANSAS CITY,64101,PJ0653,CPD,U,1,VIC,W,M,61,"600 MULBERRY ST
KANSAS CITY 64101
(39.107121533, -94.599597228)",N,241,4,7,56
140012256,02/23/2014 12:00:00 AM,1:11,02/23/2014 12:00:00 AM,1:11,,,1401,290,Property Damage,111,800  MULBERRY ST,KANSAS CITY,64101,PJ0750,CPD,N,1,VIC,B,M,,"800 MULBERRY ST
KANSAS CITY 64101
(39.105004152, -94.599696796)",N,241,4,7,56
140071286,10/03/2014 12:00:00 AM,8:14,10/02/2014 12:00:00 AM,18:00,10/03/2014 12:00:00 AM,7:40,640,23F,Stealing From Auto,111,1400  W 9 ST,KANSAS CITY,64101,PJ0814,CPD,U,1,SUS,U,U,,"1400 W 9 ST
KANSAS CITY 64101
(39.104288001, -94.601400406)",N,241,4,7,56
140045059,06/29/2014 12:00:00 AM,6:47,06/29/2014 12:00:00 AM,3:30,,,302,120,Armed Robbery,111,900  JEFFERSON ST,KANSAS CITY,64101,PJ0842,CPD,U,1,SUS,W,M,,"900 JEFFERSON ST
KANSAS CITY 64101
(39.10379103, -94.592134088)",Y,185,4,7,72
140036101,05/26/2014 12:00:00 AM,17:08,05/26/2014 12:00:00 AM,17:08,,,1122,26B,Credit/Debit/ATM Car,111,1200  UNION AV,KANSAS CITY,64101,PJ0911,CPD,U,1,SUS,U,U,,"1200 UNION AV
KANSAS CITY 64101
(39.102468548, -94.598799706)",N,241,4,7,56
140037434,05/31/2014 12:00:00 AM,20:33,05/31/2014 12:00:00 AM,10:15,05/31/2014 12:00:00 AM,11:30,640,23F,Stealing From Auto,111,E 5 ST/GRAND AV,KANSAS CITY,64101,PJ0456,CPD,U,1,SUS,U,U,,"5 ST GRAND AV
KANSAS CITY 64101
(39.103309071, -94.600386439)",N,241,4,7,56
140026275,04/19/2014 12:00:00 AM,18:58,04/19/2014 12:00:00 AM,18:58,,,801,13B,Non Aggravated Assau,111,W 14 ST/GENESEE ST,KANSAS CITY,64101,PJ1114,CPD,U,1,SUS,W,M,,"14 ST GENESEE ST
KANSAS CITY 64101
(39.103309071, -94.600386439)",N,241,4,7,56
140027708,04/25/2014 12:00:00 AM,13:19,04/25/2014 12:00:00 AM,11:00,04/25/2014 12:00:00 AM,12:15,640,23F,Stealing From Auto,111,1200  W 12 ST,KANSAS CITY,64101,PJ1085,CPD,U,3,VIC,W,F,31,"1200 W 12 ST
KANSAS CITY 64101
(39.100598395, -94.598707523)",N,241,4,7,56
140037879,06/02/2014 12:00:00 AM,15:27,05/30/2014 12:00:00 AM,14:00,06/02/2014 12:00:00 AM,15:15,502,220,Burglary - Non Resid,111,1400  ST LOUIS AV,KANSAS CITY,64101,PJ0814,CPD,U,1,SUS,U,U,,"1400 ST LOUIS AV
KANSAS CITY 64101
(39.103428399, -94.601449954)",N,241,4,7,56
140017097,03/14/2014 12:00:00 AM,16:00,03/14/2014 12:00:00 AM,16:00,,,801,13B,Non Aggravated Assau,111,1600  ST LOUIS AV,KANSAS CITY,64101,PJ0838,CPD,N,1,VIC,W,M,40,"1600 ST LOUIS AV
KANSAS CITY 64101
(39.102506574, -94.604520785)",N,241,4,7,56
140076804,10/23/2014 12:00:00 AM,13:10,08/13/2014 12:00:00 AM,20:00,08/14/2014 12:00:00 AM,8:00,670,23D,Stealing from Buildi,111,600  MULBERRY ST,KANSAS CITY,64101,PJ0653,CPD,U,1,VIC,W,M,27,"600 MULBERRY ST
KANSAS CITY 64101
(39.107121533, -94.599597228)",N,241,4,7,56
140060396,08/24/2014 12:00:00 AM,7:12,08/24/2014 12:00:00 AM,2:25,08/24/2014 12:00:00 AM,5:00,502,220,Burglary - Non Resid,114,2300  STATE LINE RD,KANSAS CITY,64101,PJ1861,CPD,U,2,VIC,,,,"2300 STATE LINE RD
KANSAS CITY 64101
(39.085961588, -94.607254617)",N,,,5,73
140059963,08/22/2014 12:00:00 AM,14:14,08/22/2014 12:00:00 AM,8:30,08/22/2014 12:00:00 AM,12:00,670,23D,Stealing from Buildi,111,500  GRAND AV,KANSAS CITY,64101,PJ0513,CPD,U,1,VIC,W,F,27,"500 GRAND AV
KANSAS CITY 64101
(38.900852844, -94.592593363)",N,95,1,7,129
140027708,04/25/2014 12:00:00 AM,13:19,04/25/2014 12:00:00 AM,11:00,04/25/2014 12:00:00 AM,12:15,640,23F,Stealing From Auto,111,1200  W 12 ST,KANSAS CITY,64101,PJ1085,CPD,U,1,VIC,W,F,44,"1200 W 12 ST
KANSAS CITY 64101
(39.100598395, -94.598707523)",N,241,4,7,56
140089643,12/14/2014 12:00:00 AM,19:34,12/12/2014 12:00:00 AM,16:00,12/14/2014 12:00:00 AM,19:10,640,23F,Stealing From Auto,111,1000  UNION AVE,KANSAS CITY,64101,PJ0840,CPD,U,1,SUS,U,U,,"1000 UNION AVE
KANSAS CITY 64101
(39.104140445, -94.595946183)",N,241,4,7,56
140069220,09/25/2014 12:00:00 AM,21:45,09/25/2014 12:00:00 AM,17:45,09/25/2014 12:00:00 AM,21:30,640,23F,Stealing From Auto,111,W 11 ST/HICKORY ST,KANSAS CITY,64101,PJ0973,CPD,U,1,SUS,U,U,,"11 ST HICKORY ST
KANSAS CITY 64101
(39.103309071, -94.600386439)",N,241,4,7,56
140068804,09/24/2014 12:00:00 AM,11:36,08/10/2014 12:00:00 AM,7:00,08/26/2014 12:00:00 AM,7:00,690,23H,Stealing All Other,111,1000  HICKORY ST,KANSAS CITY,64101,PJ0916,CPD,U,1,SUS,U,U,,"1000 HICKORY ST
KANSAS CITY 64101
(39.102445161, -94.601386448)",N,241,4,7,56
140058479,08/17/2014 12:00:00 AM,15:19,08/16/2014 12:00:00 AM,22:00,08/17/2014 12:00:00 AM,14:00,702,240,Auto Theft,111,100  W 5 ST,KANSAS CITY,64101,PJ0556,CPD,U,1,VIC,W,F,24,"100 W 5 ST
KANSAS CITY 64101
(39.108078043, -94.584138127)",N,71,4,7,72
140051342,07/22/2014 12:00:00 AM,20:27,07/20/2014 12:00:00 AM,7:52,,,1122,26B,Credit/Debit/ATM Car,111,1500  W 12 ST,KANSAS CITY,64101,PJ1082,CPD,U,1,SUS,U,U,,"1500 W 12 ST
KANSAS CITY 64101
(39.10025732, -94.603449163)",N,241,4,7,56
140074130,10/13/2014 12:00:00 AM,18:25,10/12/2014 12:00:00 AM,3:30,10/12/2014 12:00:00 AM,8:45,640,23F,Stealing From Auto,111,1400  W 9 ST,KANSAS CITY,64101,PJ0696,CPD,U,1,VIC,W,M,36,"1400 W 9 ST
KANSAS CITY 64101
(39.104288001, -94.601400406)",N,241,4,7,56
140048890,07/13/2014 12:00:00 AM,18:37,07/13/2014 12:00:00 AM,15:30,07/13/2014 12:00:00 AM,16:30,670,23D,Stealing from Buildi,111,400  MAIN ST,KANSAS CITY,64101,PJ0469,CPD,U,1,SUS,U,U,,"400 MAIN ST
KANSAS CITY 64101
(39.109149079, -94.583124992)",N,71,4,7,75
140065809,09/13/2014 12:00:00 AM,10:44,09/13/2014 12:00:00 AM,10:44,,,690,23H,Stealing All Other,111,1300  W 13 ST,KANSAS CITY,64101,PJ1042,CPD,U,1,VIC,W,M,52,"1300 W 13 ST
KANSAS CITY 64101
(39.099640555, -94.600040202)",N,241,4,7,56
140023819,04/10/2014 12:00:00 AM,11:10,04/10/2014 12:00:00 AM,10:20,04/10/2014 12:00:00 AM,10:30,702,240,Auto Theft,121,E 5 ST/HARRISON ST,KANSAS CITY,64101,PJ0367,CPD,U,1,SUS,U,U,,"5 ST HARRISON ST
KANSAS CITY 64101
(39.103309071, -94.600386439)",N,241,4,7,56
140011684,02/20/2014 12:00:00 AM,16:54,02/12/2014 12:00:00 AM,12:00,,,670,23D,Stealing from Buildi,112,00  W 10 ST,KANSAS CITY,64101,PJ0865,CPD,U,1,VIC,W,M,19,"00 W 10 ST
KANSAS CITY 64101
(39.102376692, -94.588134068)",N,5,4,7,72
140003327,01/15/2014 12:00:00 AM,11:15,01/15/2014 12:00:00 AM,10:30,,,2601,90Z,Misc Violation,111,W 3 ST/WOODSWETHER RD,KANSAS CITY,64101,PJ0488,CPD,U,1,VIC,U,U,,"3 ST WOODSWETHER RD
KANSAS CITY 64101
(39.103309071, -94.600386439)",N,241,4,7,56
140008901,02/08/2014 12:00:00 AM,0:41,02/08/2014 12:00:00 AM,0:41,,,302,120,Armed Robbery,144,1300  E EMANUEL CLEAVER II BL,KANSAS CITY,64101,PJ3714,CPD,N,1,VIC,B,M,48,"1300 E EMANUEL
CLEAVER II BL KANSAS CITY 64101
(39.041643844, -94.570478417)",Y,204,3,7,165
140080936,11/08/2014 12:00:00 AM,9:13,11/07/2014 12:00:00 AM,18:00,,,2601,90Z,Misc Violation,111,1300  W 13 ST,KANSAS CITY,64101,PJ1042,CPD,U,1,SUS,W,F,,"1300 W 13 ST
KANSAS CITY 64101
(39.099640555, -94.600040202)",N,241,4,7,56
140017097,03/14/2014 12:00:00 AM,16:00,03/14/2014 12:00:00 AM,16:00,,,801,13B,Non Aggravated Assau,111,1600  ST LOUIS AV,KANSAS CITY,64101,PJ0838,CPD,N,1,SUS,W,M,41,"1600 ST LOUIS AV
KANSAS CITY 64101
(39.102506574, -94.604520785)",N,241,4,7,56
140017027,03/14/2014 12:00:00 AM,13:14,03/12/2014 12:00:00 AM,13:30,03/14/2014 12:00:00 AM,7:30,670,23D,Stealing from Buildi,111,600  MULBERRY ST,KANSAS CITY,64101,PJ0653,CPD,U,1,VIC,W,M,54,"600 MULBERRY ST
KANSAS CITY 64101
(39.107121533, -94.599597228)",N,241,4,7,56
140044716,06/27/2014 12:00:00 AM,19:46,06/26/2014 12:00:00 AM,3:00,06/27/2014 12:00:00 AM,10:00,702,240,Auto Theft,111,600  MULBERRY ST,KANSAS CITY,64101,PJ0653,CPD,U,1,SUS,W,M,45,"600 MULBERRY ST
KANSAS CITY 64101
(39.107121533, -94.599597228)",N,241,4,7,56
140090898,12/19/2014 12:00:00 AM,19:26,12/19/2014 12:00:00 AM,19:26,,,302,120,Armed Robbery,111,1600  W 12 ST,KANSAS CITY,64101,PJ1090,CPD,U,1,VIC,,,,"1600 W 12 ST
KANSAS CITY 64101
(39.100123544, -94.603875932)",Y,241,4,7,56
140090898,12/19/2014 12:00:00 AM,19:26,12/19/2014 12:00:00 AM,19:26,,,302,120,Armed Robbery,111,1600  W 12 ST,KANSAS CITY,64101,PJ1090,CPD,N,2,VIC,B,M,48,"1600 W 12 ST
KANSAS CITY 64101
(39.100123544, -94.603875932)",Y,241,4,7,56
140055903,08/08/2014 12:00:00 AM,12:05,07/15/2014 12:00:00 AM,9:00,,,1201,270,Embezzlement,111,700  MULBERRY ST,KANSAS CITY,64101,PJ0685,CPD,U,1,VIC,,,,"700 MULBERRY ST
KANSAS CITY 64101
(39.105851648, -94.599666221)",N,241,4,7,56
140074309,10/14/2014 12:00:00 AM,14:42,09/09/2014 12:00:00 AM,23:00,09/10/2014 12:00:00 AM,10:00,640,23F,Stealing From Auto,111,W 5 ST/WYANDOTTE ST,KANSAS CITY,64101,PJ0522,CPD,U,1,SUS,U,U,,"5 ST WYANDOTTE ST
KANSAS CITY 64101
(39.103309071, -94.600386439)",N,241,4,7,56
140073169,10/09/2014 12:00:00 AM,21:43,10/09/2014 12:00:00 AM,20:45,10/09/2014 12:00:00 AM,21:40,640,23F,Stealing From Auto,111,1400  W 13 ST,KANSAS CITY,64101,PJ1095,CPD,U,1,SUS,U,U,,"1400 W 13 ST
KANSAS CITY 64101
(39.099696092, -94.601593225)",N,241,4,7,56
