Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Location 1,Firearm Used Flag  ,Neighborhood Census,Council Districts,County Boundary,Zip Codes
140001299,01/06/2014 12:00:00 AM,20:26,01/06/2014 12:00:00 AM,20:20,,,840,90Z,Resisting an Officer,331,2700  E LINWOOD BL,KANSAS CITY,64127,PJ2577,EPD,U,1,SUS,B,F,22,"2700 E LINWOOD
BL KANSAS CITY 64127
(39.068023903, -94.551648729)",N,77,3,7,36
140008868,02/07/2014 12:00:00 AM,20:13,02/07/2014 12:00:00 AM,20:13,,,1401,290,Property Damage,334,4600  WABASH AV,KANSAS CITY,64127,PJ3725,EPD,U,1,SUS,U,U,,"4600 WABASH AV
KANSAS CITY 64127
(39.042785634, -94.555437606)",N,13,3,7,157
140017430,03/15/2014 12:00:00 AM,23:30,03/15/2014 12:00:00 AM,23:30,,,501,220,Burglary - Residence,324,2500  KENSINGTON AV,KANSAS CITY,64127,PJ2132,EPD,U,1,SUS,U,U,,"2500 KENSINGTON AV
KANSAS CITY 64127
(39.079952914, -94.531845818)",N,107,3,7,95
140024446,04/12/2014 12:00:00 AM,16:32,04/12/2014 12:00:00 AM,16:30,,,1401,290,Property Damage,342,5400  E 29 ST,KANSAS CITY,64127,PJ2400,EPD,U,1,SUS,B,M,,"5400 E 29 ST
KANSAS CITY 64127
(39.072474975, -94.520322257)",N,222,3,7,36
140010640,02/15/2014 12:00:00 AM,22:57,02/15/2014 12:00:00 AM,22:57,,,2601,90Z,Misc Violation,333,4200  INDIANA AV,KANSAS CITY,64127,PJ3403,EPD,U,5,ARR,B,F,51,"4200 INDIANA AV
KANSAS CITY 64127
(39.049666785, -94.544678603)",N,68,3,7,157
140079090,11/01/2014 12:00:00 AM,1:54,10/31/2014 12:00:00 AM,23:20,11/01/2014 12:00:00 AM,1:40,640,23F,Stealing From Auto,123,1700  E 18 ST,KANSAS CITY,64127,PJ1591,CPD,U,2,VIC,B,F,30,"1700 E 18 ST
KANSAS CITY 64127
(39.091194709, -94.56201163)",N,54,3,7,92
140030617,05/06/2014 12:00:00 AM,15:32,05/06/2014 12:00:00 AM,7:30,05/06/2014 12:00:00 AM,15:25,1401,290,Property Damage,324,2400  MYRTLE AV,KANSAS CITY,64127,PJ2050,EPD,U,1,VIC,B,F,34,"2400 MYRTLE AV
KANSAS CITY 64127
(39.08206279, -94.536145534)",N,107,3,7,95
140034940,05/22/2014 12:00:00 AM,11:29,05/21/2014 12:00:00 AM,23:45,05/22/2014 12:00:00 AM,11:25,501,220,Burglary - Residence,322,2000  SPRUCE AV,KANSAS CITY,64127,PJ1781,EPD,U,1,SUS,U,U,,"2000 SPRUCE AV
KANSAS CITY 64127
(39.087211273, -94.532515198)",N,17,3,7,95
140052207,07/25/2014 12:00:00 AM,19:26,07/24/2014 12:00:00 AM,17:00,07/25/2014 12:00:00 AM,19:15,650,23G,Stealing Auto Parts/,323,2200  WALROND AV,KANSAS CITY,64127,PJ1859,EPD,U,1,VIC,B,M,46,"2200 WALROND AV
KANSAS CITY 64127
(39.085312224, -94.545776306)",N,233,3,7,95
140038722,06/05/2014 12:00:00 AM,20:42,06/05/2014 12:00:00 AM,20:40,,,802,13B,Non Agg Assault Dome,331,3700  E 29 ST,KANSAS CITY,64127,PJ2433,EPD,Y,1,VIC,B,F,21,"3700 E 29 ST
KANSAS CITY 64127
(39.072824387, -94.539931151)",N,115,3,7,36
140082382,11/14/2014 12:00:00 AM,13:55,10/25/2014 12:00:00 AM,11:00,11/14/2014 12:00:00 AM,14:05,501,220,Burglary - Residence,323,2000  ASKEW AV,KANSAS CITY,64127,PJ1757,EPD,U,1,VIC,,,,"2000 ASKEW AV
KANSAS CITY 64127
(39.087481241, -94.540476868)",N,17,3,7,95
140074992,10/16/2014 12:00:00 AM,20:04,10/16/2014 12:00:00 AM,20:04,,,401,13A,Aggravated Assault (,123,1300  PARK AV,KANSAS CITY,64127,PJ1225,CPD,U,6,VIC,,,,"1300 PARK AV
KANSAS CITY 64127
(39.097543135, -94.554982311)",Y,109,3,7,95
140061837,08/29/2014 12:00:00 AM,11:28,08/29/2014 12:00:00 AM,11:20,,,302,120,Armed Robbery,322,E 23 ST/KENSINGTON AV,KANSAS CITY,64127,PJ1873,EPD,U,1,VIC,W,M,47,"23 ST KENSINGTON AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",Y,17,3,7,95
140063791,09/05/2014 12:00:00 AM,14:22,09/05/2014 12:00:00 AM,14:15,09/05/2014 12:00:00 AM,14:22,301,120,Strong Arm Robbery,313,E 8 ST/PROSPECT AV,KANSAS CITY,64127,PJ0853,EPD,U,1,SUS,B,M,,"8 ST PROSPECT AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",N,17,3,7,95
140086622,12/02/2014 12:00:00 AM,19:42,12/02/2014 12:00:00 AM,19:10,,,801,13B,Non Aggravated Assau,123,1400  E 27 ST,KANSAS CITY,64127,PJ2215,CPD,N,1,VIC,B,F,44,"1400 E 27 ST
KANSAS CITY 64127
(39.077622649, -94.566899548)",N,57,3,7,92
140015797,03/09/2014 12:00:00 AM,22:03,03/09/2014 12:00:00 AM,21:00,,,401,13A,Aggravated Assault (,313,2400  BENTON BL,KANSAS CITY,64127,PJ2049,EPD,Y,1,VIC,B,F,33,"2400 BENTON
BL KANSAS CITY 64127
(39.082841732, -94.548745736)",Y,233,3,7,95
140012372,02/23/2014 12:00:00 AM,17:05,02/23/2014 12:00:00 AM,17:00,,,1849,35A,Possession/Sale/Dist,124,E 29 ST/OLIVE ST,KANSAS CITY,64127,PJ2324,CPD,U,1,VIC,,,,"29 ST OLIVE ST
KANSAS CITY 64127
(39.089617958, -94.539247867)",N,17,3,7,95
140025848,04/18/2014 12:00:00 AM,9:41,04/18/2014 12:00:00 AM,9:41,,,1849,35A,Possession/Sale/Dist,122,E 10 ST/PARK AV,KANSAS CITY,64127,PJ0918,CPD,U,1,VIC,,,,"10 ST PARK AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",N,17,3,7,95
140046373,07/03/2014 12:00:00 AM,22:21,07/03/2014 12:00:00 AM,22:21,,,1849,35A,Possession/Sale/Dist,325,E 26 ST/VAN BRUNT BLVD,KANSAS CITY,64127,PJ2158,EPD,U,1,VIC,,,,"26 ST VAN BRUNT BLVD
KANSAS CITY 64127
(39.089617958, -94.539247867)",N,17,3,7,95
140070614,09/30/2014 12:00:00 AM,23:24,09/30/2014 12:00:00 AM,23:24,,,802,13B,Non Agg Assault Dome,343,E 29 ST/VAN BRUNT BL,KANSAS CITY,64127,PJ2398,EPD,Y,1,VIC,B,F,28,"29 ST
VAN BRUNT BL KANSAS CITY 64127
(39.089617958, -94.539247867)",N,17,3,7,95
140043327,06/22/2014 12:00:00 AM,19:50,06/22/2014 12:00:00 AM,15:50,06/22/2014 12:00:00 AM,19:30,501,220,Burglary - Residence,331,3100  E 30 ST,KANSAS CITY,64127,PJ2495,EPD,U,1,SUS,U,U,,"3100 E 30 ST
KANSAS CITY 64127
(39.071490631, -94.546523188)",N,77,3,7,36
140079818,11/04/2014 12:00:00 AM,1:11,11/04/2014 12:00:00 AM,1:11,,,301,120,Strong Arm Robbery,313,800  INDIANA AV,KANSAS CITY,64127,PJ0884,EPD,U,1,VIC,I,M,49,"800 INDIANA AV
KANSAS CITY 64127
(39.103082969, -94.541997354)",N,215,3,7,70
140003219,01/14/2014 12:00:00 AM,20:07,01/14/2014 12:00:00 AM,20:07,,,1546,520,Weapons Law Violatio,144,4100  OLIVE ST,KANSAS CITY,64127,PJ3348,CPD,U,1,VIC,,,,"4100 OLIVE ST
KANSAS CITY 64127
(39.051814865, -94.556127278)",Y,13,3,7,157
140011269,02/18/2014 12:00:00 AM,16:35,01/01/2014 12:00:00 AM,12:00,,,501,220,Burglary - Residence,312,5800  E 11 ST,KANSAS CITY,64127,PJ1115,EPD,U,1,SUS,U,U,,"5800 E 11 ST
KANSAS CITY 64127
(39.09945813, -94.514321977)",N,218,4,7,94
140087079,12/04/2014 12:00:00 AM,16:04,12/04/2014 12:00:00 AM,16:04,,,799,,Auto Theft Outside S,321,E 14 ST/MONROE AV,KANSAS CITY,64127,PJ1261,EPD,U,1,VIC,U,F,,"14 ST MONROE AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",N,17,3,7,95
140035928,05/26/2014 12:00:00 AM,4:29,05/26/2014 12:00:00 AM,4:25,,,1401,290,Property Damage,324,2300  HARDESTY AV,KANSAS CITY,64127,PJ1985,EPD,U,1,VIC,B,M,53,"2300 HARDESTY AV
KANSAS CITY 64127
(39.083182808, -94.519926015)",N,222,3,7,95
140044481,06/26/2014 12:00:00 AM,21:54,06/26/2014 12:00:00 AM,21:54,,,2655,90J,Trespassing,323,E 27 ST/PROSPECT AV,KANSAS CITY,64127,PJ2172,EPD,U,2,SUS,B,M,67,"27 ST PROSPECT AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",N,17,3,7,95
140087313,12/05/2014 12:00:00 AM,15:51,12/05/2014 12:00:00 AM,15:51,,,650,23G,Stealing Auto Parts/,341,6600  E 12 TE,KANSAS CITY,64127,PJ1233,EPD,U,1,SUS,U,U,,"6600 E 12
TE KANSAS CITY 64127
(39.096497221, -94.505301819)",N,83,3,7,94
140088115,12/08/2014 12:00:00 AM,17:19,10/31/2014 12:00:00 AM,6:40,,,690,23H,Stealing All Other,322,E 16 ST/CHELSEA AV,KANSAS CITY,64127,PJ1438,EPD,U,2,SUS,U,M,,"16 ST CHELSEA AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",N,17,3,7,95
140054461,08/03/2014 12:00:00 AM,14:13,07/29/2014 12:00:00 AM,17:00,08/03/2014 12:00:00 AM,13:00,650,23G,Stealing Auto Parts/,323,2100  BENTON BL,KANSAS CITY,64127,PJ1804,EPD,N,1,VIC,B,F,47,"2100 BENTON
BL KANSAS CITY 64127
(39.086442613, -94.549745916)",N,233,3,7,95
140018185,03/18/2014 12:00:00 AM,22:33,03/18/2014 12:00:00 AM,22:30,,,301,120,Strong Arm Robbery,321,E 13 ST/JACKSON AV,KANSAS CITY,64127,PJ1318,EPD,N,6,SUS,B,F,,"13 ST JACKSON AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",N,17,3,7,95
140089529,12/14/2014 12:00:00 AM,10:21,12/13/2014 12:00:00 AM,20:00,12/14/2014 12:00:00 AM,8:00,670,23D,Stealing from Buildi,322,1500  CYPRESS AV,KANSAS CITY,64127,PJ1436,EPD,U,1,SUS,U,U,,"1500 CYPRESS AV
KANSAS CITY 64127
(39.093871366, -94.530007776)",N,17,3,7,95
140082496,11/14/2014 12:00:00 AM,23:08,11/14/2014 12:00:00 AM,23:08,,,802,13B,Non Agg Assault Dome,321,2800  E 10 ST,KANSAS CITY,64127,PJ0924,EPD,N,1,ARR,B,M,27,"2800 E 10 ST
KANSAS CITY 64127
(39.101498327, -94.54896006)",N,109,3,7,95
140039319,06/08/2014 12:00:00 AM,0:52,06/08/2014 12:00:00 AM,0:52,,,401,13A,Aggravated Assault (,322,E 23 ST/KENSINGTON AV,KANSAS CITY,64127,PJ1873,EPD,U,3,VIC,,,,"23 ST KENSINGTON AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",N,17,3,7,95
140074992,10/16/2014 12:00:00 AM,20:04,10/16/2014 12:00:00 AM,20:04,,,401,13A,Aggravated Assault (,123,1300  PARK AV,KANSAS CITY,64127,PJ1225,CPD,U,6,VIC,,,,"1300 PARK AV
KANSAS CITY 64127
(39.097543135, -94.554982311)",Y,109,3,7,95
140078651,10/30/2014 12:00:00 AM,11:16,10/30/2014 12:00:00 AM,11:16,,,702,240,Auto Theft,321,3200  E 11 ST,KANSAS CITY,64127,PJ1057,EPD,U,1,SUS,U,U,,"3200 E 11 ST
KANSAS CITY 64127
(39.100404505, -94.544262075)",N,215,3,7,95
140019080,03/22/2014 12:00:00 AM,12:52,03/22/2014 12:00:00 AM,12:30,,,401,13A,Aggravated Assault (,343,5200  E 28 ST,KANSAS CITY,64127,PJ2355,EPD,N,2,VIC,B,M,43,"5200 E 28 ST
KANSAS CITY 64127
(39.074277915, -94.522908643)",N,107,3,7,36
140019468,03/24/2014 12:00:00 AM,9:40,03/24/2014 12:00:00 AM,8:40,,,501,220,Burglary - Residence,125,1600  E 33 ST,KANSAS CITY,64127,PJ2750,CPD,U,1,SUS,B,M,,"1600 E 33 ST
KANSAS CITY 64127
(39.0666556, -94.564411458)",N,78,3,7,19
140057947,08/15/2014 12:00:00 AM,13:34,08/15/2014 12:00:00 AM,13:30,,,401,13A,Aggravated Assault (,322,1900  LAWN AV,KANSAS CITY,64127,PJ1727,EPD,U,2,VIC,B,F,22,"1900 LAWN AV
KANSAS CITY 64127
(39.088464393, -94.528077461)",Y,17,3,7,95
140054547,08/03/2014 12:00:00 AM,21:29,08/03/2014 12:00:00 AM,21:29,,,403,13A,Agg Assault - Domest,124,E 29 ST/PARK AV,KANSAS CITY,64127,PJ2321,CPD,U,1,SUS,B,M,18,"29 ST PARK AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",Y,17,3,7,95
140046830,07/05/2014 12:00:00 AM,21:04,07/05/2014 12:00:00 AM,21:04,,,1849,35A,Possession/Sale/Dist,323,E 23 ST/MONROE AV,KANSAS CITY,64127,PJ1843,EPD,U,1,ARR,W,F,23,"23 ST MONROE AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",N,17,3,7,95
140050739,07/20/2014 12:00:00 AM,16:41,07/16/2014 12:00:00 AM,19:00,07/20/2014 12:00:00 AM,16:15,501,220,Burglary - Residence,331,3000  E 32 ST,KANSAS CITY,64127,PJ2553,EPD,U,1,VIC,W,M,34,"3000 E 32 ST
KANSAS CITY 64127
(39.068864112, -94.548132188)",N,77,3,7,36
140016035,03/10/2014 12:00:00 AM,18:01,03/10/2014 12:00:00 AM,18:00,,,3070,,Attempt Suicide by C,343,4900  E 40 PL,KANSAS CITY,64127,PJ3278,EPD,N,1,VIC,B,F,47,"4900 E 40 PL
KANSAS CITY 64127
(39.05213563, -94.527938343)",N,230,3,7,157
140002994,01/13/2014 12:00:00 AM,23:00,01/13/2014 12:00:00 AM,20:00,01/13/2014 12:00:00 AM,22:00,702,240,Auto Theft,343,2800  DENVER AV,KANSAS CITY,64127,PJ2394,EPD,N,1,SUS,U,U,,"2800 DENVER AV
KANSAS CITY 64127
(39.074164715, -94.52306327)",N,107,3,7,36
140008161,02/04/2014 12:00:00 AM,15:21,02/04/2014 12:00:00 AM,5:00,02/04/2014 12:00:00 AM,15:20,501,220,Burglary - Residence,343,3000  KENSINGTON AV,KANSAS CITY,64127,PJ2518,EPD,N,1,VIC,B,F,64,"3000 KENSINGTON AV
KANSAS CITY 64127
(39.070941243, -94.532005844)",N,208,3,7,36
140006851,01/30/2014 12:00:00 AM,1:00,01/25/2014 12:00:00 AM,21:30,,,801,13B,Non Aggravated Assau,222,E 53 ST/EUCLID AV,KANSAS CITY,64127,PJ4193,MPD,U,1,VIC,B,F,45,"53 ST EUCLID AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",N,17,3,7,95
140019077,03/22/2014 12:00:00 AM,12:26,03/19/2014 12:00:00 AM,22:00,03/22/2014 12:00:00 AM,12:00,501,220,Burglary - Residence,324,2500  NORTON AV,KANSAS CITY,64127,PJ2127,EPD,U,2,VIC,B,M,39,"2500 NORTON AV
KANSAS CITY 64127
(39.080032469, -94.535115394)",N,107,3,7,95
140027619,04/25/2014 12:00:00 AM,7:53,04/24/2014 12:00:00 AM,18:30,04/25/2014 12:00:00 AM,7:20,690,23H,Stealing All Other,323,2400  ASKEW AV,KANSAS CITY,64127,PJ2038,EPD,U,1,VIC,B,F,100,"2400 ASKEW AV
KANSAS CITY 64127
(39.081161846, -94.540826549)",N,233,3,7,95
140052710,07/27/2014 12:00:00 AM,19:30,07/27/2014 12:00:00 AM,19:30,,,802,13B,Non Agg Assault Dome,343,4900  E 39 ST,KANSAS CITY,64127,PJ3076,EPD,Y,1,VIC,B,F,43,"4900 E 39 ST
KANSAS CITY 64127
(39.055487108, -94.526878929)",N,208,3,7,36
140081242,11/09/2014 12:00:00 AM,19:49,11/09/2014 12:00:00 AM,19:45,,,1401,290,Property Damage,341,E 20 ST/DRURY AV,KANSAS CITY,64127,PJ1735,EPD,U,1,VIC,B,M,33,"20 ST DRURY AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",N,17,3,7,95
140023959,04/10/2014 12:00:00 AM,19:15,04/10/2014 12:00:00 AM,18:25,,,702,240,Auto Theft,212,7000  CRABAPPLE LN,KANSAS CITY,64127,PJ4270,MPD,U,1,SUS,B,M,,"7000 CRABAPPLE LN
KANSAS CITY 64127
(39.029255379, -94.502964405)",N,20,2,7,155
140074992,10/16/2014 12:00:00 AM,20:04,10/16/2014 12:00:00 AM,20:04,,,401,13A,Aggravated Assault (,123,1300  PARK AV,KANSAS CITY,64127,PJ1225,CPD,U,6,VIC,,,,"1300 PARK AV
KANSAS CITY 64127
(39.097543135, -94.554982311)",Y,109,3,7,95
140068214,09/22/2014 12:00:00 AM,9:20,09/19/2014 12:00:00 AM,7:00,09/19/2014 12:00:00 AM,16:00,501,220,Burglary - Residence,322,1400  HARDESTY AV,KANSAS CITY,64127,PJ1303,EPD,N,1,VIC,W,F,54,"1400 HARDESTY AV
KANSAS CITY 64127
(39.095912065, -94.519276128)",N,140,3,7,95
140011054,02/17/2014 12:00:00 AM,22:57,02/17/2014 12:00:00 AM,22:45,,,1850,35B,Possession of Drug E,342,2500  LAWNDALE AV,KANSAS CITY,64127,PJ2110,EPD,N,1,SUS,B,M,37,"2500 LAWNDALE AV
KANSAS CITY 64127
(39.079464394, -94.516665058)",N,222,3,7,95
140017827,03/17/2014 12:00:00 AM,15:03,03/17/2014 12:00:00 AM,15:02,,,501,220,Burglary - Residence,322,5100  E 22 ST,KANSAS CITY,64127,PJ1889,EPD,U,1,SUS,B,M,,"5100 E 22 ST
KANSAS CITY 64127
(39.085238478, -94.52310977)",N,17,3,7,95
140036034,05/26/2014 12:00:00 AM,17:21,05/26/2014 12:00:00 AM,8:05,05/26/2014 12:00:00 AM,12:45,650,23G,Stealing Auto Parts/,321,1000  JACKSON AV,KANSAS CITY,64127,PJ0972,EPD,U,1,SUS,U,U,,"1000 JACKSON AV
KANSAS CITY 64127
(39.100453208, -94.533215281)",N,215,3,7,95
140017376,03/15/2014 12:00:00 AM,19:24,03/15/2014 12:00:00 AM,18:24,,,401,13A,Aggravated Assault (,323,E 27 ST/PROSPECT AV,KANSAS CITY,64127,PJ2172,EPD,N,1,VIC,B,F,49,"27 ST PROSPECT AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",N,17,3,7,95
140046135,07/03/2014 12:00:00 AM,5:01,07/03/2014 12:00:00 AM,5:00,,,1401,290,Property Damage,323,2200  ASKEW AV,KANSAS CITY,64127,PJ1875,EPD,Y,2,VIC,B,M,47,"2200 ASKEW AV
KANSAS CITY 64127
(39.085164844, -94.540595137)",N,17,3,7,95
140060883,08/25/2014 12:00:00 AM,20:39,08/25/2014 12:00:00 AM,20:35,,,1401,290,Property Damage,314,4900  INDEPENDENCE AV,KANSAS CITY,64127,PJ0624,EPD,U,1,VIC,,,,"4900 INDEPENDENCE AV
KANSAS CITY 64127
(39.105444281, -94.524781531)",N,192,4,7,70
140078830,10/31/2014 12:00:00 AM,1:08,10/31/2014 12:00:00 AM,1:00,,,1849,35A,Possession/Sale/Dist,322,E 19 ST/JACKSON AV,KANSAS CITY,64127,PJ1632,EPD,U,1,ARR,B,M,33,"19 ST JACKSON AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",N,17,3,7,95
140068058,09/21/2014 12:00:00 AM,16:25,09/20/2014 12:00:00 AM,16:00,09/21/2014 12:00:00 AM,16:00,650,23G,Stealing Auto Parts/,341,6000  E 16 ST,KANSAS CITY,64127,PJ1474,EPD,U,1,SUS,U,U,,"6000 E 16 ST
KANSAS CITY 64127
(39.092124961, -94.512409013)",N,140,3,7,94
140040737,06/13/2014 12:00:00 AM,12:28,06/13/2014 12:00:00 AM,12:28,,,2601,90Z,Misc Violation,343,5300  E 27 ST,KANSAS CITY,64127,PJ2294,EPD,U,1,VIC,W,M,111,"5300 E 27 ST
KANSAS CITY 64127
(39.076135622, -94.52130926)",N,107,3,7,95
140077744,10/27/2014 12:00:00 AM,3:00,10/27/2014 12:00:00 AM,3:00,,,302,120,Armed Robbery,332,E 37 ST/CHESTNUT AV,KANSAS CITY,64127,PJ2958,EPD,N,1,SUS,B,M,,"37 ST CHESTNUT AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",Y,17,3,7,95
140000883,01/04/2014 12:00:00 AM,18:54,01/04/2014 12:00:00 AM,18:54,01/04/2014 12:00:00 AM,20:52,2601,90Z,Misc Violation,324,E 24 ST/LISTER AV,KANSAS CITY,64127,PJ1964,EPD,U,2,SUS,B,M,,"24 ST LISTER AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",N,17,3,7,95
140011333,02/19/2014 12:00:00 AM,4:32,02/18/2014 12:00:00 AM,18:40,,,702,240,Auto Theft,341,1500  CORRINGTON AV,KANSAS CITY,64127,PJ1484,EPD,U,1,SUS,W,M,20,"1500 CORRINGTON AV
KANSAS CITY 64127
(39.093344412, -94.498756532)",N,83,3,7,94
140074992,10/16/2014 12:00:00 AM,20:04,10/16/2014 12:00:00 AM,20:04,,,401,13A,Aggravated Assault (,123,1300  PARK AV,KANSAS CITY,64127,PJ1225,CPD,U,6,VIC,,,,"1300 PARK AV
KANSAS CITY 64127
(39.097543135, -94.554982311)",Y,109,3,7,95
140082502,11/14/2014 12:00:00 AM,23:32,11/14/2014 12:00:00 AM,23:32,,,2100,90D,Driving Under Influe,341,E TRUMAN RD/WINCHESTER AV,KANSAS CITY,64127,PJ1388,EPD,U,1,ARR,W,M,38,"E TRUMAN RD/WINCHESTER KANSAS CITY, AV 64127
(39.089617958, -94.539247867)",N,17,3,7,95
140049538,07/16/2014 12:00:00 AM,2:57,07/16/2014 12:00:00 AM,2:57,,,2601,90Z,Misc Violation,322,E 12 ST/HARDESTY AV,KANSAS CITY,64127,PJ1143,EPD,N,2,SUS,B,M,20,"12 ST HARDESTY AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",N,17,3,7,95
140080043,11/04/2014 12:00:00 AM,22:45,11/04/2014 12:00:00 AM,22:37,,,801,13B,Non Aggravated Assau,324,2600  CHELSEA AV,KANSAS CITY,64127,PJ2216,EPD,N,2,SUS,B,M,51,"2600 CHELSEA AV
KANSAS CITY 64127
(39.077972189, -94.526785549)",N,107,3,7,95
140076120,10/21/2014 12:00:00 AM,3:16,10/21/2014 12:00:00 AM,3:16,,,1849,35A,Possession/Sale/Dist,124,E 25 ST/PARK AV,KANSAS CITY,64127,PJ2029,CPD,U,1,VIC,,,,"25 ST PARK AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",N,17,3,7,95
140043153,06/22/2014 12:00:00 AM,2:29,06/22/2014 12:00:00 AM,2:29,,,1401,290,Property Damage,999,1700  GARFIELD AV,KANSAS CITY,64127,PWX001,OSPD,U,1,SUS,U,U,,"1700 GARFIELD AV
KANSAS CITY 64127
(39.09177243, -94.557557476)",N,54,3,7,95
