"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon"
"1029184","BARRY E ARPAIA","LIMITED LIABILITY COMPANY",,"BARB'S PIZZA","LRW.0004857","LRW","4857",,"RESTAURANT WINE & BEER","INACTIVE","PERMIT RETURNED BY POST OFFICE","0","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000","2012-08-30T00:00:00.000","154 NEW BRITAIN AVE","ROCKY HILL","CT","060671194","2012-08-24T00:00:00.000"
"1030333","ERDOGAN YILDIZ","INDIVIDUAL",,"PIETROS PIZZA II","LRW.0004858","LRW","4858",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2011-11-22T00:00:00.000","2016-11-22T00:00:00.000","2017-11-21T00:00:00.000","942 MAIN ST","HARTFORD","CT","061031214","2017-11-15T00:00:00.000"
"1031739","CHING CHIANG","INDIVIDUAL",,"BLUE GINGER","LRW.0004860","LRW","4860",,"RESTAURANT WINE & BEER","INACTIVE","OUT OF BUSINESS","0","2011-10-11T00:00:00.000","2015-10-11T00:00:00.000","2016-10-10T00:00:00.000","587 ELM ST","STAMFORD","CT","069025113","2016-09-13T00:00:00.000"
"1031742","JAMES R GRIEDER JR","INDIVIDUAL",,"THE BURGER JOINT","LRW.0004861.P-CW","LRW","4861",,"RESTAURANT WINE & BEER","INACTIVE","APPLICATION EXPIRED","0","2011-10-18T00:00:00.000","2012-04-15T00:00:00.000","2012-07-13T00:00:00.000","983 FARMINGTON AVE","WEST HARTFORD","CT","061072101","2012-08-31T00:00:00.000"
"1031976","RATTANA DANGPRASERT","LIMITED LIABILITY COMPANY",,"SWEET CHILLI","LRW.0004862","LRW","4862",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2011-11-07T00:00:00.000","2022-03-07T00:00:00.000","2023-03-06T00:00:00.000","312 PARK RD","WEST HARTFORD","CT","061192017","2022-04-01T00:00:00.000"
"1032138","LUIGI CARDILLO JR","INDIVIDUAL",,"RIKO'S PIZZA","LRW.0004863","LRW","4863",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2011-11-10T00:00:00.000","2017-11-10T00:00:00.000","2018-11-09T00:00:00.000","170 SELLECK ST","STAMFORD","CT","069026640","2018-07-20T00:00:00.000"
"1032277","JOSE OSMIN LOPEZ PEREZ","INDIVIDUAL",,"OSMINO'S PIZZERIA","LRW.0004864","LRW","4864",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2011-10-05T00:00:00.000","2017-10-05T00:00:00.000","2018-10-04T00:00:00.000","221 SHAW ST","NEW LONDON","CT","063205432","2018-10-18T00:00:00.000"
"1032283","THOMAS WANG","INDIVIDUAL",,"ANOHO","LRW.0004865","LRW","4865",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2011-10-21T00:00:00.000","2015-01-13T00:00:00.000","2015-10-20T00:00:00.000","320 MAIN ST","MIDDLETOWN","CT","064573310","2015-12-22T00:00:00.000"
"1033234","MARCO T POSADAS","INDIVIDUAL",,"MARCO'S RESTAURANT","LRW.0004866","LRW","4866",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2011-10-11T00:00:00.000","2021-01-27T00:00:00.000","2022-01-26T00:00:00.000","32 MAIN ST","TARIFFVILLE","CT","060819653","2022-01-25T00:00:00.000"
"1034631","MATTHEW D HARDISTY","INDIVIDUAL",,"THE HARP","LRW.0004867","LRW","4867",,"RESTAURANT WINE & BEER","INACTIVE",,"0",,,,"69 CHURCH ST","WILLIMANTIC","CT","062262601","2012-01-12T00:00:00.000"
"1034869","FENG T ZHOU","INDIVIDUAL",,"SUSHI HOUSE","LRW.0004868","LRW","4868",,"RESTAURANT WINE & BEER","INACTIVE","PERMIT RETURNED BY POST OFFICE","0","2011-12-28T00:00:00.000","2011-12-28T00:00:00.000","2012-12-27T00:00:00.000","975 MERIDEN WATERBURY TPKE UNIT 3","PLANTSVILLE","CT","064792009","2012-08-15T00:00:00.000"
"1035777","ANTHONY J MORGILLO","INDIVIDUAL",,"KNUCKLEHEADS","LRW.0004869","LRW","4869",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2011-10-24T00:00:00.000","2011-10-24T00:00:00.000","2012-10-23T00:00:00.000","78-80 CENTER ST","WALLINGFORD","CT","064924112","2012-10-17T00:00:00.000"
"1035903","MARK F SHADLE","INDIVIDUAL",,"G-ZEN","LRW.0004870","LRW","4870",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2011-10-25T00:00:00.000","2021-02-25T00:00:00.000","2022-02-24T00:00:00.000","2 E MAIN ST","BRANFORD","CT","064053706","2022-04-25T00:00:00.000"
"1035928","KAREN S VITA","INDIVIDUAL",,"VITA'S","LRW.0004871","LRW","4871",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2011-10-27T00:00:00.000","2011-10-27T00:00:00.000","2012-10-26T00:00:00.000","33 EAST ST","PLAINVILLE","CT","060622308","2012-08-10T00:00:00.000"
"1035930","ANASTASIOS X KYRIS","INDIVIDUAL",,"VILLAGE PIZZA RESTAURANT","LRW.0004872","LRW","4872",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2011-10-25T00:00:00.000","2011-10-25T00:00:00.000","2012-10-24T00:00:00.000","1201 MAIN ST","COVENTRY","CT","062383116","2014-03-13T00:00:00.000"
"1036860","ROBERT F CAENERS","INDIVIDUAL",,"BLACK GOOSE GRILLE","LRW.0004873","LRW","4873",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2011-11-08T00:00:00.000","2011-11-08T00:00:00.000","2012-11-07T00:00:00.000","10 GAY ST","SHARON","CT","060692030","2014-03-13T00:00:00.000"
"1036861","CHRISTINE CASINGHINO","INDIVIDUAL",,"LENA'S CAFE AND CONFECTIONS","LRW.0004874","LRW","4874",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2011-10-27T00:00:00.000","2021-02-27T00:00:00.000","2022-02-26T00:00:00.000","873 WHALLEY AVE","NEW HAVEN","CT","065151728","2022-04-06T00:00:00.000"
"1037107","MARIA DEDVUKAJ","INDIVIDUAL",,"LA BELLEZZA","LRW.0004875.P-CW","LRW","4875",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2011-11-01T00:00:00.000","2012-01-30T00:00:00.000","2012-04-28T00:00:00.000","87 ATLANTIC ST","STAMFORD","CT","069012403","2013-09-26T00:00:00.000"
"1037152","GREGORY B WITHERS","INDIVIDUAL",,"MARTY'S CAFE","LRW.0004876","LRW","4876",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-01-04T00:00:00.000","2016-01-04T00:00:00.000","2017-01-03T00:00:00.000","6 GREEN HILL RD","WASHINGTON","CT","067931201","2017-01-17T00:00:00.000"
"1037374","DANIEL PARILLO","INDIVIDUAL",,"DA LEGNA","LRW.0004877.P-CW","LRW","4877",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2011-10-28T00:00:00.000","2011-10-28T00:00:00.000","2012-01-25T00:00:00.000","858 STATE ST","NEW HAVEN","CT","065113924","2013-09-26T00:00:00.000"
"1038412","FRANK D PARAFATI","INDIVIDUAL",,"THE NEW HAVEN PIZZA CO","LRW.0004878","LRW","4878",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2012-02-04T00:00:00.000","2019-11-07T00:00:00.000","2020-09-06T00:00:00.000","747 WOLCOTT RD","WOLCOTT","CT","067161937","2020-08-14T00:00:00.000"
"1038463","KELLEANNE JONES","INDIVIDUAL",,"THE MILL AT 2T","LRW.0004879","LRW","4879",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2011-10-20T00:00:00.000","2015-10-21T00:00:00.000","2016-10-19T00:00:00.000","2 TUNXIS RD","TARIFFVILLE","CT","060819686","2016-08-19T00:00:00.000"
"1038542","MONTREE JUNSAMUT","INDIVIDUAL",,"THAI SPICE","LRW.0004880","LRW","4880",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2011-11-09T00:00:00.000","2022-03-09T00:00:00.000","2023-03-08T00:00:00.000","345 MAIN AVE","NORWALK","CT","068511547","2022-03-14T00:00:00.000"
"1039705","ANSHU VIDYARTHI","INDIVIDUAL",,"PICANTE FRESH MEXICAN GRILL","LRW.0004881","LRW","4881",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2011-12-12T00:00:00.000","2016-12-12T00:00:00.000","2017-12-11T00:00:00.000","148 BEDFORD ST","STAMFORD","CT","069011901","2017-12-25T00:00:00.000"
"1040589","ELENA L LEVINA","INDIVIDUAL",,"GYRO PALACE LLC","LRW.0004882","LRW","4882",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2011-11-23T00:00:00.000","2012-11-23T00:00:00.000","2013-11-22T00:00:00.000","7 S MAIN ST","WEST HARTFORD","CT","061072447","2014-03-13T00:00:00.000"
"1042681","MIRELA QYTEZA","INDIVIDUAL",,"THE BAGEL STATION","LRW.0004883","LRW","4883",,"RESTAURANT WINE & BEER","INACTIVE","PERMIT RETURNED BY POST OFFICE","0","2011-12-01T00:00:00.000","2012-12-01T00:00:00.000","2013-11-30T00:00:00.000","1650 WATERTOWN AVE","WATERBURY","CT","067081105","2012-12-21T00:00:00.000"
"1043470","JESSICA M CONSTANTI","INDIVIDUAL",,"LOUIE'S APIZZA","LRW.0004884","LRW","4884",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-02-27T00:00:00.000","2012-02-27T00:00:00.000","2013-02-26T00:00:00.000","552 N COLONY RD","WALLINGFORD","CT","064923110","2014-03-13T00:00:00.000"
"1043511","MATTHEW J MALAHAN","INDIVIDUAL",,"HOT BASIL THAI CAFE","LRW.0004885","LRW","4885",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-02-10T00:00:00.000","2020-02-10T00:00:00.000","2021-06-09T00:00:00.000","565 NEW PARK AVE","WEST HARTFORD","CT","061101348","2021-08-08T00:00:00.000"
"1044818","LUAN DALIPI","INDIVIDUAL",,"PIZZA WORLD","LRW.0004886","LRW","4886",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-01-25T00:00:00.000","2015-01-25T00:00:00.000","2016-01-24T00:00:00.000","1211 FARMINGTON AVE","BERLIN","CT","060372301","2016-02-07T00:00:00.000"
"1045057","VANGJEL GJONI","INDIVIDUAL",,"PIZZA HOUSE","LRW.0004887","LRW","4887",,"RESTAURANT WINE & BEER","INACTIVE","OUT OF BUSINESS","0","2012-02-14T00:00:00.000","2019-02-22T00:00:00.000","2020-02-13T00:00:00.000","1218 FARMINGTON AVE","BRISTOL","CT","060104714","2020-01-03T00:00:00.000"
"1046000","JOSEPH A MERLUZZO","INDIVIDUAL",,"MITCHELL'S RESTURANT","LRW.0004888","LRW","4888",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2012-03-09T00:00:00.000","2022-07-09T00:00:00.000","2023-07-08T00:00:00.000","1237 HARTFORD TPKE","VERNON","CT","060664548","2022-06-23T00:00:00.000"
"1046030","SALVADOR CASTROGIOVANNI","INDIVIDUAL",,"SAN GENNARO NAPOLITANO PIZZA","LRW.0004889","LRW","4889",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2012-02-09T00:00:00.000","2013-02-09T00:00:00.000","2014-02-08T00:00:00.000","22 E MAIN ST","BRISTOL","CT","060107053","2013-12-12T00:00:00.000"
"1047259","BRIAN K PERKINS","INDIVIDUAL",,"MEGABITES COMPUTER CAFE","LRW.0004890.P-CW","LRW","4890",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-02-10T00:00:00.000","2012-02-10T00:00:00.000","2012-05-09T00:00:00.000","410 BLAKE ST UNIT 4/5","NEW HAVEN","CT","065154406","2012-03-23T00:00:00.000"
"1047809","RICHARD A SCHULER","INDIVIDUAL",,"IZOTE SOUTHWEST GRILL","LRW.0004891","LRW","4891",,"RESTAURANT WINE & BEER","INACTIVE",,"0",,,,"697 POQUONOCK AVE","WINDSOR","CT","060952259","2012-04-04T00:00:00.000"
"1049038","MICHAEL L GRENIER","INDIVIDUAL",,"NO NAME TORTILLA GRILL","LRW.0004892","LRW","4892",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-03-21T00:00:00.000","2014-03-21T00:00:00.000","2015-03-20T00:00:00.000","259 NEW BRITAIN RD","BERLIN","CT","060371353","2015-04-03T00:00:00.000"
"1049167","XIA SUN","INDIVIDUAL",,"ASIAN DINING INC","LRW.0004893","LRW","4893",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-06-19T00:00:00.000","2014-06-19T00:00:00.000","2015-06-18T00:00:00.000","117 BOSTON POST RD","WATERFORD","CT","063852400","2015-07-02T00:00:00.000"
"1049235","JOAQUIM GONCALVES","INDIVIDUAL",,"MILFORD GREEN PIZZA","LRW.0004894","LRW","4894",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-05-15T00:00:00.000","2012-05-15T00:00:00.000","2013-05-14T00:00:00.000","12 BROAD ST","MILFORD","CT","064603350","2014-03-13T00:00:00.000"
"1049365","YAN FANG DONG","INDIVIDUAL",,"HANAMI II","LRW.0004895","LRW","4895",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-04-25T00:00:00.000","2012-04-25T00:00:00.000","2013-04-24T00:00:00.000","904-906 W MAIN ST","BRANFORD","CT","064053422","2014-03-13T00:00:00.000"
"1049507","BEE CHOO LOW","INDIVIDUAL",,"PEARL EAST","LRW.0004896","LRW","4896",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-02-16T00:00:00.000","2014-02-16T00:00:00.000","2015-02-15T00:00:00.000","2720 SUMMER ST","STAMFORD","CT","069054303","2015-03-01T00:00:00.000"
"1049714","VILMA A COCHACHI","INDIVIDUAL",,"TASTE OF BRASI","LRW.0004897","LRW","4897",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2013-01-02T00:00:00.000","2016-01-02T00:00:00.000","2017-01-01T00:00:00.000","167 MAIN ST","NORWALK","CT","068513757","2016-08-31T00:00:00.000"
"1050108","BRIAN A HERLIHY","INDIVIDUAL",,"KOUZINA","LRW.0004898","LRW","4898",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2012-02-17T00:00:00.000","2013-02-17T00:00:00.000","2014-02-16T00:00:00.000","32 FOREST ST # C","NEW CANAAN","CT","068404701","2013-11-25T00:00:00.000"
"1050525","XIAONING FAN","INDIVIDUAL",,"LAO SZE CHUAN RESTAURANT","LRW.0004899","LRW","4899",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-03-21T00:00:00.000","2017-03-21T00:00:00.000","2018-03-20T00:00:00.000","1585 BOSTON POST RD","MILFORD","CT","064602706","2018-04-03T00:00:00.000"
"1051922","NILVEDINA HURIC","INDIVIDUAL",,"BOSNA","LRW.0004900","LRW","4900",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-02-23T00:00:00.000","2012-02-23T00:00:00.000","2013-02-22T00:00:00.000","438 FRANKLIN AVE","HARTFORD","CT","061142524","2014-03-13T00:00:00.000"
"1053084","SHENG LIANG CHEN","INDIVIDUAL",,"TEA HOUSE RESTAURANT","LRW.0004901","LRW","4901",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-06-15T00:00:00.000","2012-06-15T00:00:00.000","2013-06-14T00:00:00.000","89 WEST RD","ELLINGTON","CT","060293718","2014-03-13T00:00:00.000"
"1054682","GEORGE J GOVERNALE","INDIVIDUAL",,"NONNA'S BRICK OVEN PIZZA OF MILFORD","LRW.0004902","LRW","4902",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-03-28T00:00:00.000","2012-03-28T00:00:00.000","2013-03-27T00:00:00.000","157 CHERRY ST","MILFORD","CT","064603431","2014-03-13T00:00:00.000"
"1054689","CHARLES SAHLIA","INDIVIDUAL",,"UPPER CRUST BAKERY & CAFE","LRW.0004903","LRW","4903",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-03-29T00:00:00.000","2017-03-29T00:00:00.000","2018-03-28T00:00:00.000","980 POST RD","DARIEN","CT","068204509","2018-04-11T00:00:00.000"
"1055468","MARK M GYOLAI","INDIVIDUAL",,"8 FIFTY WOOD FIRED ARTISAN PIZZA","LRW.0004904","LRW","4904",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-06-15T00:00:00.000","2019-06-15T00:00:00.000","2020-10-14T00:00:00.000","489 MIDDLEBURY RD","MIDDLEBURY","CT","067622548","2020-10-28T00:00:00.000"
"1056053","BHAGAVATHY S PILLAI","INDIVIDUAL",,"PARADISE BIR YANI","LRW.0004905","LRW","4905",,"RESTAURANT WINE & BEER","ACTIVE UNDER REVIEW","MISSING FIRE MARSHAL CERTIFICATE","1","2012-04-27T00:00:00.000","2022-08-27T00:00:00.000","2023-08-26T00:00:00.000","280 CONNECTICUT AVE","NORWALK","CT","068541915","2022-08-08T00:00:00.000"
"1056923","KELLY A DELGADO-CHABIA","INDIVIDUAL",,"J W S PIZZA","LRW.0004906.P-CW","LRW","4906",,"RESTAURANT WINE & BEER","INACTIVE","PERMIT RETURNED BY POST OFFICE","0","2012-04-11T00:00:00.000","2012-04-11T00:00:00.000","2012-07-09T00:00:00.000","163 S BROAD ST","PAWCATUCK","CT","063791995","2013-03-01T00:00:00.000"
"1058016","MINGKUNG N CHUNG","INDIVIDUAL",,"BISTRO 88 ASIAN CUISINE & SUSHI","LRW.0004907","LRW","4907",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-04-20T00:00:00.000","2013-07-02T00:00:00.000","2014-04-19T00:00:00.000","19A BRIDGE SQ","WESTPORT","CT","068805901","2014-09-16T00:00:00.000"
"1058972","STEVEN KAYE SR","INDIVIDUAL",,"BALLOU'S WINE BAR","LRW.0004908","LRW","4908",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-05-16T00:00:00.000","2014-05-16T00:00:00.000","2015-05-15T00:00:00.000","2 SYBIL AVE","BRANFORD","CT","064055315","2016-08-31T00:00:00.000"
"1064631","EMILIO ARDUINI","INDIVIDUAL",,"FARINA RESTAURANT & PIZZERIA","LRW.0004909","LRW","4909",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2012-05-30T00:00:00.000","2017-05-30T00:00:00.000","2018-05-29T00:00:00.000","516 ROUTE 80","GUILFORD","CT","064371271","2017-08-09T00:00:00.000"
"1065706","APINYA LEIDERMAN","INDIVIDUAL",,"THAISAB RESTAURANT","LRW.0004910","LRW","4910",,"RESTAURANT WINE & BEER","INACTIVE","OUT OF BUSINESS","0","2012-04-27T00:00:00.000","2015-04-27T00:00:00.000","2016-04-26T00:00:00.000","369 WASHINGTON AVE","NORTH HAVEN","CT","064731307","2015-09-03T00:00:00.000"
"1065961","BARRY T JESSURUN","INDIVIDUAL",,"DOG LANE CAFE","LRW.0004911","LRW","4911",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2012-12-31T00:00:00.000","2022-05-01T00:00:00.000","2023-04-30T00:00:00.000","1 DOG LN","STORRS MANSFIELD","CT","062682233","2022-06-17T00:00:00.000"
"1067342","JOHN F MORAN","INDIVIDUAL",,"LE PAIN QUOTIDIEN","LRW.0004912","LRW","4912",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-06-04T00:00:00.000","2019-06-04T00:00:00.000","2020-10-03T00:00:00.000","711 CANAL ST","STAMFORD","CT","069025902","2020-10-17T00:00:00.000"
"1067365","JOSEPH W BABIN","INDIVIDUAL",,"7 SEAS PIZZA RESTAURANT","LRW.0004913","LRW","4913",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-05-30T00:00:00.000","2013-05-31T00:00:00.000","2014-05-29T00:00:00.000","924 ROUTE 12","GROTON","CT","063402418","2014-09-16T00:00:00.000"
"1067375","YING LIN","INDIVIDUAL",,"AKOYA ASIAN CUISINE","LRW.0004914","LRW","4914",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2012-05-09T00:00:00.000","2012-05-09T00:00:00.000","2013-05-08T00:00:00.000","2410 MAIN ST","STRATFORD","CT","066155940","2013-04-18T00:00:00.000"
"1067497","NARINDER KAUR","INDIVIDUAL",,"OMEGA PIZZA","LRW.0004915","LRW","4915",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-06-16T00:00:00.000","2013-06-16T00:00:00.000","2014-06-15T00:00:00.000","168 HILLSIDE AVE","HARTFORD","CT","061063528","2014-09-16T00:00:00.000"
"1069104","FRANK LULGJURAJ","INDIVIDUAL",,"PIZZERIA BELLO","LRW.0004916","LRW","4916",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2012-07-24T00:00:00.000","2015-07-24T00:00:00.000","2016-07-23T00:00:00.000","317 FEDERAL RD STE E","BROOKFIELD","CT","068042428","2016-07-19T00:00:00.000"
"1069160","WEI WU GUO","INDIVIDUAL",,"PEKING HOUSE OF VERNON","LRW.0004917","LRW","4917",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-07-18T00:00:00.000","2012-07-18T00:00:00.000","2003-07-17T00:00:00.000","176 UNION ST","VERNON ROCKVILLE","CT","060663020","2014-10-19T00:00:00.000"
"1071229","STEPHEN MICHAEL COSTANZO","INDIVIDUAL",,"OLIO","LRW.0004918.P","LRW","4918",,"RESTAURANT WINE & BEER","INACTIVE","WITHDRAWN","0","2012-06-12T00:00:00.000","2012-12-09T00:00:00.000","2013-03-08T00:00:00.000","934 HOPE ST","STAMFORD","CT","069072201","2013-01-10T00:00:00.000"
"1071632","MICHAEL J PRETE","INDIVIDUAL",,"BORN IN AMERICA","LRW.0004919","LRW","4919",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-08-09T00:00:00.000","2016-08-09T00:00:00.000","2017-08-08T00:00:00.000","4 BRUSHY PLAIN RD STE 514","BRANFORD","CT","064056042","2017-08-22T00:00:00.000"
"1072667","JASON M CANCRO","INDIVIDUAL",,"MIDTOWN CAFE","LRW.0004920","LRW","4920",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-06-28T00:00:00.000","2012-06-28T00:00:00.000","2013-06-27T00:00:00.000","172 WHITE ST","DANBURY","CT","068106812","2014-03-13T00:00:00.000"
"1072693","JAMES WOOLLEY","INDIVIDUAL",,"KITCHEN LITTLE INC","LRW.0004921","LRW","4921",,"RESTAURANT WINE & BEER","ACTIVE IN RENEWAL","CURRENT","1","2012-06-05T00:00:00.000","2021-10-05T00:00:00.000","2022-10-04T00:00:00.000","36 QUARRY RD","MYSTIC","CT","063553256","2021-09-29T00:00:00.000"
"1074513","ATLI DUKA","INDIVIDUAL",,"SPIGA D'ORO PIZZA & DELI LLC","LRW.0004922","LRW","4922",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2012-08-20T00:00:00.000","2013-08-20T00:00:00.000","2014-08-19T00:00:00.000","25 MIDDLE ST","BRISTOL","CT","060105202","2014-09-16T00:00:00.000"
"1075955","DANIEL N MAGILL","INDIVIDUAL",,"ARETHUSA AL TAVOLO","LRW.0004924","LRW","4924",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2013-05-31T00:00:00.000","2014-05-31T00:00:00.000","2015-05-30T00:00:00.000","828 BANTAM RD","BANTAM","CT","067501607","2014-09-23T00:00:00.000"
"1077719","ANASTASIA MONACO","INDIVIDUAL",,"SHAKE SHACK","LRW.0004926","LRW","4926",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2012-09-04T00:00:00.000","2022-01-04T00:00:00.000","2023-01-03T00:00:00.000","986 CHAPEL ST","NEW HAVEN","CT","065102515","2021-12-27T00:00:00.000"
