Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Location 1,Firearm Used Flag  ,Neighborhood Census,Council Districts,County Boundary,Zip Codes
140007107,01/31/2014 12:00:00 AM,1:41,01/31/2014 12:00:00 AM,1:30,,,302,120,Armed Robbery,122,1100  EUCLID AV,KANSAS CITY,64127,PJ1067,CPD,N,1,SUS,B,M,,"1100 EUCLID AV
KANSAS CITY 64127
(39.100213222, -94.558315588)",Y,100,3,7,95
140059957,08/22/2014 12:00:00 AM,13:36,08/22/2014 12:00:00 AM,13:20,,,302,120,Armed Robbery,141,600  E LINWOOD BL,KANSAS CITY,64110,PJ2629,CPD,U,1,SUS,B,M,18,"600 E LINWOOD
BL KANSAS CITY 64110
(39.068942067, -94.57767808)",Y,41,4,7,19
140069379,09/26/2014 12:00:00 AM,13:57,09/26/2014 12:00:00 AM,13:57,09/26/2014 12:00:00 AM,15:00,302,120,Armed Robbery,343,5400  E 40 ST,KANSAS CITY,64133,PJ3409,EPD,U,1,SUS,B,M,,"5400 E 40 ST
KANSAS CITY 64133
(39.052892796, -94.521672632)",Y,230,3,7,157
140076578,10/22/2014 12:00:00 AM,17:19,10/11/2014 12:00:00 AM,19:00,,,302,120,Armed Robbery,324,2400  POPLAR AV,KANSAS CITY,64127,PJ2092,EPD,N,1,VIC,W,M,30,"2400 POPLAR AV
KANSAS CITY 64127
(39.081923531, -94.525575065)",Y,107,3,7,95
140004641,01/20/2014 12:00:00 AM,19:45,01/20/2014 12:00:00 AM,19:30,,,401,13A,Aggravated Assault (,141,3400  HARRISON ST,KANSAS CITY,64109,PJ2771,CPD,N,1,SUS,U,M,,"3400 HARRISON ST
KANSAS CITY 64109
(39.064971838, -94.572849524)",Y,41,4,7,19
140082907,11/16/2014 12:00:00 AM,22:35,11/15/2014 12:00:00 AM,22:35,,,302,120,Armed Robbery,315,N OAKLEY AV/ST JOHN AV,KANSAS CITY,64123,PJ0299,EPD,U,2,SUS,W,M,,"N OAKLEY AV/ST JOHN KANSAS CITY, AV 64123
(39.113437278, -94.525539375)",Y,174,4,7,76
140039653,06/09/2014 12:00:00 AM,13:44,06/09/2014 12:00:00 AM,12:17,,,402,13A,Agg Assault - Drive-,313,3400  E 8 ST,KANSAS CITY,64124,PJ0888,EPD,N,4,VIC,W,M,,"3400 E 8 ST
KANSAS CITY 64124
(39.103195348, -94.541840037)",Y,215,3,7,70
140040644,06/13/2014 12:00:00 AM,2:51,06/13/2014 12:00:00 AM,2:51,06/13/2014 12:00:00 AM,2:51,1546,520,Weapons Law Violatio,133,W 40 ST/PENNSYLVANIA AV,KANSAS CITY,64111,PJ3134,CPD,U,1,SUS,B,M,,"40 ST PENNSYLVANIA AV
KANSAS CITY 64111
(39.05549663, -94.59306945)",Y,42,4,7,50
140029653,05/03/2014 12:00:00 AM,0:05,05/02/2014 12:00:00 AM,0:01,,,302,120,Armed Robbery,123,1400  E 30 ST,KANSAS CITY,64109,PJ2389,CPD,U,1,SUS,U,U,,"1400 E 30 ST
KANSAS CITY 64109
(39.072157479, -94.566511123)",Y,66,3,7,19
140039076,06/07/2014 12:00:00 AM,3:40,06/07/2014 12:00:00 AM,3:40,,,401,13A,Aggravated Assault (,142,E 40 ST/HIGHLAND AV,KANSAS CITY,64110,PJ3160,CPD,U,1,SUS,U,U,,"40 ST HIGHLAND AV
KANSAS CITY 64110
(39.035987555, -94.57321712)",Y,1,2,7,165
140028607,04/28/2014 12:00:00 AM,19:45,04/28/2014 12:00:00 AM,,,,401,13A,Aggravated Assault (,211,3800  E 59 ST,KANSAS CITY,,PJ4668,MPD,U,1,VIC,B,F,44,"3800 E 59 ST
(39.018805983, -94.541569577)",Y,170,2,7,157
140074992,10/16/2014 12:00:00 AM,20:04,10/16/2014 12:00:00 AM,20:04,,,401,13A,Aggravated Assault (,123,1300  PARK AV,KANSAS CITY,64127,PJ1225,CPD,U,6,VIC,,,,"1300 PARK AV
KANSAS CITY 64127
(39.097543135, -94.554982311)",Y,109,3,7,95
140061837,08/29/2014 12:00:00 AM,11:28,08/29/2014 12:00:00 AM,11:20,,,302,120,Armed Robbery,322,E 23 ST/KENSINGTON AV,KANSAS CITY,64127,PJ1873,EPD,U,1,VIC,W,M,47,"23 ST KENSINGTON AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",Y,17,3,7,95
140024999,04/14/2014 12:00:00 AM,22:56,04/14/2014 12:00:00 AM,22:53,,,302,120,Armed Robbery,311,4100  SCARRITT AV,KANSAS CITY,64123,PJ0263,EPD,U,1,VIC,A,M,69,"4100 SCARRITT AV
KANSAS CITY 64123
(39.115054103, -94.533970534)",Y,202,4,7,76
140042576,06/20/2014 12:00:00 AM,1:24,06/20/2014 12:00:00 AM,1:24,,,401,13A,Aggravated Assault (,543,7700  E 110 ST,KANSAS CITY,64134,PJ6951,SPD,U,4,VIC,W,M,45,"7700 E 110 ST
KANSAS CITY 64134
(38.926653389, -94.500270392)",Y,190,1,7,143
140015797,03/09/2014 12:00:00 AM,22:03,03/09/2014 12:00:00 AM,21:00,,,401,13A,Aggravated Assault (,313,2400  BENTON BL,KANSAS CITY,64127,PJ2049,EPD,Y,1,VIC,B,F,33,"2400 BENTON
BL KANSAS CITY 64127
(39.082841732, -94.548745736)",Y,233,3,7,95
140087858,12/07/2014 12:00:00 AM,18:32,12/07/2014 12:00:00 AM,18:30,,,302,120,Armed Robbery,312,E 10 ST/FREMONT AV,KANSAS CITY,64124,PJ1068,EPD,U,1,SUS,W,F,28,"10 ST FREMONT AV
KANSAS CITY 64124
(39.10687632, -94.543605907)",Y,202,4,7,70
140067944,09/21/2014 12:00:00 AM,1:35,09/21/2014 12:00:00 AM,1:15,,,401,13A,Aggravated Assault (,542,7500  E 100 ST,KANSAS CITY,64138,PJ6686,SPD,N,1,SUS,B,M,,"7500 E 100 ST
KANSAS CITY 64138
(38.942541697, -94.502499846)",Y,120,2,7,143
140082715,11/16/2014 12:00:00 AM,0:39,11/16/2014 12:00:00 AM,0:25,11/16/2014 12:00:00 AM,0:35,302,120,Armed Robbery,142,E 40 ST/BROOKLYN AV,KANSAS CITY,64110,PJ3174,CPD,U,1,SUS,B,M,,"40 ST BROOKLYN AV
KANSAS CITY 64110
(39.035987555, -94.57321712)",Y,1,2,7,165
140082715,11/16/2014 12:00:00 AM,0:39,11/16/2014 12:00:00 AM,0:25,11/16/2014 12:00:00 AM,0:35,302,120,Armed Robbery,142,E 40 ST/BROOKLYN AV,KANSAS CITY,64110,PJ3174,CPD,N,1,VIC,B,M,27,"40 ST BROOKLYN AV
KANSAS CITY 64110
(39.035987555, -94.57321712)",Y,1,2,7,165
140079380,11/02/2014 12:00:00 AM,11:22,11/02/2014 12:00:00 AM,3:00,,,302,120,Armed Robbery,312,1600  N UNIVERSAL AV,KANSAS CITY,64120,PJ0015,EPD,U,1,SUS,W,M,,"1600 N UNIVERSAL AV
KANSAS CITY 64120
(39.135396905, -94.506242397)",Y,53,4,7,144
140003219,01/14/2014 12:00:00 AM,20:07,01/14/2014 12:00:00 AM,20:07,,,1546,520,Weapons Law Violatio,144,4100  OLIVE ST,KANSAS CITY,64127,PJ3348,CPD,U,1,VIC,,,,"4100 OLIVE ST
KANSAS CITY 64127
(39.051814865, -94.556127278)",Y,13,3,7,157
140054620,08/04/2014 12:00:00 AM,6:18,08/04/2014 12:00:00 AM,1:30,,,401,13A,Aggravated Assault (,242,7400  ARLETA BL,KANSAS CITY,64132,PJ5623,MPD,U,1,VIC,B,F,26,"7400 ARLETA
BL KANSAS CITY 64132
(38.992838957, -94.564802736)",Y,154,2,7,151
140069130,09/25/2014 12:00:00 AM,15:32,09/25/2014 12:00:00 AM,15:30,,,401,13A,Aggravated Assault (,331,E 29 ST/INDIANA AV,KANSAS CITY,64128,PJ2392,EPD,U,2,SUS,B,M,,"29 ST INDIANA AV
KANSAS CITY 64128
(39.0673976, -94.53796609)",Y,133,3,7,36
140076374,10/21/2014 12:00:00 AM,21:52,10/21/2014 12:00:00 AM,21:30,,,401,13A,Aggravated Assault (,142,3500  FLORA AV,KANSAS CITY,64108,PJ2893,CPD,U,5,VIC,B,M,,"3500 FLORA AV
KANSAS CITY 64108
(39.062952518, -94.565905908)",Y,78,3,7,19
140084376,11/22/2014 12:00:00 AM,12:55,11/22/2014 12:00:00 AM,12:40,,,302,120,Armed Robbery,634,4700  N WINN RD,KANSAS CITY,64119,PC1006,SCP,U,2,VIC,W,F,48,"4700 N WINN RD
KANSAS CITY 64119
(39.181784796, -94.524940995)",Y,31,6,4,135
140074992,10/16/2014 12:00:00 AM,20:04,10/16/2014 12:00:00 AM,20:04,,,401,13A,Aggravated Assault (,123,1300  PARK AV,KANSAS CITY,64127,PJ1225,CPD,U,6,VIC,,,,"1300 PARK AV
KANSAS CITY 64127
(39.097543135, -94.554982311)",Y,109,3,7,95
140023524,04/09/2014 12:00:00 AM,9:14,04/09/2014 12:00:00 AM,9:14,,,1546,520,Weapons Law Violatio,315,5500  ST JOHN AV,KANSAS CITY,64123,PJ0299,EPD,U,1,VIC,,,,"5500 ST JOHN AV
KANSAS CITY 64123
(39.112453516, -94.517399041)",Y,174,4,7,76
140062333,08/31/2014 12:00:00 AM,1:50,08/31/2014 12:00:00 AM,1:50,,,401,13A,Aggravated Assault (,115,2800  SOUTHWEST BL,KANSAS CITY,,PJ2234,CPD,N,2,VIC,B,M,29,"2800 SOUTHWEST BL
(39.102950303, -94.583075872)",Y,5,4,7,75
140029653,05/03/2014 12:00:00 AM,0:05,05/02/2014 12:00:00 AM,0:01,,,302,120,Armed Robbery,123,1400  E 30 ST,KANSAS CITY,64109,PJ2389,CPD,U,1,VIC,B,F,32,"1400 E 30 ST
KANSAS CITY 64109
(39.072157479, -94.566511123)",Y,66,3,7,19
140089511,12/14/2014 12:00:00 AM,8:46,12/14/2014 12:00:00 AM,2:00,12/14/2014 12:00:00 AM,7:00,401,13A,Aggravated Assault (,332,3400  JACKSON AV,KANSAS CITY,64128,PJ2784,EPD,U,1,SUS,U,U,,"3400 JACKSON AV
KANSAS CITY 64128
(39.063751879, -94.534766253)",Y,133,3,7,36
140007592,02/02/2014 12:00:00 AM,2:42,02/02/2014 12:00:00 AM,2:42,,,401,13A,Aggravated Assault (,412,700  NW 60 ST,KANSAS CITY,64118,PC0599,NPD,U,1,SUS,U,M,,"700 NW 60 ST
KANSAS CITY 64118
(39.20301237, -94.587831256)",Y,225,5,4,154
140057947,08/15/2014 12:00:00 AM,13:34,08/15/2014 12:00:00 AM,13:30,,,401,13A,Aggravated Assault (,322,1900  LAWN AV,KANSAS CITY,64127,PJ1727,EPD,U,2,VIC,B,F,22,"1900 LAWN AV
KANSAS CITY 64127
(39.088464393, -94.528077461)",Y,17,3,7,95
140054547,08/03/2014 12:00:00 AM,21:29,08/03/2014 12:00:00 AM,21:29,,,403,13A,Agg Assault - Domest,124,E 29 ST/PARK AV,KANSAS CITY,64127,PJ2321,CPD,U,1,SUS,B,M,18,"29 ST PARK AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",Y,17,3,7,95
140060368,08/24/2014 12:00:00 AM,2:54,08/24/2014 12:00:00 AM,2:54,,,401,13A,Aggravated Assault (,543,11800  BLUE RIDGE BL,KANSAS CITY,64134,PJ7250,SPD,N,1,VIC,B,M,32,"11800 BLUE RIDGE
BL KANSAS CITY 64134
(38.909955804, -94.521322133)",Y,34,1,7,143
140072928,10/08/2014 12:00:00 AM,23:48,10/08/2014 12:00:00 AM,23:48,10/08/2014 12:00:00 AM,23:48,302,120,Armed Robbery,121,600  PASEO,KANSAS CITY,64106,PJ0654,CPD,U,2,SUS,B,M,,"600 PASEO
KANSAS CITY 64106
(39.104256282, -94.574659662)",Y,5,4,7,75
140043530,06/23/2014 12:00:00 AM,14:54,06/23/2014 12:00:00 AM,14:54,,,401,13A,Aggravated Assault (,344,7100  E 47 ST,KANSAS CITY,64129,PJ3946,EPD,U,1,SUS,W,M,25,"7100 E 47 ST
KANSAS CITY 64129
(39.03926968, -94.50262354)",Y,20,3,7,155
140010177,02/13/2014 12:00:00 AM,20:52,02/13/2014 12:00:00 AM,20:49,,,302,120,Armed Robbery,332,3500  BENTON BL,KANSAS CITY,64128,PJ2881,EPD,U,1,VIC,B,F,54,"3500 BENTON
BL KANSAS CITY 64128
(39.062222801, -94.546366274)",Y,67,3,7,36
140068622,09/23/2014 12:00:00 AM,17:05,09/20/2014 12:00:00 AM,17:00,,,401,13A,Aggravated Assault (,636,7800  NE 51 TE,KANSAS CITY,64114,PC0882,SCP,N,1,VIC,B,M,44,"7800 NE 51
TE KANSAS CITY 64114
(39.185979037, -94.48829333)",Y,22,6,4,135
140074992,10/16/2014 12:00:00 AM,20:04,10/16/2014 12:00:00 AM,20:04,,,401,13A,Aggravated Assault (,123,1300  PARK AV,KANSAS CITY,64127,PJ1225,CPD,U,6,VIC,,,,"1300 PARK AV
KANSAS CITY 64127
(39.097543135, -94.554982311)",Y,109,3,7,95
140001334,01/07/2014 12:00:00 AM,3:47,01/07/2014 12:00:00 AM,3:30,,,401,13A,Aggravated Assault (,314,700  SPRUCE AV,KANSAS CITY,64124,PJ0821,EPD,U,1,VIC,W,M,39,"700 SPRUCE AV
KANSAS CITY 64124
(39.104031588, -94.531602738)",Y,215,3,7,70
140056095,08/09/2014 12:00:00 AM,2:12,08/09/2014 12:00:00 AM,2:12,,,302,120,Armed Robbery,132,E 34 ST/GILLHAM RD,KANSAS CITY,64109,PJ2757,CPD,U,2,SUS,U,M,,"34 ST GILLHAM RD
KANSAS CITY 64109
(39.066698054, -94.568728729)",Y,123,3,7,19
140077744,10/27/2014 12:00:00 AM,3:00,10/27/2014 12:00:00 AM,3:00,,,302,120,Armed Robbery,332,E 37 ST/CHESTNUT AV,KANSAS CITY,64127,PJ2958,EPD,N,1,SUS,B,M,,"37 ST CHESTNUT AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",Y,17,3,7,95
140074992,10/16/2014 12:00:00 AM,20:04,10/16/2014 12:00:00 AM,20:04,,,401,13A,Aggravated Assault (,123,1300  PARK AV,KANSAS CITY,64127,PJ1225,CPD,U,6,VIC,,,,"1300 PARK AV
KANSAS CITY 64127
(39.097543135, -94.554982311)",Y,109,3,7,95
140068962,09/24/2014 12:00:00 AM,20:47,09/24/2014 12:00:00 AM,20:47,,,302,120,Armed Robbery,634,3500  NE 53 ST,KANSAS CITY,64117,PC0780,SCP,U,1,VIC,W,M,,"3500 NE 53 ST
KANSAS CITY 64117
(39.189800104, -94.538563093)",Y,89,6,4,135
140055378,08/06/2014 12:00:00 AM,14:28,08/06/2014 12:00:00 AM,14:21,,,1546,520,Weapons Law Violatio,644,8600  NE 110 TE,KANSAS CITY,64157,PC0126,SCP,U,1,VIC,,,,"8600 NE 110
TE KANSAS CITY 64157
(39.294349428, -94.477786084)",Y,244,6,4,152
140044950,06/28/2014 12:00:00 AM,17:26,06/28/2014 12:00:00 AM,17:26,,,302,120,Armed Robbery,115,2300  HOLMES ST,KANSAS CITY,64108,PJ1938,CPD,N,1,VIC,B,M,20,"2300 HOLMES ST
KANSAS CITY 64108
(39.085042591, -94.575825511)",Y,11,4,7,92
140061995,08/29/2014 12:00:00 AM,20:17,08/29/2014 12:00:00 AM,20:15,,,401,13A,Aggravated Assault (,342,2400  OAKLEY AV,KANSAS CITY,64127,PJ2110,EPD,U,1,VIC,U,U,,"2400 OAKLEY AV
KANSAS CITY 64127
(39.081014205, -94.517746548)",Y,222,3,7,95
140088665,12/10/2014 12:00:00 AM,18:41,12/10/2014 12:00:00 AM,18:41,,,402,13A,Agg Assault - Drive-,332,E 35 ST/BALES AV,KANSAS CITY,64127,PJ2812,EPD,U,4,VIC,B,F,74,"35 ST BALES AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",Y,17,3,7,95
140048946,07/14/2014 12:00:00 AM,0:17,07/14/2014 12:00:00 AM,0:17,,,1546,520,Weapons Law Violatio,241,E 70 TE/PROSPECT AV,KANSAS CITY,64132,PJ5358,MPD,U,1,VIC,,,,"70 TE PROSPECT AV
KANSAS CITY 64132
(38.986858578, -94.552169913)",Y,93,2,7,151
140077744,10/27/2014 12:00:00 AM,3:00,10/27/2014 12:00:00 AM,3:00,,,302,120,Armed Robbery,332,E 37 ST/CHESTNUT AV,KANSAS CITY,64127,PJ2958,EPD,N,1,SUS,B,M,,"37 ST CHESTNUT AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",Y,17,3,7,95
140047609,07/08/2014 12:00:00 AM,23:09,07/08/2014 12:00:00 AM,21:00,,,401,13A,Aggravated Assault (,543,LONGVIEW RD/RICHMOND AV,KANSAS CITY,64137,PJ7169,SPD,U,3,VIC,B,F,21,"LONGVIEW RD/RICHMOND KANSAS CITY, AV 64137
(38.929087385, -94.540016933)",Y,198,1,7,149
140074992,10/16/2014 12:00:00 AM,20:04,10/16/2014 12:00:00 AM,20:04,,,401,13A,Aggravated Assault (,123,1300  PARK AV,KANSAS CITY,64127,PJ1225,CPD,U,6,VIC,,,,"1300 PARK AV
KANSAS CITY 64127
(39.097543135, -94.554982311)",Y,109,3,7,95
140015444,03/08/2014 12:00:00 AM,8:40,03/08/2014 12:00:00 AM,2:00,03/08/2014 12:00:00 AM,8:10,403,13A,Agg Assault - Domest,642,10000  N LOCUST ST,KANSAS CITY,64155,PC0219,SCP,Y,1,VIC,B,F,23,"10000 N LOCUST ST
KANSAS CITY 64155
(39.27631333, -94.572562827)",Y,80,5,4,82
140026422,04/20/2014 12:00:00 AM,10:48,04/19/2014 12:00:00 AM,11:00,,,401,13A,Aggravated Assault (,632,3000  NE 37 ST,KANSAS CITY,64116,PC1356,SCP,N,2,VIC,B,M,,"3000 NE 37 ST
KANSAS CITY 64116
(39.161298466, -94.545076806)",Y,88,6,4,166
140015613,03/09/2014 12:00:00 AM,3:24,03/09/2014 12:00:00 AM,3:24,,,401,13A,Aggravated Assault (,541,E BANNISTER RD/US 71 HW,KANSAS CITY,64137,PJ6451,SPD,N,3,VIC,W,F,33,"71 HW
KANSAS CITY 64137
(38.929087385, -94.540016933)",Y,198,1,7,149
140057786,08/14/2014 12:00:00 AM,22:46,08/14/2014 12:00:00 AM,20:20,,,302,120,Armed Robbery,111,FORESTER RD/HICKORY ST,KANSAS CITY,64104,PJ0814,CPD,U,1,VIC,W,M,23,"FORESTER RD/HICKORY KANSAS CITY, ST 64104
(39.102950303, -94.583075872)",Y,5,4,7,75
140017214,03/15/2014 12:00:00 AM,2:29,03/15/2014 12:00:00 AM,1:00,,,401,13A,Aggravated Assault (,331,E 31 ST/COLLEGE AV,KANSAS CITY,64128,PJ2524,EPD,N,3,VIC,B,M,18,"31 ST COLLEGE AV
KANSAS CITY 64128
(39.0673976, -94.53796609)",Y,133,3,7,36
140004099,01/18/2014 12:00:00 AM,13:56,01/18/2014 12:00:00 AM,13:30,,,302,120,Armed Robbery,222,5500  GARFIELD AV,KANSAS CITY,64130,PJ4438,MPD,U,1,SUS,W,M,17,"5500 GARFIELD AV
KANSAS CITY 64130
(39.026602314, -94.561055562)",Y,58,2,7,157
140074992,10/16/2014 12:00:00 AM,20:04,10/16/2014 12:00:00 AM,20:04,,,401,13A,Aggravated Assault (,123,1300  PARK AV,KANSAS CITY,64127,PJ1225,CPD,U,6,VIC,,,,"1300 PARK AV
KANSAS CITY 64127
(39.097543135, -94.554982311)",Y,109,3,7,95
140083974,11/21/2014 12:00:00 AM,2:04,11/21/2014 12:00:00 AM,1:55,11/21/2014 12:00:00 AM,3:55,401,13A,Aggravated Assault (,241,2400  E 68 ST,KANSAS CITY,64130,PJ5205,MPD,U,1,SUS,B,M,33,"2400 E 68 ST
KANSAS CITY 64130
(39.003584883, -94.558800383)",Y,49,2,7,151
140035440,05/24/2014 12:00:00 AM,2:29,05/24/2014 12:00:00 AM,2:29,,,802,13B,Non Agg Assault Dome,311,300  ASKEW AV,KANSAS CITY,64123,PJ0434,EPD,Y,1,VIC,W,F,18,"300 ASKEW AV
KANSAS CITY 64123
(39.115254522, -94.538626382)",Y,202,4,7,76
140078533,10/29/2014 12:00:00 AM,21:50,10/29/2014 12:00:00 AM,21:50,,,302,120,Armed Robbery,132,3500  MCGEE ST,KANSAS CITY,64110,PJ2831,CPD,U,1,SUS,B,M,,"3500 MCGEE ST
KANSAS CITY 64110
(39.062514344, -94.582269787)",Y,32,4,7,50
140036431,05/28/2014 12:00:00 AM,3:20,05/28/2014 12:00:00 AM,3:20,,,302,120,Armed Robbery,123,3000  HIGHLAND AV,KANSAS CITY,64109,PJ2471,CPD,N,1,SUS,B,M,,"3000 HIGHLAND AV
KANSAS CITY 64109
(39.071921557, -94.563216091)",Y,66,3,7,19
140069054,09/25/2014 12:00:00 AM,10:19,09/25/2014 12:00:00 AM,10:15,,,302,120,Armed Robbery,232,7100  TROOST AV,KANSAS CITY,64131,PJ5402,MPD,U,3,VIC,B,F,31,"7100 TROOST AV
KANSAS CITY 64131
(38.998631825, -94.575346161)",Y,146,1,7,163
140047287,07/07/2014 12:00:00 AM,18:09,07/07/2014 12:00:00 AM,18:00,,,401,13A,Aggravated Assault (,323,2500  PROSPECT AV,KANSAS CITY,64127,PJ2100,EPD,U,1,VIC,B,M,46,"2500 PROSPECT AV
KANSAS CITY 64127
(39.080582108, -94.552345464)",Y,234,3,7,95
140078377,10/29/2014 12:00:00 AM,10:49,10/29/2014 12:00:00 AM,10:30,,,302,120,Armed Robbery,632,4400  N CHOUTEAU TF,KANSAS CITY,64119,PC1152,SCP,U,1,SUS,W,M,33,"4400 N CHOUTEAU
TF KANSAS CITY 64119
(39.203009567, -94.524566093)",Y,187,6,4,135
140041742,06/17/2014 12:00:00 AM,7:22,06/17/2014 12:00:00 AM,1:47,,,401,13A,Aggravated Assault (,223,6200  AGNES AV,KANSAS CITY,64130,PJ4904,MPD,U,1,SUS,U,U,,"6200 AGNES AV
KANSAS CITY 64130
(39.013892645, -94.551466273)",Y,16,2,7,157
140060509,08/24/2014 12:00:00 AM,17:04,08/24/2014 12:00:00 AM,16:50,,,302,120,Armed Robbery,121,2700  INDEPENDENCE AV,KANSAS CITY,,PJ0494,CPD,N,3,VIC,W,F,17,"2700 INDEPENDENCE AV
(39.106277992, -94.548940471)",Y,135,3,7,70
140017650,03/16/2014 12:00:00 AM,23:57,03/16/2014 12:00:00 AM,23:55,,,302,120,Armed Robbery,141,E ARMOUR BL/CHARLOTTE ST,KANSAS CITY,64109,PJ2760,CPD,N,1,VIC,W,M,28,"E ARMOUR BL/CHARLOTTE KANSAS CITY, ST 64109
(39.066698054, -94.568728729)",Y,123,3,7,19
140042576,06/20/2014 12:00:00 AM,1:24,06/20/2014 12:00:00 AM,1:24,,,401,13A,Aggravated Assault (,543,7700  E 110 ST,KANSAS CITY,64134,PJ6951,SPD,U,3,VIC,W,M,21,"7700 E 110 ST
KANSAS CITY 64134
(38.926653389, -94.500270392)",Y,190,1,7,143
140053073,07/29/2014 12:00:00 AM,0:34,07/29/2014 12:00:00 AM,0:34,,,401,13A,Aggravated Assault (,232,7300  LYDIA AV,KANSAS CITY,64131,PJ5538,MPD,U,1,VIC,B,F,38,"7300 LYDIA AV
KANSAS CITY 64131
(38.994822381, -94.570935227)",Y,98,2,7,163
140060368,08/24/2014 12:00:00 AM,2:54,08/24/2014 12:00:00 AM,2:54,,,401,13A,Aggravated Assault (,543,11800  BLUE RIDGE BL,KANSAS CITY,64134,PJ7250,SPD,N,2,VIC,B,M,41,"11800 BLUE RIDGE
BL KANSAS CITY 64134
(38.909955804, -94.521322133)",Y,34,1,7,143
140044111,06/25/2014 12:00:00 AM,15:00,06/25/2014 12:00:00 AM,15:00,,,302,120,Armed Robbery,211,E 55 ST/JACKSON AV,KANSAS CITY,64130,PJ4357,MPD,U,1,SUS,B,M,,"55 ST JACKSON AV
KANSAS CITY 64130
(39.033319722, -94.544188138)",Y,175,2,7,157
140003538,01/16/2014 12:00:00 AM,9:12,01/16/2014 12:00:00 AM,9:10,,,403,13A,Agg Assault - Domest,125,3200  WABASH AV,KANSAS CITY,64109,PJ2648,CPD,U,1,VIC,B,M,35,"3200 WABASH AV
KANSAS CITY 64109
(39.067992097, -94.55409989)",Y,26,3,7,19
