Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Location 1,Firearm Used Flag  ,Neighborhood Census,Council Districts,County Boundary,Zip Codes
140089493,12/14/2014 12:00:00 AM,4:43,12/14/2014 12:00:00 AM,4:20,,,403,13A,Agg Assault - Domest,144,4200  PASEO,KANSAS CITY,,PJ3410,CPD,Y,1,VIC,B,F,19,"4200 PASEO
(39.102950303, -94.583075872)",N,5,4,7,75
140067452,09/19/2014 12:00:00 AM,8:37,09/19/2014 12:00:00 AM,8:37,,,2601,90Z,Misc Violation,545,8900  LONGVIEW RD,KANSAS CITY,,PJ7287,SPD,U,1,SUS,U,U,,"8900 LONGVIEW RD
(38.962451328, -94.484786029)",N,239,2,7,98
140066617,09/13/2014 12:00:00 AM,17:00,09/13/2014 12:00:00 AM,17:00,,,630,23C,Stealing Shoplifting,113,00  E 13 ST,KANSAS CITY,,PJ1087,CPD,U,1,SUS,W,M,,"00 E 13 ST
(39.103732547, -94.643610746)",N,,,5,110
140092636,12/27/2014 12:00:00 AM,14:17,12/27/2014 12:00:00 AM,14:13,,,1001,250,Forgery,999,3000  N 62 ST,KANSAS CITY,,PWX001,OSPD,N,1,SUS,B,F,,"3000 N 62 ST
(39.141633679, -94.721524358)",N,,,5,88
140071199,10/02/2014 12:00:00 AM,20:30,10/02/2014 12:00:00 AM,0:52,10/02/2014 12:00:00 AM,8:30,690,280,Stealing All Other,134,500  NICHOLS RD,KANSAS CITY,,PJ3736,CPD,U,1,SUS,U,U,,"500 NICHOLS RD
(39.041357087, -94.593621515)",N,103,4,7,44
140036593,06/01/2014 12:00:00 AM,14:00,06/01/2014 12:00:00 AM,14:00,,,2601,90Z,Misc Violation,112,1100  LOCUST ST,KANSAS CITY,,PJ1029,CPD,U,1,SUS,U,U,,"1100 LOCUST ST
(39.100855311, -94.577375383)",N,5,4,7,75
140086914,12/03/2014 12:00:00 AM,22:34,12/03/2014 12:00:00 AM,22:34,,,302,120,Armed Robbery,241,7000  PROSPECT AV,KANSAS CITY,,PJ5341,MPD,U,2,SUS,B,M,,"7000 PROSPECT AV
(38.999694229, -94.556855495)",Y,49,2,7,151
140002633,01/12/2014 12:00:00 AM,17:38,01/12/2014 12:00:00 AM,17:00,01/12/2014 12:00:00 AM,17:38,403,13A,Agg Assault - Domest,345,10900  E 49 ST,KANSAS CITY,64133,PJ4170,EPD,Y,1,VIC,W,M,44,"10900 E 49 ST
KANSAS CITY 64133
(39.032937559, -94.4511394)",N,165,3,7,37
140041821,06/17/2014 12:00:00 AM,12:50,05/20/2014 12:00:00 AM,10:30,,,1198,26C,Impersonation,344,3200  HARDESTY AV,KANSAS CITY,64128,PJ2680,EPD,U,1,SUS,U,U,,"3200 HARDESTY AV
KANSAS CITY 64128
(39.067075189, -94.520708775)",N,122,3,7,36
140010024,02/13/2014 12:00:00 AM,9:28,02/12/2014 12:00:00 AM,9:00,02/12/2014 12:00:00 AM,15:00,650,23G,Stealing Auto Parts/,533,10600  WASHINGTON ST,KANSAS CITY,64114,PJ6815,SPD,U,1,VIC,B,M,57,"10600 WASHINGTON ST
KANSAS CITY 64114
(38.935412274, -94.598265869)",N,90,1,7,162
140040458,06/12/2014 12:00:00 AM,13:13,06/10/2014 12:00:00 AM,15:00,,,630,23C,Stealing Shoplifting,423,8500  N MADISON AV,KANSAS CITY,64158,PC0323,NPD,U,2,SUS,B,M,,"8500 N MADISON AV
KANSAS CITY 64158
(39.249139085, -94.592850936)",N,180,5,4,82
140010214,02/14/2014 12:00:00 AM,0:36,02/14/2014 12:00:00 AM,0:36,,,702,240,Auto Theft,121,1900  INDEPENDENCE AV,KANSAS CITY,64124,PJ0544,CPD,U,1,VIC,B,M,26,"1900 INDEPENDENCE AV
KANSAS CITY 64124
(39.106607545, -94.558329264)",N,135,3,7,70
140034570,05/20/2014 12:00:00 AM,23:48,05/20/2014 12:00:00 AM,23:48,,,840,90Z,Resisting an Officer,323,2600  MONTGALL AV,KANSAS CITY,64127,PJ2173,EPD,U,1,ARR,B,F,35,"2600 MONTGALL AV
KANSAS CITY 64127
(39.078741914, -94.551276147)",N,233,3,7,95
140086969,12/04/2014 12:00:00 AM,9:23,11/04/2013 12:00:00 AM,16:12,11/26/2013 12:00:00 AM,14:07,1002,250,Forged Checks,634,2700  NE VIVION RD,KANSAS CITY,64119,PC0788,SCP,U,1,SUS,W,F,22,"2700 NE VIVION RD
KANSAS CITY 64119
(39.18783365, -94.546156707)",N,89,6,4,135
140050495,07/19/2014 12:00:00 AM,15:57,07/19/2014 12:00:00 AM,15:25,07/19/2014 12:00:00 AM,15:57,630,23C,Stealing Shoplifting,234,8500  STATE LINE RD,KANSAS CITY,64114,PJ6076,MPD,U,1,VIC,,,,"8500 STATE LINE RD
KANSAS CITY 64114
(38.974581388, -94.60829943)",N,,,8,97
140084039,11/21/2014 12:00:00 AM,9:00,11/21/2014 12:00:00 AM,9:00,,,2604,90Z,False Information to,422,NW BARRY RD/N BEAMAN AV,KANSAS CITY,64154,PP0336,NPD,U,1,VIC,,,,"BARRY RD/N BEAMAN AV KANSAS CITY, NW 64154
(39.257569801, -94.63615887)",N,14,5,3,81
140092483,12/26/2014 12:00:00 AM,18:26,12/26/2014 12:00:00 AM,14:40,,,2601,90Z,Misc Violation,422,3800  NW BARRY RD,KANSAS CITY,64154,PP0324,NPD,U,1,SUS,W,F,31,"3800 NW BARRY RD
KANSAS CITY 64154
(39.246577521, -94.62488967)",N,14,5,3,81
140007134,01/31/2014 12:00:00 AM,7:30,01/31/2014 12:00:00 AM,7:30,,,630,23C,Stealing Shoplifting,113,00  E 13 ST,KANSAS CITY,64108,PJ1087,CPD,U,1,VIC,,,,"00 E 13 ST
KANSAS CITY 64108
(39.098088862, -94.563899932)",N,134,3,7,75
140067415,09/19/2014 12:00:00 AM,8:05,09/19/2014 12:00:00 AM,8:05,,,640,23F,Stealing From Auto,242,8100  PROSPECT AV,KANSAS CITY,64132,PJ6020,MPD,U,1,VIC,W,M,62,"8100 PROSPECT AV
KANSAS CITY 64132
(38.978853561, -94.557947334)",N,205,2,7,151
140030533,05/06/2014 12:00:00 AM,10:24,05/06/2014 12:00:00 AM,10:24,,,802,13B,Non Agg Assault Dome,242,7400  PARK AV,KANSAS CITY,64132,PJ5627,MPD,Y,1,VIC,B,F,18,"7400 PARK AV
KANSAS CITY 64132
(38.992612305, -94.56068568)",N,154,2,7,151
140007661,02/02/2014 12:00:00 AM,13:01,02/02/2014 12:00:00 AM,12:20,,,630,23C,Stealing Shoplifting,343,5000  E LINWOOD BL,KANSAS CITY,64127,PJ2527,EPD,U,1,VIC,,,,"5000 E LINWOOD
BL KANSAS CITY 64127
(39.06745235, -94.526703527)",N,208,3,7,36
140051106,07/22/2014 12:00:00 AM,0:43,07/21/2014 12:00:00 AM,21:40,07/22/2014 12:00:00 AM,0:01,640,23F,Stealing From Auto,131,800  VALENTINE RD,KANSAS CITY,64111,PJ2925,CPD,U,1,SUS,U,U,,"800 VALENTINE RD
KANSAS CITY 64111
(39.061177682, -94.595409692)",N,75,4,7,50
140030241,05/05/2014 12:00:00 AM,11:00,05/01/2014 12:00:00 AM,14:30,05/05/2014 12:00:00 AM,0:01,690,23H,Stealing All Other,131,3200  MAIN ST,KANSAS CITY,64110,PJ2574,CPD,N,1,SUS,U,U,,"3200 MAIN ST
KANSAS CITY 64110
(39.069714569, -94.585377131)",N,2,4,7,50
140037733,06/02/2014 12:00:00 AM,6:07,06/02/2014 12:00:00 AM,6:05,,,502,220,Burglary - Non Resid,642,400  NE BARRY RD,KANSAS CITY,64118,PC0375,SCP,U,1,SUS,U,U,,"400 NE BARRY RD
KANSAS CITY 64118
(39.246401205, -94.575793998)",N,243,6,4,154
140048186,07/11/2014 12:00:00 AM,1:38,07/11/2014 12:00:00 AM,1:38,,,2655,90J,Trespassing,113,100  E 13 ST,KANSAS CITY,64106,PJ1177,CPD,U,2,ARR,W,M,21,"100 E 13 ST
KANSAS CITY 64106
(39.098579641, -94.582043106)",N,5,4,7,75
140012206,02/22/2014 12:00:00 AM,19:50,02/22/2014 12:00:00 AM,19:50,,,1849,35A,Possession/Sale/Dist,323,E 19 TE/COLLEGE AV,KANSAS CITY,64123,PJ1648,EPD,U,1,VIC,,,,"19 TE COLLEGE AV
KANSAS CITY 64123
(39.113437278, -94.525539375)",N,174,4,7,76
140052889,07/28/2014 12:00:00 AM,13:31,07/28/2014 12:00:00 AM,13:28,,,302,120,Armed Robbery,134,100  W 47 ST,KANSAS CITY,,PJ3754,CPD,U,2,VIC,W,M,27,"100 W 47 ST
(39.178798, -94.582710395)",N,62,4,4,167
140070757,10/01/2014 12:00:00 AM,15:00,10/01/2014 12:00:00 AM,11:15,,,840,90Z,Resisting an Officer,,MEYER BL/US 71,KANSAS CITY,64132,,,U,1,VIC,,,,"71 KANSAS
CITY 64132
(38.986858578, -94.552169913)",N,93,2,7,151
140086898,12/03/2014 12:00:00 AM,20:41,12/03/2014 12:00:00 AM,20:41,,,301,120,Strong Arm Robbery,221,E 55 ST/PASEO,KANSAS CITY,,PJ4347,MPD,U,1,VIC,B,F,47,"55 ST
(39.102950303, -94.583075872)",N,5,4,7,75
140034693,05/21/2014 12:00:00 AM,12:55,05/16/2014 12:00:00 AM,14:00,,,1201,270,Embezzlement,535,1700  W 133 ST,KANSAS CITY,,PJ7404,SPD,U,1,ARR,B,M,18,"1700 W 133 ST
(38.88657818, -94.604380206)",N,159,1,7,129
140092966,12/22/2014 12:00:00 AM,16:00,12/13/2014 12:00:00 AM,12:24,,,2655,90J,Trespassing,213,8700  E 63 TF,KANSAS CITY,64129,PJ4889,MPD,U,1,VIC,,,,"8700 E 63
TF KANSAS CITY 64129
(39.039016024, -94.496019407)",N,19,3,7,155
140051438,07/23/2014 12:00:00 AM,8:21,07/23/2014 12:00:00 AM,8:21,,,2601,90Z,Misc Violation,313,E 8 ST/PROSPECT AV,KANSAS CITY,,PJ0853,EPD,U,1,VIC,,,,"8 ST PROSPECT AV
(39.102950303, -94.583075872)",N,5,4,7,75
140031516,05/09/2014 12:00:00 AM,16:33,05/09/2014 12:00:00 AM,13:00,,,1401,290,Property Damage,121,3500  MAIN ST,GRANDVIEW,64128,PJX005,OSPD,U,1,SUS,W,M,23,"3500 MAIN ST
GRANDVIEW 64128
(38.891252777, -94.551425936)",N,,,7,148
140074634,10/15/2014 12:00:00 AM,18:10,10/15/2014 12:00:00 AM,18:10,,,2655,90J,Trespassing,344,0  ROYAL WA,KANSAS CITY,64129,PJ3213,EPD,U,1,VIC,,,,"0 ROYAL
WA KANSAS CITY 64129
(39.039016024, -94.496019407)",N,19,3,7,155
140054321,08/02/2014 12:00:00 AM,21:05,08/02/2014 12:00:00 AM,21:05,,,2664,90B,Curfew,134,400  NICHOLS RD,KANSAS CITY,64112,PJ3741,CPD,N,3,ARR,B,F,35,"400 NICHOLS RD
KANSAS CITY 64112
(39.041285961, -94.591774158)",N,103,4,7,44
140049362,07/15/2014 12:00:00 AM,13:49,07/15/2014 12:00:00 AM,13:49,,,2655,90J,Trespassing,999,3100  N 49 ST,KANSAS CITY,64131,PWX001,OSPD,U,1,VIC,,,,"3100 N 49 ST
KANSAS CITY 64131
(39.143001648, -94.691713972)",N,,,5,88
140069801,09/28/2014 12:00:00 AM,0:37,09/28/2014 12:00:00 AM,0:04,,,901,200,Arson,221,5400  LYDIA AV,KANSAS CITY,64110,PJ4346,MPD,U,1,SUS,U,U,,"5400 LYDIA AV
KANSAS CITY 64110
(39.028732883, -94.569075444)",N,1,2,7,165
140011486,02/19/2014 12:00:00 AM,16:29,02/09/2014 12:00:00 AM,16:29,,,2601,90Z,Misc Violation,112,1100  LOCUST ST,KANSAS CITY,,PJ1029,CPD,U,1,VIC,,,,"1100 LOCUST ST
(39.100855311, -94.577375383)",N,5,4,7,75
140000847,01/04/2014 12:00:00 AM,15:19,01/04/2014 12:00:00 AM,15:19,,,2403,90E,Drunkenness,121,1000  E 5 ST,KANSAS CITY,64106,PJ0423,CPD,U,1,VIC,,,,"1000 E 5 ST
KANSAS CITY 64106
(39.110470541, -94.572087227)",N,102,4,7,75
140018938,03/21/2014 12:00:00 AM,19:49,03/21/2014 12:00:00 AM,19:49,,,302,120,Armed Robbery,241,2100  E 67 TE,KANSAS CITY,,PJ5169,MPD,U,4,SUS,B,M,,"2100 E 67
(39.004626081, -94.562068715)",Y,49,2,7,151
140033010,05/15/2014 12:00:00 AM,5:15,05/15/2014 12:00:00 AM,5:00,,,302,120,Armed Robbery,635,7300  NE PARVIN RD,KANSAS CITY,,PC1343,SCP,U,2,SUS,W,F,,"7300 NE PARVIN RD
(39.168417094, -94.494873104)",Y,240,6,4,166
140071751,10/04/2014 12:00:00 AM,20:53,10/04/2014 12:00:00 AM,20:50,,,302,120,Armed Robbery,112,200  W 6 ST,KANSAS CITY,,PJ0652,CPD,U,3,VIC,W,M,29,"200 W 6 ST
(39.105900044, -94.623866444)",Y,,,5,34
140041447,06/16/2014 12:00:00 AM,6:19,06/16/2014 12:00:00 AM,5:42,,,901,200,Arson,341,1400  EWING AV,KCMO,64126,PJ1386,EPD,U,1,SUS,U,U,,"1400 EWING AV
KCMO 64126
(39.094504918, -94.503509209)",N,83,3,7,94
140086234,12/01/2014 12:00:00 AM,11:21,09/01/2014 12:00:00 AM,3:16,,,1001,250,Forgery,641,8300  N CHURCH RD,KANSAS CITY,,PC0387,SCP,U,1,VIC,,,,"8300 N CHURCH RD
(39.242088231, -94.461742697)",N,244,6,4,122
140071910,10/05/2014 12:00:00 AM,13:32,10/05/2014 12:00:00 AM,13:32,,,2655,90J,Trespassing,133,W 39 ST/BROADWAY,KANSAS CITY,,PJ3062,CPD,U,2,VIC,,,,"39 ST
(39.102950303, -94.583075872)",N,5,4,7,75
140086216,12/01/2014 12:00:00 AM,10:20,12/01/2014 12:00:00 AM,10:18,,,2402,90C,Disorderly Conduct,534,4200  E 115 ST,KANSAS CITY,,PJ7127,SPD,U,1,VIC,,,,"4200 E 115 ST
(38.917280924, -94.539868199)",N,226,1,7,149
140059965,08/22/2014 12:00:00 AM,14:04,08/22/2014 12:00:00 AM,14:00,,,1002,250,Forged Checks,221,4700  GRAND AV,KANSAS CITY,,PJ3772,MPD,U,1,SUS,B,M,44,"4700 GRAND AV
(39.042023274, -94.585233895)",N,157,4,7,44
140026124,04/19/2014 12:00:00 AM,3:29,04/19/2014 12:00:00 AM,3:29,,,702,240,Auto Theft,221,E 54 ST/OAK ST,KANSAS CITY,64110,PJ4233,MPD,U,1,VIC,B,F,52,"54 ST OAK ST
KANSAS CITY 64110
(39.035987555, -94.57321712)",N,1,2,7,165
140092636,12/27/2014 12:00:00 AM,14:17,12/27/2014 12:00:00 AM,14:13,,,1001,250,Forgery,999,3000  N 62 ST,KANSAS CITY,,PWX001,OSPD,U,1,VIC,,,,"3000 N 62 ST
(39.141633679, -94.721524358)",N,,,5,88
140067276,09/18/2014 12:00:00 AM,19:00,09/18/2014 12:00:00 AM,19:00,,,630,23C,Stealing Shoplifting,999,11600  E US 40 HW E,KCMO,64133,PJX007,OSPD,U,1,VIC,,,,"11600 E US
HW E KCMO 64133
(39.04648091, -94.441167741)",N,,,7,146
140008552,02/06/2014 12:00:00 AM,14:07,02/06/2014 12:00:00 AM,14:07,,,1651,40A,Prostitution/Patroni,421,NW BARRY RD/I 29 HW,KANSAS CITY,64152,PP0317,NPD,U,1,VIC,,,,"29 HW
KANSAS CITY 64152
(39.219068707, -94.697028052)",N,,,3,77
140037258,05/31/2014 12:00:00 AM,0:41,05/31/2014 12:00:00 AM,0:30,,,2403,90E,Drunkenness,635,5000  NE PARVIN RD,KANSAS CITY,,PC1232,SCP,U,1,VIC,,,,"5000 NE PARVIN RD
(39.167047418, -94.521350775)",N,24,6,4,166
140075691,10/19/2014 12:00:00 AM,12:50,10/19/2014 12:00:00 AM,12:45,,,1050,250,Counterfeiting,533,1300  W 103 ST,KANSAS CITY,,PJ6683,SPD,U,1,SUS,B,M,,"1300 W 103 ST
(38.942058245, -94.60724017)",N,210,1,7,162
140090501,12/16/2014 12:00:00 AM,6:20,12/16/2014 12:00:00 AM,6:20,,,1740,90Z,Sex Off Follow/Entic,342,E 39/WILLOW AVE,KANSAS CITY,,PJ3316,EPD,U,1,VIC,B,F,,"39 WILLOW AVE
(39.102950303, -94.583075872)",N,5,4,7,75
140046465,07/04/2014 12:00:00 AM,7:40,07/04/2014 12:00:00 AM,6:15,,,802,13B,Non Agg Assault Dome,545,8700  E 109 TE,KANSAS CITY,,PJ7026,SPD,U,2,VIC,B,M,,"8700 E 109
(38.925627858, -94.489069061)",N,200,1,7,143
140074237,10/14/2014 12:00:00 AM,9:37,10/14/2014 12:00:00 AM,9:37,,,670,23D,Stealing from Buildi,115,2500  CHERRY ST,KANSAS CITY,,PJ2097,CPD,U,1,VIC,,,,"2500 CHERRY ST
(39.081485487, -94.577189669)",N,158,4,7,92
140029273,05/01/2014 12:00:00 AM,14:18,04/20/2014 12:00:00 AM,14:21,,,2655,90J,Trespassing,632,3100  NE 37 ST,KANSAS CITY,,PC1356,SCP,U,1,VIC,,,,"3100 NE 37 ST
(39.161510641, -94.54416514)",N,88,6,4,166
140027298,04/23/2014 12:00:00 AM,19:41,04/23/2014 12:00:00 AM,19:41,,,630,23C,Stealing Shoplifting,999,11600  E US 40 HW E,KCMO,64133,PJX007,OSPD,U,1,VIC,,,,"11600 E US
HW E KCMO 64133
(39.04648091, -94.441167741)",N,,,7,146
140044358,06/26/2014 12:00:00 AM,13:39,06/26/2014 12:00:00 AM,13:39,,,1849,35A,Possession/Sale/Dist,242,E 72 TE/PASEO,KANSAS CITY,,PJ5488,MPD,U,1,VIC,,,,"72 TE
(39.102950303, -94.583075872)",N,5,4,7,75
140028633,04/28/2014 12:00:00 AM,22:35,04/28/2014 12:00:00 AM,22:35,,,1849,35A,Possession/Sale/Dist,124,E 29 ST/BRUCE WATKINS ACCESS RA,KANSAS CITY,,PJ2296,CPD,U,1,ARR,W,M,20,"29 ST
(39.102950303, -94.583075872)",N,5,4,7,75
140022715,04/06/2014 12:00:00 AM,0:29,04/06/2014 12:00:00 AM,0:29,,,101,09A,HOMICIDE/Non Neglige,213,8400  E 55 ST,KANSAS CITY,,PJ4522,MPD,U,1,VIC,B,M,38,"8400 E 55 ST
(39.024128365, -94.488239418)",N,19,3,7,155
140009996,02/13/2014 12:00:00 AM,7:28,02/13/2014 12:00:00 AM,2:55,,,502,220,Burglary - Non Resid,221,4800  MAIN ST,KANSAS CITY,,PJ3870,MPD,U,1,VIC,,,,"4800 MAIN ST
(39.038923663, -94.587145527)",N,36,4,7,44
140045229,06/29/2014 12:00:00 AM,23:12,06/29/2014 12:00:00 AM,23:12,,,1850,35B,Possession of Drug E,112,600  GRAND AV,KANSAS CITY,,PJ0668,CPD,U,1,VIC,,,,"600 GRAND AV
(39.10572144, -94.580483034)",N,5,4,7,75
130073751,01/17/2014 12:00:00 AM,7:56,,,,,1750,11D,Sex Off Fondle - mol,321,1000  MYRTLE AV,KANSAS CITY,,PJ1047,EPD,U,1,VIC,W,F,,"1000 MYRTLE AV
(39.100642182, -94.535905859)",N,215,3,7,95
140026545,04/21/2014 12:00:00 AM,2:16,04/21/2014 12:00:00 AM,2:16,,,401,13A,Aggravated Assault (,134,900  W 44 ST,KANSAS CITY,,PJ3519,CPD,U,1,VIC,B,F,30,"900 W 44 ST
(39.048069101, -94.597273097)",N,148,4,7,50
130080739,02/27/2014 12:00:00 AM,22:47,02/27/2014 12:00:00 AM,,,,1702,36B,Statutory Rape,,1100  LOCUST,KANSAS CITY,64111,,,U,1,VIC,W,F,,"1100 LOCUST
KANSAS CITY 64111
(39.05549663, -94.59306945)",N,42,4,7,50
140042607,06/20/2014 12:00:00 AM,5:32,06/20/2014 12:00:00 AM,2:10,,,901,200,Arson,243,8500  CRYSTAL AV,KCMO,64138,PJ6201,MPD,U,1,VIC,B,F,26,"8500 CRYSTAL AV
KCMO 64138
(38.969711427, -94.502245715)",N,179,2,7,98
140051867,07/24/2014 12:00:00 AM,15:38,07/24/2014 12:00:00 AM,15:38,,,650,23G,Stealing Auto Parts/,331,3000  E 31 ST,KANSAS CITY,,PJ2493,EPD,U,1,VIC,,,,"3000 E 31 ST
(39.139819763, -94.663025589)",N,,,5,88
140032656,05/13/2014 12:00:00 AM,18:01,05/13/2014 12:00:00 AM,18:01,,,2655,90J,Trespassing,313,2600  E 8 ST,KANSAS CITY,64131,PJ0798,EPD,U,1,ARR,B,M,54,"2600 E 8 ST
KANSAS CITY 64131
(39.103513507, -94.551059775)",N,109,3,7,70
140012432,02/23/2014 12:00:00 AM,22:47,02/23/2014 12:00:00 AM,22:47,,,901,200,Arson,544,GEORGE AV/NOLAND RD,KANSAS CITY,,PJ6421,SPD,U,1,SUS,U,U,,"GEORGE AV/NOLAND KANSAS CITY, RD
(39.102950303, -94.583075872)",N,5,4,7,75
140021610,04/01/2014 12:00:00 AM,21:17,04/01/2014 12:00:00 AM,21:00,04/01/2014 12:00:00 AM,21:17,302,120,Armed Robbery,121,500  PARK AV,KANSAS CITY,,PJ0554,CPD,U,1,SUS,B,M,,"500 PARK AV
(39.10841317, -94.554345825)",N,135,3,7,70
140076388,10/21/2014 12:00:00 AM,23:30,10/21/2014 12:00:00 AM,22:00,,,690,23H,Stealing All Other,344,0  ROYAL WA,KANSAS CITY,,PJ3213,EPD,U,1,VIC,W,F,49,"0 ROYAL
(39.102950303, -94.583075872)",N,5,4,7,75
140012511,02/24/2014 12:00:00 AM,11:58,02/24/2014 12:00:00 AM,8:45,,,702,240,Auto Theft,412,600  NW 68 ST,KANSAS CITY,64119,PC0599,NPD,U,1,VIC,W,M,30,"600 NW 68 ST
KANSAS CITY 64119
(39.21742381, -94.587994549)",N,225,5,4,154
140023940,04/10/2014 12:00:00 AM,17:57,04/10/2014 12:00:00 AM,17:57,,,501,220,Burglary - Residence,233,8200  KENWOOD AV,KANSAS CITY,,PJ5988,MPD,N,1,SUS,U,U,,"8200 KENWOOD AV
(38.978981963, -94.582156147)",N,70,1,7,163
140075337,10/17/2014 12:00:00 AM,23:33,10/17/2014 12:00:00 AM,23:33,,,2040,90Z,Violation Full Order,312,5800  E 10 ST,KANSAS CITY,,PJ1060,EPD,Y,1,VIC,W,F,35,"5800 E 10 ST
(39.100367939, -94.514230286)",N,218,4,7,94
140075350,10/18/2014 12:00:00 AM,2:50,10/18/2014 12:00:00 AM,2:50,,,1401,290,Property Damage,113,E 13 ST/OAK ST,KANSAS CITY,,PJ1098,CPD,N,1,ARR,W,M,39,"13 ST OAK ST
(39.102950303, -94.583075872)",N,5,4,7,75
140057562,08/14/2014 12:00:00 AM,8:39,08/13/2014 12:00:00 AM,17:30,,,2601,90Z,Misc Violation,542,9300  NEWTON DR,KANSAS CITY,,PJ6481,SPD,U,1,SUS,U,M,,"9300 NEWTON DR
(38.956113402, -94.511191503)",N,35,2,7,98
140024266,04/11/2014 12:00:00 AM,22:38,04/11/2014 12:00:00 AM,22:38,,,1546,520,Weapons Law Violatio,123,E 22 ST/BROOKLYN AV,KANSAS CITY,,PJ1751,CPD,U,1,VIC,,,,"22 ST BROOKLYN AV
(39.102950303, -94.583075872)",Y,5,4,7,75
140028032,04/26/2014 12:00:00 AM,17:21,04/26/2014 12:00:00 AM,14:00,,,690,23H,Stealing All Other,222,5300  PARK AV,KANSAS CITY,,PJ4289,MPD,U,1,VIC,B,F,,"5300 PARK AV
(39.030173582, -94.558480222)",N,58,2,7,157
