"rpt_id","arst_date","time","area","area_desc","rd","age","sex_cd","descent_cd","chrg_grp_cd","grp_description","arst_typ_cd","charge","chrg_desc","location","crsst"
"192022138","2019-12-21T00:00:00.000","1215","20","Olympic","2074","33","M","B","13","Prostitution/Allied","M","647(B)PC","PROSTITUTION","15TH                         ST","WESTERN                      AV"
"192022136","2019-12-21T00:00:00.000","1250","20","Olympic","2071","33","M","H","13","Prostitution/Allied","M","647(B)PC","PROSTITUTION","15TH                         ST","WESTERN                      AV"
"192022135","2019-12-20T00:00:00.000","2330","20","Olympic","2073","21","F","B","13","Prostitution/Allied","M","653.22(A)PC","LOITER:INTENT:PROSTITUTION","CAMBRIDGE                    ST","WESTERN                      AV"
"192022137","2019-12-20T00:00:00.000","2300","20","Olympic","2071","25","M","B","13","Prostitution/Allied","M","647(B)PC","PROSTITUTION","15TH                         ST","WESTERN                      AV"
"5822326","2019-12-14T00:00:00.000","0055","20","Olympic","2002","50","M","H","13","Prostitution/Allied","M","647(B)PC","PROSTITUTION","ELMWOOD","WESTERN                      AV"
"5822320","2019-12-14T00:00:00.000","0035","20","Olympic","2002","61","M","B","13","Prostitution/Allied","M","647(B)PC","PROSTITUTION","ELMWOOD","WESTERN                      AV"
"5822296","2019-12-14T00:00:00.000","0010","20","Olympic","2002","26","M","W","13","Prostitution/Allied","M","647(B)PC","PROSTITUTION","ELMWOOD","WESTERN                      AV"
"5822618","2019-12-14T00:00:00.000","0215","20","Olympic","2073","19","F","H","13","Prostitution/Allied","M","647(B)PC","PROSTITUTION","15TH","WESTERN"
"5822606","2019-12-14T00:00:00.000","0225","20","Olympic","2002","18","F","B","13","Prostitution/Allied","M","647(B)PC","PROSTITUTION","15TH                         ST","WESTERN                      AV"
"5822394","2019-12-14T00:00:00.000","0240","20","Olympic","2002","25","F","B","13","Prostitution/Allied","M","647(B)PC","PROSTITUTION","ELMWOOD","WESTERN                      AV"
"5822308","2019-12-13T00:00:00.000","2325","20","Olympic","2002","29","M","H","13","Prostitution/Allied","M","647(B)PC","PROSTITUTION","ELMWOOD","WESTERN"
"5818869","2019-12-10T00:00:00.000","0145","20","Olympic","2073","25","F","B","13","Prostitution/Allied","M","647(B)PC","PROSTITUTION","15TH                         ST","WESTERN"
"5818854","2019-12-10T00:00:00.000","0100","20","Olympic","2002","23","F","B","13","Prostitution/Allied","M","653.22(A)PC","LOITER:INTENT:PROSTITUTION","ELMWOOD","WESTERN"
"5818132","2019-12-09T00:00:00.000","0045","20","Olympic","2002","35","F","B","13","Prostitution/Allied","M","647(B)PC","PROSTITUTION","MELROSE                      AV","WESTERN                      AV"
"5818137","2019-12-09T00:00:00.000","0235","20","Olympic","2062","22","F","B","13","Prostitution/Allied","M","647(B)PC","PROSTITUTION","COUNTRY CLUB","WESTERN"
"5818140","2019-12-09T00:00:00.000","0130","20","Olympic","2073","24","F","B","13","Prostitution/Allied","M","647(B)PC","PROSTITUTION","15TH                         PL","WESTERN                      AV"
"5818143","2019-12-09T00:00:00.000","0205","20","Olympic","2063","21","F","B","13","Prostitution/Allied","M","647(B)PC","PROSTITUTION","HARRINGTON                   AV","WESTERN                      AV"
"5818748","2019-12-09T00:00:00.000","2340","20","Olympic","2002","59","M","O","13","Prostitution/Allied","M","647(B)PC","PROSTITUTION","ELMWOOD","WESTERN"
"5818761","2019-12-09T00:00:00.000","2330","20","Olympic","2002","24","M","G","13","Prostitution/Allied","M","647(B)PC","PROSTITUTION","ELMWOOD","WESTERN"
"5816514","2019-12-07T00:00:00.000","0015","20","Olympic","2004","37","M","H","13","Prostitution/Allied","M","647(B)PC","PROSTITUTION","ELMWOOD","WESTERN                      AV"
