"fiscal_year","department_name","vendor_name","transaction_date","dollar_amount","authority","fund_name","account_name","data_source","authority_name","zip","payment_method","po_num","description","detailed_item_description","unit_price","unit_of_measure","quantity","sales_tax_percent","sales_tax","discount","po_date","supplier_city","supplier_country","item_code_name","currency","value_of_spend"
"2017","ZOO","SYSCO LOS ANGELES INC","2016-10-13T00:00:00.000","307.46","59343","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","SYSCO LOS ANGELES INC","91789","CHECK","0001758010","GROCERIES- CANNED AND DRY FOOD","GROCERIES- CANNED AND DRY FOOD","307.46","LO","1","0","0","0","2016-09-20T00:00:00.000","WALNUT","USA","FOOD BEVERAGE AND TOBACCO PROD","USD","307.46"
"2017","ZOO","SYSCO LOS ANGELES INC","2016-10-18T00:00:00.000","179.36","59343","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","SYSCO LOS ANGELES INC","91789","CHECK","0001758015","GROCERIES- CANNED AND DRY FOOD","GROCERIES- CANNED AND DRY FOOD","179.36","LO","1","0","0","0","2016-09-23T00:00:00.000","WALNUT","USA","FOOD BEVERAGE AND TOBACCO PROD","USD","179.36"
"2017","ZOO","SYSCO LOS ANGELES INC","2016-07-07T00:00:00.000","54.64","59343","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","SYSCO LOS ANGELES INC","91789","CHECK","0001722294","GROCERIES- CANNED AND DRY FOOD","GROCERIES- CANNED AND DRY FOOD","54.64","LO","1","0","0","0","2016-05-18T00:00:00.000","WALNUT","USA","FOOD BEVERAGE AND TOBACCO PROD","USD","54.64"
"2016","ZOO","SYSCO LOS ANGELES INC","2015-12-31T00:00:00.000","218.11","59343","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","SYSCO LOS ANGELES INC","91789","CHECK","0001671835","CATEGORY:  CANNED, DRY FOOD AN","CATEGORY:  CANNED, DRY FOOD AND BEVERAGES","272.73","LO","1","0","0","0","2015-12-01T00:00:00.000","WALNUT","USA","FOOD BEVERAGE AND TOBACCO PROD","USD","272.73"
"2016","ZOO","SYSCO LOS ANGELES INC","2016-02-10T00:00:00.000","195.19","59343","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","SYSCO LOS ANGELES INC","91789","CHECK","0001679234","CATEGORY:  CANNED, DRY FOOD AN","CATEGORY:  CANNED, DRY FOOD AND BEVERAGES","195.19","LO","1","0","0","0","2016-01-05T00:00:00.000","WALNUT","USA","FOOD BEVERAGE AND TOBACCO PROD","USD","195.19"
"2016","ZOO","SYSCO LOS ANGELES INC","2016-01-12T00:00:00.000","186.24","59343","GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","SMS","SYSCO LOS ANGELES INC","91789","CHECK","0001674450","CATEGORY:  CANNED, DRY FOOD AN","CATEGORY:  CANNED, DRY FOOD AND BEVERAGES","186.24","LO","1","0","0","0","2015-12-10T00:00:00.000","WALNUT","USA","FOOD BEVERAGE AND TOBACCO PROD","USD","186.24"
"2016","ZOO","SYSCO LOS ANGELES INC","2016-02-29T00:00:00.000","186.23","59343","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","SYSCO LOS ANGELES INC","91789","CHECK","0001684105","CATEGORY:  CANNED, DRY FOOD AN","CATEGORY:  CANNED, DRY FOOD AND BEVERAGES","219.1","LO","1","0","0","0","2016-02-05T00:00:00.000","WALNUT","USA","FOOD BEVERAGE AND TOBACCO PROD","USD","219.1"
"2016","ZOO","SYSCO LOS ANGELES INC","2016-01-15T00:00:00.000","186.23","59343","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","SYSCO LOS ANGELES INC","91789","CHECK","0001676431","CATEGORY:  CANNED, DRY FOOD AN","CATEGORY:  CANNED, DRY FOOD AND BEVERAGES","219.1","LO","1","0","0","0","2015-12-16T00:00:00.000","WALNUT","USA","FOOD BEVERAGE AND TOBACCO PROD","USD","219.1"
"2016","ZOO","SYSCO LOS ANGELES INC","2016-01-15T00:00:00.000","186.23","59343","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","SYSCO LOS ANGELES INC","91789","CHECK","0001674454","CATEGORY:  CANNED, DRY FOOD AN","CATEGORY:  CANNED, DRY FOOD AND BEVERAGES","219.1","LO","1","0","0","0","2016-01-06T00:00:00.000","WALNUT","USA","FOOD BEVERAGE AND TOBACCO PROD","USD","219.1"
"2016","ZOO","SYSCO LOS ANGELES INC","2016-02-18T00:00:00.000","180.82","59343","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","SYSCO LOS ANGELES INC","91789","CHECK","0001683443","CATEGORY:  CANNED, DRY FOOD AN","CATEGORY:  CANNED, DRY FOOD AND BEVERAGES","212.73","LO","1","0","0","0","2016-01-14T00:00:00.000","WALNUT","USA","FOOD BEVERAGE AND TOBACCO PROD","USD","212.73"
"2016","ZOO","SYSCO LOS ANGELES INC","2015-12-15T00:00:00.000","151.82","59343","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","SYSCO LOS ANGELES INC","91789","CHECK","0001665299","CATEGORY:  CANNED, DRY FOOD AN","CATEGORY:  CANNED, DRY FOOD AND BEVERAGES","151.82","LO","1","0","0","0","2015-11-09T00:00:00.000","WALNUT","USA","FOOD BEVERAGE AND TOBACCO PROD","USD","151.82"
"2016","ZOO","SYSCO LOS ANGELES INC","2016-01-15T00:00:00.000","145","59343","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","SYSCO LOS ANGELES INC","91789","CHECK","0001676431","CATEGORY:  CANNED, DRY FOOD AN","CATEGORY:  CANNED, DRY FOOD AND BEVERAGES","145","LO","1","0","0","0","2015-12-16T00:00:00.000","WALNUT","USA","FOOD BEVERAGE AND TOBACCO PROD","USD","145"
"2016","ZOO","SYSCO LOS ANGELES INC","2016-02-12T00:00:00.000","133.45","59343","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","SYSCO LOS ANGELES INC","91789","CHECK","0001681097","CATEGORY:  CANNED, DRY FOOD AN","CATEGORY:  CANNED, DRY FOOD AND BEVERAGES","133.45","LO","1","0","0","0","2016-01-07T00:00:00.000","WALNUT","USA","FOOD BEVERAGE AND TOBACCO PROD","USD","133.45"
"2016","ZOO","SYSCO LOS ANGELES INC","2016-01-15T00:00:00.000","110.73","59343","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","SYSCO LOS ANGELES INC","91789","CHECK","0001674454","CATEGORY:  CANNED, DRY FOOD AN","CATEGORY:  CANNED, DRY FOOD AND BEVERAGES","110.73","LO","1","0","0","0","2016-01-06T00:00:00.000","WALNUT","USA","FOOD BEVERAGE AND TOBACCO PROD","USD","110.73"
