"id_number","fiscal_year","department_name","vendor_name","transaction_date","dollar_amount","authority","btrc","government_activity","fund_group_name","fund_type","fund_name","fund","account_name","account_code","transaction_id","expenditure_type","settlement_judgment","fiscal_month_number","fiscal_year_month","fiscal_year_quarter","calendar_month_number","calendar_month_year","calendar_month","data_source","authority_name","authority_link","department_number","program","vendor_id","zip","payment_method","payment_status","inv_num","invoice_due_date","invoice_discount_due_date","inv_date","inv_line","inv_dist_line","po_num","description","detailed_item_description","unit_price","unit_of_measure","quantity","sales_tax_percent","sales_tax","discount","receiver_id","po_date","po_line_number","procurement_organization","buyer_name","supplier_city","supplier_country","bu_name","site_location","item_code","item_code_name","currency","value_of_spend","vendor_num"
"7822419","2022","AIRPORTS","CLEAN ENERGY","2021-10-28T00:00:00.000","128408.39","101895.0","751740.0","TRANSPORTATION, COMMERCE AND/OR ENTERPRISE","PROPRIETARY","ENTERPRISE","AIRPORT REVENUE FUND - LAX","700","SUPPLIES AND OTHER SERVICES","200","2000247162","SUPPLIES AND OTHER SERVICES",,"4","2022-04 (OCT)","2022-02","10","OCTOBER,2021","OCTOBER","LAWA-SAP","CLEAN ENERGY",,"4",,"0000101895","75267-6911","CHECK","PAID","5100533597",,,"2021-09-30T00:00:00.000","1","1","4500332647.0","CNG 09/2021 STATE FUEL TAX","CNG 09/2021 STATE FUEL TAX",,,,,,,,,,"LAWA",,"NEWPORT BEACH","US",,"LOS ANGELES WORLD AIRPORTS",,,"USD","128408.39","0000101895 - CLEAN ENERGY"
"7822418","2022","AIRPORTS","CLEAN ENERGY","2021-10-07T00:00:00.000","11634.17","101895.0","751740.0","TRANSPORTATION, COMMERCE AND/OR ENTERPRISE","PROPRIETARY","ENTERPRISE","AIRPORT REVENUE FUND - LAX","700","SUPPLIES AND OTHER SERVICES","200","2000246806","SUPPLIES AND OTHER SERVICES",,"4","2022-04 (OCT)","2022-02","10","OCTOBER,2021","OCTOBER","LAWA-SAP","CLEAN ENERGY",,"4",,"0000101895","75267-6911","CHECK","PAID","5100532586",,,"2021-09-16T00:00:00.000","1","1","4500332648.0","LNG - BORON PLANT","LNG - BORON PLANT",,,,,,,,,,"LAWA",,"NEWPORT BEACH","US",,"LOS ANGELES WORLD AIRPORTS",,,"USD","11634.17","0000101895 - CLEAN ENERGY"
"7777490","2022","AIRPORTS","CLEAN ENERGY","2021-09-28T00:00:00.000","123327.66","101895.0","751740.0","TRANSPORTATION, COMMERCE AND/OR ENTERPRISE","PROPRIETARY","ENTERPRISE","AIRPORT REVENUE FUND - LAX","700","SUPPLIES AND OTHER SERVICES","200","2000246626","SUPPLIES AND OTHER SERVICES",,"3","2022-03 (SEP)","2022-01","9","SEPTEMBER,2021","SEPTEMBER","LAWA-SAP","CLEAN ENERGY",,"4",,"0000101895","75267-6911","CHECK","PAID","5100532678",,,"2021-08-31T00:00:00.000","1","1","4500332647.0","CNG 08/2021 STATE FUEL TAX","CNG 08/2021 STATE FUEL TAX",,,,,,,,,,"LAWA",,"NEWPORT BEACH","US",,"LOS ANGELES WORLD AIRPORTS",,,"USD","123327.66","0000101895 - CLEAN ENERGY"
"7777489","2022","AIRPORTS","CLEAN ENERGY","2021-09-16T00:00:00.000","11734.4","101895.0","751740.0","TRANSPORTATION, COMMERCE AND/OR ENTERPRISE","PROPRIETARY","ENTERPRISE","AIRPORT REVENUE FUND - LAX","700","SUPPLIES AND OTHER SERVICES","200","2000246449","SUPPLIES AND OTHER SERVICES",,"3","2022-03 (SEP)","2022-01","9","SEPTEMBER,2021","SEPTEMBER","LAWA-SAP","CLEAN ENERGY",,"4",,"0000101895","75267-6911","CHECK","PAID","5100532230",,,"2021-08-25T00:00:00.000","1","1","4500332648.0","LNG - BORON PLANT","LNG - BORON PLANT",,,,,,,,,,"LAWA",,"NEWPORT BEACH","US",,"LOS ANGELES WORLD AIRPORTS",,,"USD","11734.4","0000101895 - CLEAN ENERGY"
"7702641","2022","AIRPORTS","CLEAN ENERGY","2021-08-31T00:00:00.000","125724.91","101895.0","751740.0","TRANSPORTATION, COMMERCE AND/OR ENTERPRISE","PROPRIETARY","ENTERPRISE","AIRPORT REVENUE FUND - LAX","700","SUPPLIES AND OTHER SERVICES","200","2000246117","SUPPLIES AND OTHER SERVICES",,"2","2022-02 (AUG)","2022-01","8","AUGUST,2021","AUGUST","LAWA-SAP","CLEAN ENERGY",,"4",,"0000101895","75267-6911","CHECK","PAID","5100531985",,,"2021-07-31T00:00:00.000","1","1","4500332647.0","CNG 07/2021 STATE FUEL TAX","CNG 07/2021 STATE FUEL TAX",,,,,,,,,,"LAWA",,"NEWPORT BEACH","US",,"LOS ANGELES WORLD AIRPORTS",,,"USD","125724.91","0000101895 - CLEAN ENERGY"
"7702642","2022","AIRPORTS","CLEAN ENERGY","2021-08-12T00:00:00.000","11265.33","101895.0","751740.0","TRANSPORTATION, COMMERCE AND/OR ENTERPRISE","PROPRIETARY","ENTERPRISE","AIRPORT REVENUE FUND - LAX","700","SUPPLIES AND OTHER SERVICES","200","2000245775","SUPPLIES AND OTHER SERVICES",,"2","2022-02 (AUG)","2022-01","8","AUGUST,2021","AUGUST","LAWA-SAP","CLEAN ENERGY",,"4",,"0000101895","75267-6911","CHECK","PAID","5100530901",,,"2021-07-21T00:00:00.000","1","1","4500332648.0","LNG - BORON PLANT","LNG - BORON PLANT",,,,,,,,,,"LAWA",,"NEWPORT BEACH","US",,"LOS ANGELES WORLD AIRPORTS",,,"USD","11265.33","0000101895 - CLEAN ENERGY"
"7657032","2022","AIRPORTS","CLEAN ENERGY","2021-07-29T00:00:00.000","109196.47","101895.0","751740.0","TRANSPORTATION, COMMERCE AND/OR ENTERPRISE","PROPRIETARY","ENTERPRISE","AIRPORT REVENUE FUND - LAX","700","SUPPLIES AND OTHER SERVICES","200","2000245574","SUPPLIES AND OTHER SERVICES",,"1","2022-01 (JUL)","2022-01","7","JULY,2021","JULY","LAWA-SAP","CLEAN ENERGY",,"4",,"0000101895","75267-6911","CHECK","PAID","5100530763",,,"2021-06-30T00:00:00.000","1","1","4500328365.0","CNG 06/2021 STATE FUEL TAX","CNG 06/2021 STATE FUEL TAX",,,,,,,,,,"LAWA",,"NEWPORT BEACH","US",,"LOS ANGELES WORLD AIRPORTS",,,"USD","109196.47","0000101895 - CLEAN ENERGY"
"7657029","2022","AIRPORTS","CLEAN ENERGY","2021-07-01T00:00:00.000","90043.14","101895.0","751740.0","TRANSPORTATION, COMMERCE AND/OR ENTERPRISE","PROPRIETARY","ENTERPRISE","AIRPORT REVENUE FUND - LAX","700","SUPPLIES AND OTHER SERVICES","200","2000244997","SUPPLIES AND OTHER SERVICES",,"1","2022-01 (JUL)","2022-01","7","JULY,2021","JULY","LAWA-SAP","CLEAN ENERGY",,"4",,"0000101895","75267-8208","CHECK","PAID","5100529608",,,"2021-04-30T00:00:00.000","1","1","4500328365.0","CNG 04/2021 SALES TAX","CNG 04/2021 SALES TAX",,,,,,,,,,"LAWA",,"NEWPORT BEACH","US",,"LOS ANGELES WORLD AIRPORTS",,,"USD","90043.14","0000101895 - CLEAN ENERGY"
"7657031","2022","AIRPORTS","CLEAN ENERGY","2021-07-01T00:00:00.000","9876.76","101895.0","751740.0","TRANSPORTATION, COMMERCE AND/OR ENTERPRISE","PROPRIETARY","ENTERPRISE","AIRPORT REVENUE FUND - LAX","700","SUPPLIES AND OTHER SERVICES","200","2000244998","SUPPLIES AND OTHER SERVICES",,"1","2022-01 (JUL)","2022-01","7","JULY,2021","JULY","LAWA-SAP","CLEAN ENERGY",,"4",,"0000101895","75267-6911","CHECK","PAID","5100529851",,,"2021-06-04T00:00:00.000","1","1","4500328366.0","LNG - BORON PLANT","LNG - BORON PLANT",,,,,,,,,,"LAWA",,"NEWPORT BEACH","US",,"LOS ANGELES WORLD AIRPORTS",,,"USD","9876.76","0000101895 - CLEAN ENERGY"
"7657030","2022","AIRPORTS","CLEAN ENERGY","2021-07-20T00:00:00.000","9430.9","101895.0","751740.0","TRANSPORTATION, COMMERCE AND/OR ENTERPRISE","PROPRIETARY","ENTERPRISE","AIRPORT REVENUE FUND - LAX","700","SUPPLIES AND OTHER SERVICES","200","2000245353","SUPPLIES AND OTHER SERVICES",,"1","2022-01 (JUL)","2022-01","7","JULY,2021","JULY","LAWA-SAP","CLEAN ENERGY",,"4",,"0000101895","75267-8208","CHECK","PAID","5100530513",,,"2021-04-29T00:00:00.000","1","1","4500328366.0","LNG - BORON PLANT","LNG - BORON PLANT",,,,,,,,,,"LAWA",,"NEWPORT BEACH","US",,"LOS ANGELES WORLD AIRPORTS",,,"USD","9430.9","0000101895 - CLEAN ENERGY"
"7587162","2021","AIRPORTS","CLEAN ENERGY","2021-06-17T00:00:00.000","98705.9","101895.0","751740.0","TRANSPORTATION, COMMERCE AND/OR ENTERPRISE","PROPRIETARY","ENTERPRISE","AIRPORT REVENUE FUND - LAX","700","SUPPLIES AND OTHER SERVICES","200","2000244829","SUPPLIES AND OTHER SERVICES",,"12","2021-12 (JUN)","2021-04","6","JUNE,2021","JUNE","LAWA-SAP","CLEAN ENERGY",,"4",,"0000101895","75267-6911","CHECK","PAID","5100529507",,,"2021-05-31T00:00:00.000","1","1","4500328365.0","CNG 05/2021 STATE FUEL TAX","CNG 05/2021 STATE FUEL TAX",,,,,,,,,,"LAWA",,"NEWPORT BEACH","US",,"LOS ANGELES WORLD AIRPORTS",,,"USD","98705.9","0000101895 - CLEAN ENERGY"
"7542692","2021","AIRPORTS","CLEAN ENERGY","2021-05-06T00:00:00.000","9891.49","101895.0","751740.0","TRANSPORTATION, COMMERCE AND/OR ENTERPRISE","PROPRIETARY","ENTERPRISE","AIRPORT REVENUE FUND - LAX","700","SUPPLIES AND OTHER SERVICES","200","2000244000","SUPPLIES AND OTHER SERVICES",,"11","2021-11 (MAY)","2021-04","5","MAY,2021","MAY","LAWA-SAP","CLEAN ENERGY",,"4",,"0000101895","75267-8208","CHECK","PAID","5100527553",,,"2021-03-31T00:00:00.000","1","1","4500328366.0","LNG - BORON PLANT","LNG - BORON PLANT",,,,,,,,,,"LAWA",,"NEWPORT BEACH","US",,"LOS ANGELES WORLD AIRPORTS",,,"USD","9891.49","0000101895 - CLEAN ENERGY"
"7503815","2021","AIRPORTS","CLEAN ENERGY","2021-04-29T00:00:00.000","96890.06","101895.0","751740.0","TRANSPORTATION, COMMERCE AND/OR ENTERPRISE","PROPRIETARY","ENTERPRISE","AIRPORT REVENUE FUND - LAX","700","SUPPLIES AND OTHER SERVICES","200","2000243905","SUPPLIES AND OTHER SERVICES",,"10","2021-10 (APR)","2021-04","4","APRIL,2021","APRIL","LAWA-SAP","CLEAN ENERGY",,"4",,"0000101895","75267-8208","CHECK","PAID","5100527605",,,"2021-03-31T00:00:00.000","1","1","4500328365.0","CNG 03/2021 SALES TAX","CNG 03/2021 SALES TAX",,,,,,,,,,"LAWA",,"NEWPORT BEACH","US",,"LOS ANGELES WORLD AIRPORTS",,,"USD","96890.06","0000101895 - CLEAN ENERGY"
"7503452","2021","AIRPORTS","CLEAN ENERGY","2021-04-06T00:00:00.000","86585.48","101895.0","751740.0","TRANSPORTATION, COMMERCE AND/OR ENTERPRISE","PROPRIETARY","ENTERPRISE","AIRPORT REVENUE FUND - LAX","700","SUPPLIES AND OTHER SERVICES","200","2000243502","SUPPLIES AND OTHER SERVICES",,"10","2021-10 (APR)","2021-04","4","APRIL,2021","APRIL","LAWA-SAP","CLEAN ENERGY",,"4",,"0000101895","75267-8208","CHECK","PAID","5100526996",,,"2021-02-28T00:00:00.000","1","1","4500328365.0","CNG 02/2021 SALES TAX","CNG 02/2021 SALES TAX",,,,,,,,,,"LAWA",,"NEWPORT BEACH","US",,"LOS ANGELES WORLD AIRPORTS",,,"USD","86585.48","0000101895 - CLEAN ENERGY"
"7465652","2021","AIRPORTS","CLEAN ENERGY","2021-03-02T00:00:00.000","92785.64","101895.0","751740.0","TRANSPORTATION, COMMERCE AND/OR ENTERPRISE","PROPRIETARY","ENTERPRISE","AIRPORT REVENUE FUND - LAX","700","SUPPLIES AND OTHER SERVICES","200","2000242922","SUPPLIES AND OTHER SERVICES",,"9","2021-09 (MAR)","2021-03","3","MARCH,2021","MARCH","LAWA-SAP","CLEAN ENERGY",,"4",,"0000101895","75267-8208","CHECK","PAID","5100526121",,,"2021-01-31T00:00:00.000","1","1","4500328365.0","CNG 01/2021 SALES TAX","CNG 01/2021 SALES TAX",,,,,,,,,,"LAWA",,"NEWPORT BEACH","US",,"LOS ANGELES WORLD AIRPORTS",,,"USD","92785.64","0000101895 - CLEAN ENERGY"
"7465651","2021","AIRPORTS","CLEAN ENERGY","2021-03-04T00:00:00.000","10411.46","101895.0","751740.0","TRANSPORTATION, COMMERCE AND/OR ENTERPRISE","PROPRIETARY","ENTERPRISE","AIRPORT REVENUE FUND - LAX","700","SUPPLIES AND OTHER SERVICES","200","2000242977","SUPPLIES AND OTHER SERVICES",,"9","2021-09 (MAR)","2021-03","3","MARCH,2021","MARCH","LAWA-SAP","CLEAN ENERGY",,"4",,"0000101895","75267-8208","CHECK","PAID","5100526135",,,"2021-02-09T00:00:00.000","1","1","4500328366.0","LNG - BORON PLANT","LNG - BORON PLANT",,,,,,,,,,"LAWA",,"NEWPORT BEACH","US",,"LOS ANGELES WORLD AIRPORTS",,,"USD","10411.46","0000101895 - CLEAN ENERGY"
"7465653","2021","AIRPORTS","CLEAN ENERGY","2021-03-25T00:00:00.000","9821.9","101895.0","751740.0","TRANSPORTATION, COMMERCE AND/OR ENTERPRISE","PROPRIETARY","ENTERPRISE","AIRPORT REVENUE FUND - LAX","700","SUPPLIES AND OTHER SERVICES","200","2000243376","SUPPLIES AND OTHER SERVICES",,"9","2021-09 (MAR)","2021-03","3","MARCH,2021","MARCH","LAWA-SAP","CLEAN ENERGY",,"4",,"0000101895","75267-8208","CHECK","PAID","5100526751",,,"2021-02-28T00:00:00.000","1","1","4500328366.0","LNG - BORON PLANT","LNG - BORON PLANT",,,,,,,,,,"LAWA",,"NEWPORT BEACH","US",,"LOS ANGELES WORLD AIRPORTS",,,"USD","9821.9","0000101895 - CLEAN ENERGY"
"7425234","2021","AIRPORTS","CLEAN ENERGY","2021-02-18T00:00:00.000","322.89","101895.0","751740.0","TRANSPORTATION, COMMERCE AND/OR ENTERPRISE","PROPRIETARY","ENTERPRISE","AIRPORT REVENUE FUND - LAX","700","SUPPLIES AND OTHER SERVICES","200","2000242715","SUPPLIES AND OTHER SERVICES",,"8","2021-08 (FEB)","2021-03","2","FEBRUARY,2021","FEBRUARY","LAWA-SAP","CLEAN ENERGY",,"4",,"0000101895","75267-8208","CHECK","PAID","5100525809",,,"2021-01-07T00:00:00.000","1","1","4500328365.0","CNG 07/2020 STATE FUEL TAX","CNG 07/2020 STATE FUEL TAX",,,,,,,,,,"LAWA",,"NEWPORT BEACH","US",,"LOS ANGELES WORLD AIRPORTS",,,"USD","322.89","0000101895 - CLEAN ENERGY"
"7233892","2021","AIRPORTS","CLEAN ENERGY","2021-01-28T00:00:00.000","65297.85","101895.0","751740.0","TRANSPORTATION, COMMERCE AND/OR ENTERPRISE","PROPRIETARY","ENTERPRISE","AIRPORT REVENUE FUND - LAX","700","SUPPLIES AND OTHER SERVICES","200","2000242387","SUPPLIES AND OTHER SERVICES",,"7","2021-07 (JAN)","2021-03","1","JANUARY,2021","JANUARY","LAWA-SAP","CLEAN ENERGY",,"4",,"0000101895","75267-8208","CHECK","PAID","5100525236",,,"2020-12-31T00:00:00.000","1","1","4500328365.0","CNG 12/2020 SALES TAX","CNG 12/2020 SALES TAX",,,,,,,,,,"LAWA",,"NEWPORT BEACH","US",,"LOS ANGELES WORLD AIRPORTS",,,"USD","65297.85","0000101895 - CLEAN ENERGY"
