"fiscal_year","department_name","vendor_name","transaction_date","dollar_amount","authority","fund_name","account_name","data_source","authority_name","zip","payment_method","po_num","description","detailed_item_description","unit_price","unit_of_measure","quantity","sales_tax_percent","sales_tax","discount","po_date","supplier_city","supplier_country","item_code_name","currency","value_of_spend"
"2017","ZOO","BASSETT'S CRICKET RANCH INC","2017-06-14T00:00:00.000","117.45","59467","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","BASSETT'S CRICKET RANCH INC","93292","CHECK","0001839365","CRICKETS LARGE 5/8""- 1""  1,000","CRICKETS LARGE 5/8""- 1""  1,000 PER BOX","12","BX","9","8.75","9.45","0","2017-06-07T00:00:00.000","VISALIA","USA","INSECTS","USD","108"
"2017","ZOO","BASSETT'S CRICKET RANCH INC","2016-08-03T00:00:00.000","104.64","59467","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","BASSETT'S CRICKET RANCH INC","93292","CHECK","0001709819","CRICKETS LARGE 5/8"" - 1"" 1000","CRICKETS LARGE 5/8"" - 1"" 1000 PER BOX","12","BX","8","9","8.64","0","2016-04-13T00:00:00.000","VISALIA","USA","INSECTS","USD","96"
"2017","ZOO","BASSETT'S CRICKET RANCH INC","2017-06-14T00:00:00.000","104.4","59467","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","BASSETT'S CRICKET RANCH INC","93292","CHECK","0001834285","CRICKETS LARGE 5/8""- 1""  1,000","CRICKETS LARGE 5/8""- 1""  1,000 PER BOX","12","BX","8","8.75","8.4","0","2017-05-24T00:00:00.000","VISALIA","USA","INSECTS","USD","96"
"2017","ZOO","BASSETT'S CRICKET RANCH INC","2017-04-11T00:00:00.000","104.4","59467","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","BASSETT'S CRICKET RANCH INC","93292","CHECK","0001808116","CRICKETS LARGE 5/8""- 1""  1,000","CRICKETS LARGE 5/8""- 1""  1,000 PER BOX","12","BX","8","8.75","8.4","0","2017-03-15T00:00:00.000","VISALIA","USA","INSECTS","USD","96"
"2017","ZOO","BASSETT'S CRICKET RANCH INC","2017-06-09T00:00:00.000","104.4","59467","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","BASSETT'S CRICKET RANCH INC","93292","CHECK","0001828464","CRICKETS LARGE 5/8""- 1""  1,000","CRICKETS LARGE 5/8""- 1""  1,000 PER BOX","12","BX","8","8.75","8.4","0","2017-05-10T00:00:00.000","VISALIA","USA","INSECTS","USD","96"
"2017","ZOO","BASSETT'S CRICKET RANCH INC","2017-02-14T00:00:00.000","104.4","59467","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","BASSETT'S CRICKET RANCH INC","93292","CHECK","0001790770","CRICKETS LARGE 5/8""- 1""  1,000","CRICKETS LARGE 5/8""- 1""  1,000 PER BOX","12","BX","8","8.75","8.4","0","2017-01-18T00:00:00.000","VISALIA","USA","INSECTS","USD","96"
"2017","ZOO","BASSETT'S CRICKET RANCH INC","2016-08-23T00:00:00.000","91.56","59467","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","BASSETT'S CRICKET RANCH INC","93292","CHECK","0001725697","CRICKETS SMALL 1/4: - 3/8"" 100","CRICKETS SMALL 1/4: - 3/8"" 1000 PER BOX","12","BX","7","9","7.56","0","2016-06-02T00:00:00.000","VISALIA","USA","INSECTS","USD","84"
"2017","ZOO","BASSETT'S CRICKET RANCH INC","2016-12-22T00:00:00.000","91.56","59467","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","BASSETT'S CRICKET RANCH INC","93292","CHECK","0001776629","CRICKETS LARGE 5/8""- 1""  1,000","CRICKETS LARGE 5/8""- 1""  1,000 PER BOX","12","BX","7","9","7.56","0","2016-11-23T00:00:00.000","VISALIA","USA","INSECTS","USD","84"
"2017","ZOO","BASSETT'S CRICKET RANCH INC","2016-11-02T00:00:00.000","91.56","59467","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","BASSETT'S CRICKET RANCH INC","93292","CHECK","1753839","CRICKETS LARGE 5/8""- 1""  1,000","CRICKETS LARGE 5/8""- 1""  1,000 PER BOX","12","BX","7","9","7.56","0","2016-09-15T00:00:00.000","VISALIA","USA","INSECTS","USD","84"
"2017","ZOO","BASSETT'S CRICKET RANCH INC","2016-08-23T00:00:00.000","91.56","59467","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","BASSETT'S CRICKET RANCH INC","93292","CHECK","0001725697","CRICKETS LARGE 5/8"" - 1"" 1000","CRICKETS LARGE 5/8"" - 1"" 1000 PER BOX","12","BX","7","9","7.56","0","2016-06-02T00:00:00.000","VISALIA","USA","INSECTS","USD","84"
"2017","ZOO","BASSETT'S CRICKET RANCH INC","2016-12-29T00:00:00.000","91.56","59467","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","BASSETT'S CRICKET RANCH INC","93292","CHECK","0001779937","CRICKETS LARGE 5/8""- 1""  1,000","CRICKETS LARGE 5/8""- 1""  1,000 PER BOX","12","BX","7","9","7.56","0","2016-12-07T00:00:00.000","VISALIA","USA","INSECTS","USD","84"
"2017","ZOO","BASSETT'S CRICKET RANCH INC","2016-08-29T00:00:00.000","91.56","59467","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","BASSETT'S CRICKET RANCH INC","93292","CHECK","0001740922","CRICKETS LARGE 5/8""- 1""  1,000","CRICKETS LARGE 5/8""- 1""  1,000 PER BOX","12","BX","7","9","7.56","0","2016-08-02T00:00:00.000","VISALIA","USA","INSECTS","USD","84"
"2017","ZOO","BASSETT'S CRICKET RANCH INC","2016-11-03T00:00:00.000","91.56","59467","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","BASSETT'S CRICKET RANCH INC","93292","CHECK","1762490","CRICKETS LARGE 5/8""- 1""  1,000","CRICKETS LARGE 5/8""- 1""  1,000 PER BOX","12","BX","7","9","7.56","0","2016-10-12T00:00:00.000","VISALIA","USA","INSECTS","USD","84"
"2017","ZOO","BASSETT'S CRICKET RANCH INC","2016-08-03T00:00:00.000","91.56","59467","GENERAL FUND (GENERAL BUDGET)","FEED AND GRAIN","SMS","BASSETT'S CRICKET RANCH INC","93292","CHECK","0001724627","CRICKETS LARGE 5/8"" - 1"" 1000","CRICKETS LARGE 5/8"" - 1"" 1000 PER BOX","12","BX","7","9","7.56","0","2016-06-08T00:00:00.000","VISALIA","USA","INSECTS","USD","84"
